cpg,breast_bc_hc,breast_bc_case,breast_delta_bc,breast_mean_beta_hc,breast_mean_beta_case,breast_sd_beta_hc,breast_sd_beta_case,breast_delta_var,breast_bimodal_in_hc,breast_lost_in_case,breast_loss_of_bimodality,breast_in_residual_concordant,ad_bc_hc,ad_bc_case,ad_delta_bc,ad_mean_beta_hc,ad_mean_beta_case,ad_sd_beta_hc,ad_sd_beta_case,ad_delta_var,ad_bimodal_in_hc,ad_lost_in_case,ad_loss_of_bimodality,ad_in_residual_concordant,double_disease_gain_of_bimodality,double_disease_loss_of_bimodality,opposing_bimodality_pattern,residual_map_firing_pattern,CHR,MAPINFO
cg12604858,0.2771156741558696,0.2999636341377921,0.0228479599819225,0.8173093556330749,0.8110544141646544,0.0276672564738753,0.0297156969616107,0.000117545565123,False,True,False,False,0.3201573390862754,0.4415217261842584,0.1213643870979829,0.8148415031847134,0.8070848757763975,0.0330947485241398,0.0404677247007967,0.0005423743625834,False,False,False,False,False,False,False,fires_neither_background,6,38094126.0
cg12608692,0.2293245096377344,0.4030640981937068,0.1737395885559724,0.9251133339851988,0.9278862232067142,0.0218316887873606,0.0363281840056059,0.0008431143178369,False,True,False,False,0.6946499539723298,0.4159369595024844,-0.2787129944698453,0.9103405222929936,0.9120889751552794,0.022072176916494,0.0126715917286218,-0.0003266117568961,True,True,True,False,False,False,True,fires_neither_background,5,16741911.0
cg12609829,0.3037633307040936,0.3547280827782973,0.0509647520742037,0.0602214756061178,0.0593336969514429,0.0165915876118294,0.0186651522573516,7.310712930910578e-05,False,True,False,False,0.3937326286859695,0.3670780184065125,-0.0266546102794569,0.0412945031847133,0.0394970434782608,0.0109194704713152,0.0088873417048827,-4.024999279457813e-05,False,False,False,False,False,False,False,fires_neither_background,15,38696554.0
cg12611195,0.3639189283485143,0.6138833890466777,0.2499644606981634,0.969583759910064,0.9591636417850145,0.0150226575060681,0.0345199107693968,0.0009659440009824,False,False,False,False,0.2928776821195993,0.3314868168760814,0.0386091347564821,0.9350706581740976,0.934660105590062,0.0056059840087455,0.0060917250939311,5.682057913720387e-06,False,False,False,False,False,False,False,fires_neither_background,6,150150027.0
cg12611897,0.2538524787665612,0.4679112803614143,0.214058801594853,0.9520790009271272,0.945062989306276,0.0212700546894432,0.0252368692310662,0.000184484342094,False,True,False,False,0.3396961020644769,0.2957649860351964,-0.0439311160292805,0.916560949044586,0.9156958633540374,0.006974537158559,0.0085266598842226,2.405976020508977e-05,False,False,False,False,False,False,False,fires_neither_background,3,155631427.0
cg12617080,0.3081363392881951,0.5419246508320021,0.233788311543807,0.3378684002624849,0.319770814731348,0.0469207050151967,0.0464564777817746,-4.334823123459345e-05,False,True,False,True,0.2835326239960457,0.3860542333567721,0.1025216093607263,0.3043541804670913,0.2938561801242236,0.0374044115401828,0.0440145099364812,0.0005381870822812,False,False,False,True,True,False,False,fires_in_both_diseases_same_direction,1,156540052.0
cg12624805,0.2515599160893856,0.3839668314666714,0.1324069153772857,0.0803377040318048,0.0841440920107533,0.0253028967865879,0.0289460039276349,0.0001976345575859,False,True,False,False,0.4711499125815112,0.3907726868579323,-0.0803772257235788,0.0497479596602972,0.0489699068322981,0.0116293306128351,0.0079531202192922,-7.1989209280109e-05,False,False,False,False,False,False,True,fires_neither_background,2,237291563.0
cg12625300,0.2823884947159337,0.1549425438520161,-0.1274459508639176,0.9178660465363372,0.9206108512621743,0.017142139346224,0.0178955396252791,2.639739711457305e-05,False,True,False,False,0.3654325767541053,0.3066112003491055,-0.0588213764049998,0.9102082929936306,0.9094477950310558,0.0143298774909439,0.015484818558074,3.4434216871013785e-05,False,False,False,False,False,False,False,fires_neither_background,6,2959387.0
cg12626242,0.1822108280360196,0.3712673646298779,0.1890565365938583,0.8066457976506304,0.7934455510630377,0.0398410485311007,0.0420995493202564,0.0001850629049111,False,True,False,False,0.3943693241122128,0.4597855587541146,0.0654162346419018,0.7564308853503185,0.758639701863354,0.0550085033268418,0.061726444754441,0.0007842185437638,False,False,False,False,True,False,False,fires_neither_background,11,2077630.0
cg12626589,0.3438168781042866,0.5401251724489653,0.1963082943446786,0.9355229108029132,0.9062346803312076,0.0335310421337413,0.0700103770309766,0.0037771221054447,False,True,False,True,0.5880307398303126,0.6434025124909616,0.0553717726606489,0.8708712186836518,0.8705369689440994,0.0234113782423262,0.0240957611159157,3.25130725500124e-05,True,False,False,False,True,False,False,fires_breast_only,6,32153006.0
cg12635790,0.2896610595484494,0.3533918091855852,0.0637307496371358,0.303038727901266,0.2873846729424254,0.05061667589425,0.0589503095199177,0.0009130911139105,False,True,False,False,0.3227980306654763,0.2910548264463315,-0.0317432042191448,0.2628103121019108,0.273834099378882,0.0465728180559268,0.0567377657073757,0.0010501466757945,False,False,False,True,False,False,False,fires_AD_only,8,95100586.0
cg12641024,0.2853269441246054,0.3030232016592073,0.0176962575346019,0.9148186796453012,0.9089012531505254,0.0220762583219879,0.0316453000246756,0.0005140638321525,False,True,False,False,0.3610684647678154,0.4055941293750217,0.0445256646072063,0.8980104692144374,0.8967039006211179,0.0128230899020796,0.0144801049487758,4.524180469074596e-05,False,False,False,False,False,False,False,fires_neither_background,17,41914438.0
cg12641165,0.6261138438226848,0.3908277778434655,-0.2352860659792192,0.9277266372445444,0.933270587328076,0.0222862552954733,0.0214023791960366,-3.861533984406948e-05,True,True,True,False,0.3738239562992875,0.3769718952336169,0.0031479389343294,0.9008484267515924,0.9009483105590064,0.0140571839700759,0.0140764256099675,5.413367843908556e-07,False,False,False,False,False,False,False,fires_neither_background,1,3134965.0
cg12642725,0.2265647635007232,0.2935287698243194,0.0669640063235962,0.906267538345654,0.9103469587437648,0.0194270618550761,0.0257163768834018,0.0002839213076882,False,True,False,False,0.3718061103386445,0.3877201611908715,0.0159140508522269,0.8847313524416137,0.8848551739130435,0.0187638566631575,0.0198258436058107,4.098175780654434e-05,False,False,False,False,False,False,False,fires_neither_background,12,15218793.0
cg12651761,0.261371916589913,0.325143641062283,0.06377172447237,0.913332709941005,0.9139594832342678,0.0141967171627906,0.0172635148612875,9.648216716562383e-05,False,True,False,False,0.3151624224165227,0.3579010289047452,0.0427386064882225,0.8675891295116773,0.8682267888198758,0.015707736374231,0.0152870806027548,-1.303814864721592e-05,False,False,False,False,False,False,False,fires_neither_background,17,18224708.0
cg12654045,0.275442082094687,0.4087429367144208,0.1333008546197338,0.9428905644483194,0.9391610946730884,0.0181620993699042,0.0276815593236661,0.0004364068730673,False,True,False,False,0.3395890882071197,0.307063567304298,-0.0325255209028217,0.9073864777070064,0.9081482795031056,0.0111188255197838,0.0103587423194198,-1.632473849925581e-05,False,False,False,False,False,False,False,fires_neither_background,1,17233111.0
cg12655375,0.2822006016944817,0.3708622713394222,0.0886616696449404,0.8987780709372274,0.8820338115535453,0.0347771115593653,0.0496609922183663,0.0012567666597,False,True,False,True,0.2837724231028354,0.4098574196227392,0.1260849965199037,0.8274746751592357,0.8314817950310558,0.0300369849969149,0.0291190859879989,-5.429929892841734e-05,False,False,False,False,True,False,False,fires_breast_only,6,35318583.0
cg12661316,0.3654357690763514,0.6037463390755533,0.2383105699992018,0.0665418470128718,0.0778283805056116,0.0381533841268299,0.0613061854916303,0.0023027676592047,False,False,False,False,0.2805964669195728,0.1580148789482715,-0.1225815879713013,0.0613998959660297,0.0603914596273291,0.0118623379440001,0.0108847612054616,-2.223703499774217e-05,False,False,False,False,False,False,True,fires_neither_background,1,6969175.0
cg12661964,0.7796911295290918,0.3588286390705266,-0.4208624904585651,0.9076116442564912,0.9152946448033435,0.0314079476306299,0.021822003884156,-0.0005102593208482,True,True,True,False,0.3398589917930756,0.8351275022274001,0.4952685104343244,0.9059703205944796,0.9035825341614908,0.011096376088001,0.0226536429802225,0.000390057977989,False,False,False,False,False,False,True,fires_neither_background,17,43005760.0
cg12671632,0.3071864329393011,0.3766975891215744,0.0695111561822733,0.7359892349268475,0.7181973853564326,0.0488262385525689,0.0568360440004317,0.0008463343264266,False,True,False,True,0.3200472072264417,0.3831795763484804,0.0631323691220386,0.7178391528662421,0.71805750310559,0.0523652290597774,0.0643427600333872,0.001397873554231,False,False,False,False,True,False,False,fires_breast_only,6,422935.0
cg12675571,0.3482324983984111,0.2245602293116974,-0.1236722690867137,0.1205318528532512,0.1167085730843578,0.0252300361688005,0.0349497755234874,0.0005849320840631,False,True,False,False,0.3351422995058064,0.407610282477271,0.0724679829714646,0.0913774777070063,0.0876035341614906,0.0219177527686749,0.0228979338513955,4.392748823413089e-05,False,False,False,False,False,False,True,fires_neither_background,5,149429158.0
cg12676534,0.4384235036729227,0.532921000366958,0.0944974966940352,0.9540488785838676,0.941028639599552,0.0270687797934454,0.035259284630776,0.000510498313168,False,True,False,False,0.7798697800878756,0.2499452585078594,-0.5299245215800161,0.9112423800424628,0.913881242236025,0.0384928703434078,0.0165574417924299,-0.0012075521885647,True,True,True,False,False,False,True,fires_neither_background,20,31862053.0
cg12689670,0.3453823589962248,0.5273083641771683,0.1819260051809434,0.1031548436286944,0.1044089372494466,0.028522104583107,0.0341521379022652,0.0003528580734456,False,True,False,False,0.6234749912121649,0.5666679164729987,-0.0568070747391661,0.067051016985138,0.0659674782608695,0.0298833062503972,0.0327176565540471,0.0001774330579335,True,False,False,False,False,False,True,fires_neither_background,1,183040212.0
cg12689888,0.3707009736589256,0.4961439397605048,0.1254429661015791,0.9753101726024512,0.9668871796927097,0.0171910435297876,0.0264631447446629,0.0004047660521339,False,True,False,False,0.7496002025776426,0.2941222621582078,-0.4554779404194347,0.9104993078556264,0.9107014782608696,0.0167082205780829,0.0111144934208036,-0.0001556326708847,True,True,True,False,False,False,True,fires_neither_background,1,93275785.0
cg12710648,0.4195747248755042,0.6815908779590775,0.2620161530835733,0.146500261880381,0.1553628522444097,0.0657710448094997,0.0851358942320422,0.0029222901513562,False,False,False,False,0.550794726066079,0.4938445849173069,-0.0569501411487721,0.0945578152866242,0.0925451677018633,0.0486726537728897,0.0444514636387594,-0.0003930946056676,False,False,False,False,False,False,True,fires_neither_background,1,7248031.0
cg12713583,0.3241738777725066,0.3680614105108151,0.0438875327383084,0.1237768374972961,0.114701973902025,0.0371937650624081,0.0402693451718604,0.0002382440010528,False,True,False,False,0.5011820886268131,0.394497297286018,-0.106684791340795,0.074186076433121,0.0704021739130434,0.0239655676413655,0.0180804920257874,-0.0002474442404783,False,False,False,False,False,False,False,fires_neither_background,19,940724.0
cg12715285,0.6654618418604628,0.5893372852669806,-0.0761245565934821,0.994292462300826,0.9947506114925032,0.0060369450134542,0.0048276961550415,-1.3138054930066972e-05,True,False,False,False,0.0964498155687052,0.3452767593093627,0.2488269437406575,0.9590047558386412,0.959692552795031,0.0039989187275055,0.0038979444453144,-7.973800904367426e-07,False,False,False,False,False,False,True,fires_neither_background,1,3587561.0
cg12734023,0.324411126442161,0.2378602916567462,-0.0865508347854147,0.1641315134911099,0.154176175112767,0.0560128616335734,0.0623572897840157,0.0007509909208258,False,True,False,False,0.381432641948546,0.3916436584838862,0.0102110165353401,0.1051591464968152,0.0999875403726708,0.0355399958085849,0.0439072209643518,0.0006647527507381,False,False,False,False,False,False,False,fires_neither_background,2,64636446.0
cg12737833,0.2524719670067692,0.3640201461180971,0.1115481791113278,0.8382360371540487,0.8345553936448865,0.0323974184672604,0.0347921149974632,0.0001608985426539,False,True,False,False,0.4027850920064051,0.4659020667951639,0.0631169747887587,0.8261334373673035,0.8286823478260871,0.0413959043715192,0.041866514626886,3.918414826729823e-05,False,False,False,False,True,False,False,fires_neither_background,2,100884081.0
cg12743388,0.2586848248519942,0.3076228678659418,0.0489380430139476,0.9405991105066168,0.936050591633295,0.0199807259803458,0.0195825001881105,-1.5755097084321757e-05,False,True,False,False,0.3608517926277088,0.7682146082597213,0.4073628156320125,0.9297516348195328,0.9284395403726708,0.0068595104293374,0.0155615627296047,0.0001951093512572,False,False,False,False,False,False,False,fires_neither_background,1,84289608.0
cg12748607,0.4137850410479841,0.5342894912763588,0.1205044502283747,0.0630747750237289,0.0690300197106041,0.0184444869440681,0.0355331907088564,0.000922408543322,False,True,False,False,0.5535692893589488,0.6424865305793053,0.0889172412203564,0.0440639490445859,0.047833552795031,0.0176646878415052,0.0263783671807744,0.0003837770585859,False,False,False,False,True,False,False,fires_neither_background,2,40451551.0
cg12749468,0.7961268945407431,0.7340041073184266,-0.0621227872223165,0.9849615171210244,0.9721356075265948,0.0299800712522135,0.0370822783819853,0.0004762906977112,True,False,False,True,0.4120177950252492,0.2155834118159882,-0.196434383209261,0.97170806581741,0.9714269503105588,0.0033711499007172,0.0024342990156337,-5.438839955590139e-06,False,False,False,False,False,False,False,fires_breast_only,3,184037719.0
cg12752420,0.329785906427425,0.3009938482047314,-0.0287920582226935,0.959902102044034,0.9590509437062312,0.0143290330599603,0.0135635140652325,-2.135227463567562e-05,False,True,False,False,0.5071541987271553,0.5833616240048276,0.0762074252776723,0.9008403184713376,0.9007106894409938,0.0331420385579887,0.0406115191325435,0.0005509007664737,False,False,False,False,False,False,False,fires_neither_background,1,43285692.0
cg12753366,0.5708529376242403,0.662265279970635,0.0914123423463947,0.9970003561551604,0.9979871509599724,0.0028060540899323,0.0014970523770282,-5.6327737360598735e-06,True,False,False,False,0.6795614448745202,0.618677188922783,-0.0608842559517371,0.9723883609341826,0.9726573850931678,0.0034284991284386,0.0033601789853036,-4.638034604282641e-07,True,False,False,False,False,False,True,fires_neither_background,10,650381.0
cg12755471,0.270346955091257,0.4390510659147594,0.1687041108235023,0.8816992254209232,0.8698392937542544,0.0281798333736394,0.0559293821466398,0.0023339927783387,False,True,False,True,0.3665905640831185,0.600539184001485,0.2339486199183664,0.8480710997876859,0.8496160869565217,0.024594900380792,0.0357802458172437,0.0006753168660013,False,False,False,False,True,False,False,fires_breast_only,12,92703004.0
cg12787530,0.3051779932054959,0.3898173579638267,0.0846393647583308,0.8641766351046887,0.8648935799234445,0.0214616131149544,0.028000584025424,0.0003234318682688,False,True,False,False,0.3309925932587779,0.4279996790573874,0.0970070857986095,0.8460346985138004,0.8478387453416151,0.0220679629821434,0.0231761756183153,5.014012610974093e-05,False,False,False,False,True,False,False,fires_neither_background,6,136032641.0
cg12792363,0.3044690011181374,0.4565965286642015,0.152127527546064,0.3485076275623309,0.317830834661571,0.0647055927329924,0.0656569235684332,0.0001240178815432,False,True,False,False,0.297140781787008,0.3910218169219029,0.0938810351348949,0.4770426581740977,0.4581312795031056,0.0647980077894106,0.0767606856054265,0.0016934210411386,False,False,False,False,True,False,False,fires_neither_background,11,63506558.0
cg12793123,0.4884761111858374,0.3072033090783762,-0.1812728021074612,0.0455870072089919,0.0410127057354078,0.0160930355929617,0.014584093889681,-4.629000001330063e-05,False,True,False,False,0.6608905635609004,0.4314644405774701,-0.2294261229834302,0.0218720233545647,0.0216167453416149,0.0075179608378221,0.0047935563875888,-3.354155231803409e-05,True,True,True,False,False,False,False,fires_neither_background,22,24427586.0
cg12798524,0.4839340705550056,0.6941504171536256,0.2102163465986199,0.9675667336023932,0.9610359498611232,0.0254983130735285,0.0415437879406344,0.0010757223468607,False,False,False,False,0.6770320711579535,0.768114654221681,0.0910825830637275,0.9526023673036093,0.954614950310559,0.0150590954438199,0.0163063470743761,3.912059932393777e-05,True,False,False,False,True,False,False,fires_neither_background,1,159141633.0
cg12800105,0.3459597027901368,0.3996330441935796,0.0536733414034428,0.8595873665642391,0.8750469181776788,0.0354196035261197,0.0479031434245583,0.0010401628360062,False,True,False,False,0.3310594720814924,0.3724663560890403,0.0414068840075479,0.7683610127388536,0.7819063975155279,0.0470548075124969,0.0549985862787944,0.0008106895826278,False,False,False,False,False,False,False,fires_neither_background,12,121534507.0
cg12803754,0.2969643207187804,0.4537046320210017,0.1567403113022213,0.1108208785590786,0.123007656768715,0.0476120275400412,0.0513457641488738,0.0003694823295581,False,True,False,False,0.3655591474487346,0.5608456300751656,0.195286482626431,0.0639570191082802,0.0592185341614906,0.019749792284328,0.0175195930225387,-8.311815559871406e-05,False,False,False,False,True,False,False,fires_neither_background,5,14676351.0
cg12806892,0.5493324278440134,0.6207349949330832,0.0714025670890697,0.0483783105800722,0.0668238218357407,0.0373933454710576,0.0478788474907478,0.0008941217515244,False,False,False,True,0.184945159156626,0.396028430388073,0.211083271231447,0.0428921677282377,0.0431495155279503,0.0087069231216472,0.0099771835887598,2.37336821175444e-05,False,False,False,False,True,False,False,fires_breast_only,12,112902536.0
cg12810626,0.2700918379891555,0.3069060878147934,0.0368142498256379,0.9543268624593212,0.9461740618176084,0.0184416021607553,0.0227108409495747,0.0001756896063813,False,True,False,True,0.3063686408359117,0.8722817831945897,0.5659131423586781,0.9224450552016986,0.9217440869565218,0.0079479337610027,0.0187843330582267,0.0002896815173731,False,False,False,False,False,False,False,fires_breast_only,1,160794874.0
cg12811617,0.3163404243882015,0.288737028014474,-0.0276033963737274,0.8946872086693314,0.9010696710386238,0.0230407631513177,0.0220824145782117,-4.324373299110617e-05,False,True,False,False,0.2664463416169438,0.3288025205871822,0.0623561789702384,0.8199224819532909,0.8153437142857144,0.0348303316461689,0.0304832697879977,-0.0002839222656142,False,False,False,False,False,False,False,fires_neither_background,14,104980361.0
cg12817352,0.5494390420330507,0.5062066481930232,-0.0432323938400275,0.9044367362332856,0.8968028507585276,0.0244674138417317,0.0392032744401619,0.000938242386728,False,True,False,False,0.2912621275503446,0.2862610962969745,-0.00500103125337,0.8807573503184714,0.8807104285714286,0.0141692804017944,0.0135998330755906,-1.5813047420746928e-05,False,False,False,False,False,False,False,fires_neither_background,17,83091206.0
cg12822010,0.5294193825864537,0.5655684471373483,0.0361490645508946,0.9593559205625452,0.9522582348648264,0.0304718742718377,0.0401411026543088,0.000682773000665,False,False,False,False,0.298131901845901,0.3088405567991826,0.0107086549532816,0.9266209575371552,0.9270118136645962,0.0058829681409242,0.0055076516538414,-4.2750874070671245e-06,False,False,False,False,False,False,False,fires_neither_background,8,140335224.0
cg12835012,0.3526494074099365,0.3603617711692438,0.0077123637593072,0.3129443715099724,0.2918947161195869,0.0687556272030793,0.0807041480534103,0.0017858232409379,False,True,False,False,0.3159674099787849,0.3190301757107553,0.0030627657319703,0.3088619002123142,0.2934987018633541,0.0714168432564742,0.0752842929336728,0.0005673592618032,False,False,False,False,False,False,False,fires_neither_background,4,182874632.0
cg12835118,0.363762744570517,0.4624712778969193,0.0987085333264022,0.0722520984818479,0.0686123414395411,0.0232211428860828,0.0304448862693914,0.0003876696230203,False,True,False,False,0.5374327759091556,0.6068851654749627,0.0694523895658071,0.0455596411889596,0.0421243416149068,0.0131482192644593,0.0136483754084074,1.340248146252003e-05,False,False,False,False,True,False,False,fires_neither_background,3,56755082.0
cg12837306,0.6379220595107429,0.624007485906152,-0.0139145736045909,0.0787346633827662,0.0672481018951556,0.0754795830531064,0.064127433508091,-0.0015848397295361,True,False,False,False,0.6822842466287923,0.7883144042332413,0.106030157604449,0.0454249363057324,0.044861900621118,0.0522976131800281,0.0635951945348668,0.0013093084235997,True,False,False,False,False,False,False,fires_neither_background,7,157279832.0
cg12839654,0.3738204400282406,0.5330926391268002,0.1592721990985595,0.9707331529512208,0.9654164538391528,0.0148948657333933,0.0237024835653458,0.0003399507019496,False,True,False,True,0.3988276348653936,0.4625531215841179,0.0637254867187243,0.9232407579617836,0.9226555403726708,0.0086667128668117,0.0106033403551627,3.731891477166141e-05,False,False,False,False,True,False,False,fires_breast_only,7,48108359.0
cg12855851,0.306812159073817,0.312859856750637,0.0060476976768199,0.845083406774069,0.8537238362158155,0.0231073432394175,0.0333121670861264,0.0005757511643897,False,True,False,False,0.3576930556582015,0.3834713886801139,0.0257783330219124,0.8720503630573249,0.8741184596273291,0.0215119631376588,0.0213399133415513,-7.372656611071731e-06,False,False,False,False,False,False,False,fires_neither_background,6,41747447.0
cg12865818,0.3100578065211214,0.382943266957174,0.0728854604360526,0.8903366015802316,0.8966542514472974,0.0209060062921298,0.027447569983655,0.000316307998921,False,True,False,False,0.3752452706206796,0.5891825445892499,0.2139372739685702,0.8665033779193206,0.8663056583850932,0.020265207293181,0.0284529555455372,0.0003988920526407,False,False,False,False,True,False,False,fires_neither_background,8,95114371.0
cg12874792,0.3886368265842893,0.2776739379686031,-0.1109628886156862,0.9820220599798866,0.9798881703771845,0.0078616655628632,0.0072156160952532,-9.740669788231048e-06,False,True,False,False,0.3007045542667241,0.2842923436362375,-0.0164122106304865,0.9533180042462844,0.9539263167701864,0.0050499733780615,0.0055128920466284,4.889747598648616e-06,False,False,False,False,False,False,False,fires_neither_background,14,68364381.0
cg12876356,0.6468836852195086,0.7594142137842955,0.1125305285647869,0.7894956293549529,0.7890907939799716,0.0565798546291678,0.116644459010108,0.010404649867903,True,False,False,False,0.705992769008962,0.7306301415538856,0.0246373725449235,0.8073735711252654,0.7966481366459628,0.0728574117889294,0.0765521420923752,0.0005520280063495,True,False,False,False,False,False,False,fires_neither_background,1,92481268.0
cg12883279,0.350398538468898,0.3391947599337344,-0.0112037785351636,0.932733416975776,0.9118765912389396,0.0409380076807542,0.0481081173837303,0.0006384704853372,False,True,False,False,0.6544530891344862,0.7247975979276388,0.0703445087931525,0.8462901740976645,0.8486761180124222,0.0546018071270524,0.0541455705417556,-4.961453224760267e-05,True,False,False,False,False,False,False,fires_neither_background,6,32152996.0
cg12883629,0.398506060440274,0.5237440350693923,0.1252379746291182,0.0230937888946869,0.0285510503559396,0.0120685678044873,0.0176051123488473,0.000164289651964,False,True,False,False,0.1476099521196404,0.9899608232577796,0.8423508711381391,0.0243027537154989,0.0277556273291925,0.0026871494211441,0.045541926946197,0.0020668463379611,False,False,False,False,True,False,False,fires_neither_background,6,25042269.0
cg12887033,0.222940793645455,0.3331700377566483,0.1102292441111932,0.1488372057297377,0.1393156969027346,0.0297042610609822,0.0344821819620386,0.0003066777476841,False,True,False,False,0.3888708905091654,0.3874824176347519,-0.0013884728744134,0.1293768280254777,0.12693550310559,0.0329993545460755,0.0290924054821709,-0.0002425893437185,False,False,False,False,False,False,False,fires_neither_background,17,266857.0
cg12893736,0.3802006423201343,0.4884355749721261,0.1082349326519917,0.962339332250196,0.955616823447299,0.0143450484153596,0.0152059941198275,2.544184313321769e-05,False,True,False,False,0.4796499935956402,0.4209423494849521,-0.058707644110688,0.9298686730360934,0.9306471490683228,0.0171435598711168,0.016930401951154,-7.263134826929543e-06,False,False,False,False,False,False,True,fires_neither_background,17,74433497.0
cg12895546,0.7300301793783398,0.3022833029326865,-0.4277468764456532,0.9066187518179748,0.9015570683349812,0.0392460766111049,0.0211100075552139,-0.0010946221103835,True,True,True,False,0.8252776353259426,0.9231223863512796,0.0978447510253369,0.8897315753715499,0.8868796770186335,0.0436013878871692,0.0705161426180738,0.0030714453440451,True,False,False,False,False,False,True,fires_neither_background,11,68434776.0
cg12910797,0.26213554558039,0.2271417702418698,-0.0349937753385201,0.9086742079465432,0.9025967757298624,0.0230884876771625,0.0275038613353527,0.0002233841251358,False,True,False,False,0.4781308587041137,0.6834389368777021,0.2053080781735883,0.8798586751592357,0.8754249875776398,0.0310168235594436,0.0380289238821892,0.0004841557079196,False,False,False,False,False,False,False,fires_neither_background,17,48574360.0
cg12912737,0.4063704220563732,0.3136765696523181,-0.092693852404055,0.0378719273915554,0.0443428539309859,0.0176914662134441,0.0207874321948648,0.0001191293604746,False,True,False,False,0.3977306837282344,0.4201537696699252,0.0224230859416907,0.0453527707006369,0.0448907701863354,0.0054026308719733,0.0053103475901399,-9.88628810693705e-07,False,False,False,False,False,False,False,fires_neither_background,20,31475235.0
cg12917790,0.8285295757021579,0.5683050917388753,-0.2602244839632825,0.97718503905609,0.9785011459958886,0.0287017252796212,0.0135250310641437,-0.0006408625687407,True,False,False,False,0.2447583968038028,0.2424023982265159,-0.0023559985772868,0.9019393014861996,0.9026492236024845,0.0160140299687751,0.014791624473826,-3.7657001266138286e-05,False,False,False,False,False,False,False,fires_neither_background,14,93137960.0
cg12930304,0.3308773265821585,0.2756682793508772,-0.0552090472312812,0.1089337559917822,0.1134222853478525,0.038332355515683,0.0480135751117721,0.000835933915633,False,True,False,False,0.4347095895121663,0.2350241227532825,-0.1996854667588837,0.0786853991507431,0.0769686211180124,0.0182116037584037,0.0185917944914363,1.3992310958695583e-05,False,False,False,False,False,False,False,fires_neither_background,6,2818757.0
cg12930392,0.3457695438977847,0.3189247696221783,-0.0268447742756063,0.3503197236741418,0.340590292383308,0.0532954920801309,0.0614799027570798,0.0009393689669566,False,True,False,False,0.3206112853373217,0.3978857032962229,0.0772744179589012,0.2614305902335456,0.2503652795031056,0.0516233871752171,0.0594497107823296,0.0008692940086602,False,False,False,False,False,False,False,fires_neither_background,3,196754744.0
cg12932102,0.6665322056728422,0.7192668343824994,0.0527346287096571,0.98266096534712,0.9658259756789296,0.0197849015841425,0.0348914688783084,0.0008259722697917,True,False,False,True,0.2544964604655556,0.156519743427919,-0.0979767170376365,0.954572651804671,0.954205801242236,0.0042976216854025,0.0044533151749846,1.3624638969059606e-06,False,False,False,False,False,False,True,fires_breast_only,6,168650751.0
cg12937434,0.616263992580864,0.3933299822075315,-0.2229340103733324,0.0398699118294228,0.0436558509541893,0.0353323379425685,0.0213522583681809,-0.0007924551670663,True,True,True,False,0.1421208667866884,0.2328973244914293,0.0907764577047408,0.0408644840764331,0.0414219751552795,0.0096640499480918,0.0100357715466664,7.3228491376649084e-06,False,False,False,False,False,False,True,fires_neither_background,17,58328587.0
cg12938320,0.326816046906469,0.3548524310280971,0.0280363841216281,0.935329003920912,0.9322326655815318,0.0189876557549205,0.0224730650161143,0.0001445075801511,False,True,False,False,0.3906075024131316,0.5074778122841256,0.116870309870994,0.9226470148619956,0.9221320559006212,0.0143968273925931,0.0164699026933405,6.398905575598644e-05,False,False,False,False,False,False,False,fires_neither_background,3,138010067.0
cg12940781,0.338034089291662,0.4545549748796534,0.1165208855879914,0.8080528033409273,0.7912726134745011,0.0500250838522086,0.0437466609462667,-0.0005887386704728,False,True,False,False,0.4965252089791675,0.4103249607958165,-0.086200248183351,0.827395025477707,0.8274179689440994,0.0302374514708236,0.0326623432681701,0.0001525251963173,False,False,False,False,False,False,True,fires_neither_background,X,119875710.0
cg12940886,0.3571869518401421,0.1487145331565125,-0.2084724186836296,0.8945291050528158,0.8936884716515938,0.0186259536181328,0.0249661802277444,0.0002763840069793,False,True,False,False,0.4130925139481017,0.5331204641847617,0.1200279502366599,0.8918778428874735,0.8923779937888199,0.01596261378682,0.0224316613733515,0.0002483743930615,False,False,False,False,False,False,True,fires_neither_background,13,59415794.0
cg12965512,0.2697283062217478,0.5388274223848625,0.2690991161631146,0.9156491663863284,0.9065758787611016,0.0336506989535534,0.0430720571176486,0.0007228325642833,False,True,False,False,0.5762553352266392,0.5991296794124166,0.0228743441857773,0.8865134309978768,0.8876696273291925,0.0285675938171397,0.0234816250589742,-0.0002647207010908,True,False,False,False,False,False,False,fires_neither_background,12,71158556.0
cg12967050,0.3263477954802543,0.4547356781307912,0.1283878826505369,0.1289828426341366,0.1310111611007131,0.0278802928134919,0.0372207857095351,0.000608076161469,False,True,False,False,0.1687948693385238,0.3375901273849642,0.1687952580464403,0.0618810318471337,0.0621168198757763,0.0115204520746959,0.0104641368993626,-2.322265495676413e-05,False,False,False,False,True,False,False,fires_neither_background,19,35742396.0
cg12967164,0.4292538030512585,0.5932883366313528,0.1640345335800943,0.925904489889011,0.9232005465955332,0.0425483076349834,0.04287320019131,2.775281204295786e-05,False,False,False,False,0.5654329392056576,0.557633704095013,-0.0077992351106446,0.872705881104034,0.8761714658385092,0.082481063280666,0.0786375742400723,-0.0006192577175463,True,False,False,False,False,False,False,fires_neither_background,7,1714001.0
