cpg,CHR,MAPINFO,breast_d_GSE51057,breast_d_GSE51032,breast_d_mean,breast_sign,breast_mean_abs_d,breast_concordant_strong,ad_d_AIBL,ad_d_AddNeuroMed,ad_d_mean,ad_sign,ad_mean_abs_d,ad_concordant_strong,cross_disease_firing_pattern,cross_disease_mean_abs_d
cg12874792,14,68364381.0,-0.1422997102725427,-0.116793887078923,-0.12954679867573285,-1.0,0.1295467986757328,False,0.151943,-0.151964,-1.0499999999996623e-05,-1.0,0.151953,False,fires_neither_background,0.1407498993378664
cg12876356,1,92481268.0,0.1591373416761234,-0.0535894148694382,0.0527739634033426,1.0,0.1063633782727808,False,-0.145597,0.114511,-0.015543000000000001,-1.0,0.130054,False,fires_neither_background,0.1182086891363904
cg12883279,6,32152996.0,-1.088587976492284,-0.2505099001171232,-0.6695489383047035,-1.0,0.6695489383047037,False,0.059991,-0.204104,-0.0720565,-1.0,0.132048,False,fires_neither_background,0.40079846915235184
cg12883629,6,25042269.0,0.6977973222345297,0.18438478664295,0.44109105443873986,1.0,0.4410910544387398,False,0.123903,0.319478,0.22169049999999998,1.0,0.221691,False,fires_neither_background,0.3313910272193699
cg12887033,17,266857.0,-0.2692027310655403,-0.3273168409193279,-0.2982597859924341,-1.0,0.2982597859924341,False,-0.036115,0.106171,0.035028000000000004,1.0,0.071143,False,fires_neither_background,0.18470139299621705
cg12893736,17,74433497.0,-0.833376685425206,-0.2783671693247691,-0.5558719273749876,-1.0,0.5558719273749876,False,0.046925,-0.187718,-0.0703965,-1.0,0.117322,False,fires_neither_background,0.3365969636874938
cg12895546,11,68434776.0,-0.7903163926129079,-0.0235179917379331,-0.4069171921754205,-1.0,0.4069171921754205,False,-0.051582,0.121899,0.035158499999999995,1.0,0.08674,False,fires_neither_background,0.24682859608771024
cg12910797,17,48574360.0,-0.0475057802005567,-0.2752237105451218,-0.16136474537283924,-1.0,0.1613647453728392,False,-0.115933,0.044728,-0.035602499999999995,-1.0,0.080331,False,fires_neither_background,0.12084787268641961
cg12912737,20,31475235.0,0.4936721819302939,0.2489242895379665,0.3712982357341302,1.0,0.3712982357341302,False,-0.105458,-0.084195,-0.09482650000000001,-1.0,0.094827,False,fires_neither_background,0.23306261786706509
cg12917790,14,93137960.0,0.1673405861732646,0.0554814713673422,0.1114110287703034,1.0,0.1114110287703034,False,0.08031,0.0648,0.07255500000000001,1.0,0.072555,False,fires_neither_background,0.09198301438515169
cg12930304,6,2818757.0,0.1459784335127243,0.0952050586819253,0.1205917460973248,1.0,0.1205917460973248,False,-0.090777,-0.028335,-0.059556,-1.0,0.059556,False,fires_neither_background,0.0900738730486624
cg12930392,3,196754744.0,-0.2107296838783598,-0.1200086709057518,-0.1653691773920558,-1.0,0.1653691773920558,False,-0.183935,-0.069846,-0.1268905,-1.0,0.126891,False,fires_neither_background,0.1461300886960279
cg12932102,6,168650751.0,-0.5350856263295911,-0.7898617253662168,-0.662473675847904,-1.0,0.662473675847904,True,0.068278,-0.070943,-0.0013325000000000004,-1.0,0.06961,False,fires_breast_only,0.36604183792395195
cg12937434,17,58328587.0,0.3749096697190596,0.0078301696374462,0.1913699196782529,1.0,0.1913699196782529,False,-0.077878,-0.161084,-0.119481,-1.0,0.119481,False,fires_neither_background,0.15542545983912645
cg12938320,3,138010067.0,-0.5117609307767986,-0.0911611410027219,-0.30146103588976025,-1.0,0.3014610358897602,False,-0.045446,-0.051003,-0.048224500000000003,-1.0,0.048224,False,fires_neither_background,0.1748425179448801
cg12940781,X,119875710.0,-0.6678052480719504,-0.2390068942453374,-0.4534060711586439,-1.0,0.4534060711586439,False,0.055778,-0.064662,-0.004441999999999998,-1.0,0.06022,False,fires_neither_background,0.25681303557932195
cg12940886,13,59415794.0,-0.3790018482743954,0.0231210682674482,-0.17794039000347361,-1.0,0.2010614582709218,False,0.024868,-0.211569,-0.0933505,-1.0,0.118218,False,fires_neither_background,0.1596397291354609
cg12965512,12,71158556.0,-0.5916294754657532,-0.0043470001800546,-0.2979882378229039,-1.0,0.2979882378229039,False,0.125166,-0.077483,0.0238415,1.0,0.101325,False,fires_neither_background,0.19965661891145195
cg12967050,19,35742396.0,0.4955750408453788,-0.0479291619073051,0.22382293946903684,1.0,0.271752101376342,False,0.062085,-0.076241,-0.007078000000000001,-1.0,0.069163,False,fires_neither_background,0.17045755068817098
cg12967164,7,1714001.0,-0.1061251279536826,-0.0153748370502972,-0.0607499825019899,-1.0,0.0607499825019899,False,0.05044,-0.132497,-0.0410285,-1.0,0.091469,False,fires_neither_background,0.07610949125099495
cg12968041,22,28884944.0,-1.088971290013198,-0.3864203041085489,-0.7376957970608735,-1.0,0.7376957970608735,True,0.182565,0.026209,0.10438700000000001,1.0,0.104387,False,fires_breast_only,0.42104139853043676
cg12968732,2,67561736.0,-0.5658325875673892,-0.3934077322208323,-0.4796201598941108,-1.0,0.4796201598941108,True,0.092152,0.077338,0.084745,1.0,0.084745,False,fires_breast_only,0.28218257994705537
cg12974599,22,46374298.0,-0.1018716443691234,0.2564578399048667,0.07729309776787166,1.0,0.179164742136995,False,-0.051058,0.108736,0.028839,1.0,0.079897,False,fires_neither_background,0.12953087106849748
cg12979234,7,44043919.0,-0.9235804368965294,0.0399917732723121,-0.44179433181210864,-1.0,0.4817861050844207,False,0.078251,-0.211939,-0.06684399999999999,-1.0,0.145095,False,fires_neither_background,0.31344055254221037
cg12982531,6,71228786.0,-0.0782924044636328,0.211566592648431,0.0666370940923991,1.0,0.1449294985560319,False,0.14205,0.220497,0.1812735,1.0,0.181274,False,fires_neither_background,0.16310174927801596
cg12992827,3,102182390.0,-0.4883054877961538,-0.1083460785599678,-0.2983257831780608,-1.0,0.2983257831780608,False,-0.271338,-0.094992,-0.18316500000000002,-1.0,0.183165,False,fires_neither_background,0.2407453915890304
cg13000789,6,56724457.0,-0.8100799420597434,-0.3234495395508217,-0.5667647408052825,-1.0,0.5667647408052825,True,-0.085919,0.007374,-0.039272499999999995,-1.0,0.046647,False,fires_breast_only,0.30670587040264125
cg13002957,3,138009996.0,-0.9992291355431162,0.0159880276058122,-0.491620553968652,-1.0,0.5076085815744642,False,0.000792,-0.006606,-0.002907,-1.0,0.003699,False,fires_neither_background,0.2556537907872321
cg13007502,2,207931047.0,-0.6291692146520756,-0.6282946470171749,-0.6287319308346253,-1.0,0.6287319308346253,True,-0.089993,0.017401,-0.036296,-1.0,0.053697,False,fires_breast_only,0.34121446541731265
cg13026795,3,16338456.0,0.2114612642874127,0.0709592037166868,0.14121023400204974,1.0,0.1412102340020498,False,0.010335,0.072903,0.041618999999999996,1.0,0.041619,False,fires_neither_background,0.0914146170010249
cg13028819,7,156364995.0,-0.7810999396882906,-0.354362402148862,-0.5677311709185763,-1.0,0.5677311709185764,True,-0.197168,-0.201434,-0.199301,-1.0,0.199301,False,fires_breast_only,0.38351608545928817
cg13029429,14,94034223.0,-0.4676706978667393,-0.0334149895547595,-0.2505428437107494,-1.0,0.2505428437107494,False,0.180623,-0.050836,0.0648935,1.0,0.115729,False,fires_neither_background,0.1831359218553747
cg13030503,18,8069733.0,-0.7085054300158994,-0.4286624708112038,-0.5685839504135516,-1.0,0.5685839504135516,True,0.070289,0.190364,0.1303265,1.0,0.130327,False,fires_breast_only,0.3494554752067758
cg13030790,21,35049206.0,0.1315675180982058,0.2208372449122509,0.17620238150522835,1.0,0.1762023815052283,False,0.026722,0.03222,0.029470999999999997,1.0,0.029471,False,fires_neither_background,0.10283669075261415
cg13041080,6,52239820.0,-0.4223999517032264,-0.5868432459656948,-0.5046215988344607,-1.0,0.5046215988344607,True,0.049301,0.0586,0.0539505,1.0,0.05395,False,fires_breast_only,0.2792857994172303
cg13041597,2,2682026.0,-0.1049557486869898,0.0321807761955947,-0.03638748624569755,-1.0,0.0685682624412923,False,0.05999,-0.001376,0.029307,1.0,0.030683,False,fires_neither_background,0.04962563122064615
cg13049471,17,76645085.0,-0.8636895832320859,-0.1603401189686465,-0.5120148511003662,-1.0,0.5120148511003662,False,0.216944,0.073383,0.1451635,1.0,0.145163,False,fires_neither_background,0.32858892555018304
cg13060642,3,52522627.0,-0.242746562643832,0.1050540285453155,-0.06884626704925825,-1.0,0.1739002955945738,False,0.040304,0.188815,0.11455950000000001,1.0,0.114559,False,fires_neither_background,0.1442296477972869
cg13060970,2,68365217.0,-0.0867631775072964,-0.3996838520365086,-0.2432235147719025,-1.0,0.2432235147719025,False,-0.323132,-0.073025,-0.1980785,-1.0,0.198078,False,fires_neither_background,0.22065075738595125
cg13066703,1,211353363.0,0.4209979495688959,-0.2240272236201245,0.0984853629743857,1.0,0.3225125865945102,False,-0.021673,0.015353,-0.0031600000000000005,-1.0,0.018513,False,fires_neither_background,0.1705127932972551
cg13067635,1,5466624.0,0.132157381996216,0.1311410421868266,0.1316492120915213,1.0,0.1316492120915213,False,-0.164128,0.324812,0.080342,1.0,0.24447,False,fires_neither_background,0.18805960604576066
cg13071660,8,140287745.0,0.5434191156552052,0.0359920543519459,0.2897055850035755,1.0,0.2897055850035755,False,-0.111737,-0.023967,-0.067852,-1.0,0.067852,False,fires_neither_background,0.17877879250178774
cg13075951,6,39314617.0,0.1881308337217138,-0.2950732339340366,-0.05347120010616141,-1.0,0.2416020338278752,False,0.121204,0.266142,0.19367299999999998,1.0,0.193673,False,fires_neither_background,0.21763751691393762
cg13079123,15,67039575.0,-0.0657250618583654,-0.1977969537021589,-0.13176100778026215,-1.0,0.1317610077802621,False,-0.122509,-0.205476,-0.16399249999999999,-1.0,0.163993,False,fires_neither_background,0.14787700389013103
cg13092487,11,64891474.0,-0.4013380288521889,0.0916308797602586,-0.15485357454596516,-1.0,0.2464844543062237,False,0.007007,-0.136892,-0.0649425,-1.0,0.071949,False,fires_neither_background,0.15921672715311186
cg13096278,17,50692979.0,-0.5048204086967943,-0.4012437858223037,-0.453032097259549,-1.0,0.453032097259549,True,0.226193,0.017963,0.122078,1.0,0.122078,False,fires_breast_only,0.2875550486297745
cg13097090,14,74348455.0,-0.3964471131806321,0.2617604826310581,-0.06734331527478699,-1.0,0.3291037979058451,False,0.061382,-0.248021,-0.0933195,-1.0,0.154702,False,fires_neither_background,0.24190289895292255
cg13100753,1,198541123.0,-0.7631279595491971,-0.4546935344044547,-0.6089107469768259,-1.0,0.6089107469768259,True,0.202734,-0.133443,0.034645499999999996,1.0,0.168088,False,fires_breast_only,0.38849937348841296
cg13115952,8,54443919.0,-0.357384399857352,0.2142809715936434,-0.0715517141318543,-1.0,0.2858326857254977,False,-0.088763,-0.237781,-0.163272,-1.0,0.163272,False,fires_neither_background,0.22455234286274883
cg13126638,12,6377914.0,-0.1248733194709883,0.4847940445404625,0.1799603625347371,1.0,0.3048336820057254,False,-0.103664,-0.283377,-0.19352049999999998,-1.0,0.19352,False,fires_neither_background,0.2491768410028627
cg13128937,13,94705489.0,0.0927028452264868,-0.2640881205370703,-0.08569263765529175,-1.0,0.1783954828817786,False,0.207089,-0.045071,0.081009,1.0,0.12608,False,fires_neither_background,0.1522377414408893
cg13130398,1,174875259.0,-0.1573290790458449,0.1521496969954744,-0.002589691025185248,-1.0,0.1547393880206596,False,-0.231988,0.133716,-0.049136,-1.0,0.182852,False,fires_neither_background,0.1687956940103298
cg13145528,7,143934751.0,0.0229344659787982,0.2783745357580324,0.1506545008684153,1.0,0.1506545008684153,False,0.072251,0.047024,0.059637499999999996,1.0,0.059638,False,fires_neither_background,0.10514625043420765
cg13151811,11,68429866.0,-0.1827829477889259,0.1796983582446699,-0.001542294772128,-1.0,0.1812406530167979,False,0.196978,-0.193178,0.001899999999999999,1.0,0.195078,False,fires_neither_background,0.18815932650839895
cg13154413,14,103728844.0,-0.8062796889100045,-0.3037915536286528,-0.5550356212693286,-1.0,0.5550356212693286,True,-0.015672,-0.043931,-0.029801499999999998,-1.0,0.029801,False,fires_breast_only,0.2924183106346643
cg13155549,14,102683963.0,-0.7211633130352897,0.2735306587727222,-0.22381632713128374,-1.0,0.4973469859040059,False,-0.107613,-0.22905,-0.1683315,-1.0,0.168331,False,fires_neither_background,0.3328389929520029
cg13155823,8,80081486.0,-0.2651306260770337,-0.3691675136138794,-0.31714906984545654,-1.0,0.3171490698454565,False,0.046837,-0.022596,0.012120499999999998,1.0,0.034716,False,fires_neither_background,0.17593253492272826
cg13165140,6,32845745.0,0.2941634849826819,-0.1432865474588864,0.07543846876189776,1.0,0.2187250162207842,False,0.033359,0.115569,0.074464,1.0,0.074464,False,fires_neither_background,0.1465945081103921
cg13172549,7,27114017.0,-0.6909385612076144,0.2900465208963279,-0.20044602015564328,-1.0,0.4904925410519711,False,-0.011864,-0.051317,-0.0315905,-1.0,0.03159,False,fires_neither_background,0.2610412705259855
cg13173898,1,41003915.0,0.3091734622925179,0.0097378253342679,0.15945564381339292,1.0,0.1594556438133929,False,-0.261904,0.368637,0.05336649999999998,1.0,0.315271,False,fires_neither_background,0.23736332190669646
cg13178361,1,162562712.0,-0.0114275176213316,-0.1183174073018775,-0.06487246246160455,-1.0,0.0648724624616046,False,-0.28745,-0.290409,-0.28892949999999995,-1.0,0.288929,True,fires_AD_only,0.1769007312308023
cg13187009,20,57390441.0,0.2037593758537386,-0.5172885802713605,-0.15676460220881094,-1.0,0.3605239780625496,False,-0.147825,0.01402,-0.0669025,-1.0,0.080922,False,fires_neither_background,0.2207229890312748
cg13189207,1,44617452.0,-0.3872063086457842,0.1327535037245351,-0.12722640246062455,-1.0,0.2599799061851596,False,0.104778,0.097407,0.1010925,1.0,0.101093,False,fires_neither_background,0.1805364530925798
cg13201927,12,93583671.0,-0.1366143337645671,-0.5390867852567277,-0.3378505595106474,-1.0,0.3378505595106474,False,0.133678,0.165944,0.149811,1.0,0.149811,False,fires_neither_background,0.2438307797553237
cg13203394,12,26798284.0,-0.2220779885199113,0.0400843500188261,-0.09099681925054261,-1.0,0.1310811692693687,False,-0.100854,0.001671,-0.0495915,-1.0,0.051262,False,fires_neither_background,0.09117158463468435
cg13206932,1,85582228.0,-0.0809711570420379,-0.045464953334974,-0.06321805518850596,-1.0,0.0632180551885059,False,-0.046368,0.044539,-0.0009144999999999986,-1.0,0.045453,False,fires_neither_background,0.05433552759425295
cg13208054,17,27609328.0,-0.0920231176349201,-0.4969900955960779,-0.294506606615499,-1.0,0.294506606615499,False,0.084615,0.035562,0.0600885,1.0,0.060089,False,fires_neither_background,0.1772978033077495
cg13213810,22,50720292.0,-0.1481658288351702,-0.0135998047796543,-0.08088281680741226,-1.0,0.0808828168074122,False,0.175961,-0.158469,0.008746000000000004,1.0,0.167215,False,fires_neither_background,0.12404890840370611
cg13214190,7,106865469.0,-0.1131992893912028,0.8948317700305796,0.39081624031968837,1.0,0.5040155297108913,False,0.038031,0.082757,0.060394,1.0,0.060394,False,fires_neither_background,0.28220476485544566
cg13220901,12,52125505.0,-0.1896301591377244,0.683709864188751,0.2470398525255133,1.0,0.4366700116632377,False,0.244315,0.044355,0.144335,1.0,0.144335,False,fires_neither_background,0.29050250583161885
cg13221924,17,6591760.0,0.0663865961752086,-0.121073511069122,-0.027343457446956695,-1.0,0.0937300536221653,False,-0.295336,-0.29247,-0.293903,-1.0,0.293903,True,fires_AD_only,0.19381652681108266
cg13222022,17,60940321.0,-0.6366547597830954,-0.7003208749314438,-0.6684878173572696,-1.0,0.6684878173572696,True,0.255025,0.088593,0.171809,1.0,0.171809,False,fires_breast_only,0.4201484086786348
cg13231921,13,94708288.0,-0.0900610864646467,-0.0718988015597389,-0.0809799440121928,-1.0,0.0809799440121928,False,-0.066948,0.114557,0.023804500000000006,1.0,0.090752,False,fires_neither_background,0.0858659720060964
cg13237265,12,91146139.0,-0.3758268659011973,0.02728279698209,-0.17427203445955364,-1.0,0.2015548314416436,False,0.14197,0.140348,0.141159,1.0,0.141159,False,fires_neither_background,0.1713569157208218
cg13239848,1,12153457.0,-0.0040492824900903,-0.2485483182178009,-0.1262988003539456,-1.0,0.1262988003539456,False,-0.222371,-0.124354,-0.1733625,-1.0,0.173363,False,fires_neither_background,0.14983090017697281
cg13245817,7,47441626.0,0.0408666860156987,0.0715679693905646,0.05621732770313165,1.0,0.0562173277031317,False,0.096847,0.091574,0.0942105,1.0,0.094211,False,fires_neither_background,0.07521416385156585
cg13247398,11,46345290.0,0.277018140602822,-0.1806972508074463,0.04816044489768784,1.0,0.2288576957051341,False,-0.280437,-0.239248,-0.2598425,-1.0,0.259843,True,fires_AD_only,0.24435034785256704
cg13249833,12,106246141.0,-0.4927787897150981,-0.2483022346937896,-0.37054051220444384,-1.0,0.3705405122044438,False,-0.090782,-0.182793,-0.1367875,-1.0,0.136788,False,fires_neither_background,0.2536642561022219
cg13255208,14,103698846.0,-0.1041165651317124,0.4845654430742129,0.19022443897125024,1.0,0.2943410041029627,False,-0.05395,-0.131477,-0.0927135,-1.0,0.092714,False,fires_neither_background,0.19352750205148136
cg13257331,3,50330675.0,-0.8682281589517777,0.3954621791834353,-0.23638298988417122,-1.0,0.6318451690676066,False,0.025768,-0.005302,0.010232999999999999,1.0,0.015535,False,fires_neither_background,0.32369008453380327
cg13263472,14,102126819.0,,-1.0506650338522006,,,,False,0.041919,-0.158018,-0.0580495,-1.0,0.099968,False,fires_neither_background,
cg13273540,3,177132439.0,-0.3481493852688541,-0.4643848585115905,-0.4062671218902223,-1.0,0.4062671218902223,True,-0.270416,-0.305856,-0.288136,-1.0,0.288136,True,fires_in_both_diseases_same_direction,0.3472015609451111
cg13292636,8,21913747.0,0.029365818466389,-0.2572332644714394,-0.1139337230025252,-1.0,0.1432995414689142,False,0.157767,0.175797,0.16678199999999999,1.0,0.166782,False,fires_neither_background,0.1550407707344571
cg13293524,17,48574460.0,-0.1557817183123984,0.3037818436796713,0.07400006268363646,1.0,0.2297817809960349,False,-0.151164,-0.125185,-0.13817449999999998,-1.0,0.138175,False,fires_neither_background,0.18397839049801745
cg13295262,2,176490344.0,-0.3540004332688046,0.2704665886901051,-0.04176692228934975,-1.0,0.3122335109794549,False,-0.021011,-0.097315,-0.059163,-1.0,0.059163,False,fires_neither_background,0.18569825548972746
cg13306522,5,55223766.0,0.4150911486188245,-0.1415231096993267,0.1367840194597489,1.0,0.2783071291590756,False,-0.096591,-0.067585,-0.082088,-1.0,0.082088,False,fires_neither_background,0.18019756457953778
cg13315923,3,172203905.0,-0.1822078054753976,-0.0999133443650911,-0.14106057492024435,-1.0,0.1410605749202444,False,0.012827,-0.084477,-0.035824999999999996,-1.0,0.048652,False,fires_neither_background,0.0948562874601222
cg13318787,5,50966343.0,-0.3412829506326833,-0.6417077327542091,-0.4914953416934462,-1.0,0.4914953416934462,True,0.059152,-0.035761,0.011695500000000001,1.0,0.047456,False,fires_breast_only,0.2694756708467231
cg13322063,5,83919516.0,-0.479211219689229,0.0070751539228421,-0.23606803288319345,-1.0,0.2431431868060355,False,-0.100645,0.296803,0.098079,1.0,0.198724,False,fires_neither_background,0.22093359340301777
cg13322252,1,15066297.0,0.3722414017612803,-0.0685280395663292,0.15185668109747555,1.0,0.2203847206638047,False,-0.088164,0.125493,0.018664499999999994,1.0,0.106828,False,fires_neither_background,0.16360636033190235
cg13329862,6,30883099.0,-0.4538979999165292,-0.3129906342533743,-0.38344431708495175,-1.0,0.3834443170849517,True,-0.085898,-0.106918,-0.096408,-1.0,0.096408,False,fires_breast_only,0.23992615854247584
cg13332142,3,27533787.0,-0.2165362018907568,-0.6424451265239269,-0.4294906642073419,-1.0,0.4294906642073419,False,0.11163,-0.115091,-0.0017305000000000029,-1.0,0.113361,False,fires_neither_background,0.27142583210367094
cg13334949,20,45842429.0,-0.6337202248504356,-0.316445572449084,-0.4750828986497598,-1.0,0.4750828986497598,True,-0.334667,-0.079015,-0.206841,-1.0,0.206841,False,fires_breast_only,0.3409619493248799
cg13340126,5,501919.0,0.0168792022880676,0.0164067678115662,0.0166429850498169,1.0,0.0166429850498169,False,0.045923,0.054534,0.050228499999999995,1.0,0.050229,False,fires_neither_background,0.03343599252490845
cg13340765,8,141266188.0,0.3876743734064911,-0.2604766996292657,0.0635988368886127,1.0,0.3240755365178784,False,-0.146199,0.05816,-0.044019499999999996,-1.0,0.10218,False,fires_neither_background,0.2131277682589392
cg13345957,7,157004548.0,-0.7305946747145549,-0.878441865134424,-0.8045182699244895,-1.0,0.8045182699244895,True,0.332948,0.027367,0.1801575,1.0,0.180158,False,fires_breast_only,0.49233813496224477
cg13361585,1,246796174.0,-0.2129997876608915,-0.9702749338639765,-0.591637360762434,-1.0,0.5916373607624339,False,0.118705,0.105026,0.1118655,1.0,0.111865,False,fires_neither_background,0.35175118038121694
cg13364311,2,221468569.0,-0.800381551040739,-0.3481881642686245,-0.5742848576546817,-1.0,0.5742848576546817,True,-0.130941,-0.042546,-0.0867435,-1.0,0.086743,False,fires_breast_only,0.3305139288273409
cg13364756,7,99827570.0,-0.5942194377363438,-0.0044146173381336,-0.2993170275372387,-1.0,0.2993170275372387,False,0.091793,0.003986,0.0478895,1.0,0.04789,False,fires_neither_background,0.17360351376861935
cg13366501,15,67915813.0,-0.6438532855672898,-0.0559778384022791,-0.34991556198478446,-1.0,0.3499155619847844,False,0.077857,-0.015723,0.031066999999999997,1.0,0.04679,False,fires_neither_background,0.1983527809923922
cg13369952,5,147645396.0,-0.1571970261241208,-0.185848804125639,-0.17152291512487988,-1.0,0.1715229151248799,False,0.198757,0.001392,0.1000745,1.0,0.100075,False,fires_neither_background,0.13579895756243995
cg13371705,12,2343789.0,0.0256491959699081,-0.0787918728681164,-0.02657133844910415,-1.0,0.0522205344190122,False,-0.282389,0.018542,-0.1319235,-1.0,0.150465,False,fires_neither_background,0.1013427672095061
cg13371870,1,245123285.0,-0.3828243247568749,-0.7748202723432133,-0.5788222985500441,-1.0,0.5788222985500441,True,-0.09983,-0.043147,-0.0714885,-1.0,0.071488,False,fires_breast_only,0.32515514927502204
cg13375427,17,41060435.0,-0.0924970261353346,0.0918870709361757,-0.0003049775995794535,-1.0,0.0921920485357551,False,0.096298,-0.105743,-0.0047225000000000045,-1.0,0.10102,False,fires_neither_background,0.09660602426787755
cg13377341,6,41747543.0,-0.8305252328728158,-0.6565846761691253,-0.7435549545209705,-1.0,0.7435549545209705,True,0.060679,-0.156326,-0.0478235,-1.0,0.108503,False,fires_breast_only,0.4260289772604853
cg13391244,7,120989584.0,-0.3049076545612303,-0.2354046092194874,-0.27015613189035886,-1.0,0.2701561318903588,False,-0.240982,-0.239837,-0.2404095,-1.0,0.24041,True,fires_AD_only,0.2552830659451794
cg13392184,X,149505825.0,-0.3493380898122328,0.2960797398023495,-0.026629175004941663,-1.0,0.3227089148072912,False,-0.128722,-0.063514,-0.09611800000000001,-1.0,0.096118,False,fires_neither_background,0.2094134574036456
cg13393433,10,61766093.0,0.3775825061394078,-0.0814488399836123,0.14806683307789775,1.0,0.22951567306151,False,-0.107284,-0.06866,-0.087972,-1.0,0.087972,False,fires_neither_background,0.158743836530755
cg13395086,11,65640974.0,0.2661381210986513,-0.1858174772840682,0.04016032190729156,1.0,0.2259777991913598,False,-0.138449,0.311124,0.08633750000000001,1.0,0.224787,False,fires_neither_background,0.2253823995956799
cg13399773,20,36112190.0,-0.8061971465171971,0.0434511789136582,-0.3813729838017694,-1.0,0.4248241627154276,False,0.01809,0.018141,0.0181155,1.0,0.018116,False,fires_neither_background,0.22147008135771382
cg13399952,9,129890610.0,0.6234298817128356,0.2533397728886091,0.43838482730072237,1.0,0.4383848273007223,False,-0.161487,-0.003504,-0.0824955,-1.0,0.082496,False,fires_neither_background,0.26044041365036114
cg13407335,17,7929534.0,0.0186340783905095,0.0390614876625177,0.0288477830265136,1.0,0.0288477830265136,False,-0.00907,-0.156963,-0.0830165,-1.0,0.083016,False,fires_neither_background,0.0559318915132568
cg13408086,9,137326945.0,0.688537350417582,-0.0916982739556397,0.29841953823097117,1.0,0.3901178121866109,False,-0.017397,-0.078458,-0.0479275,-1.0,0.047927,False,fires_neither_background,0.21902240609330545
cg13408655,9,99058562.0,-0.1024047591356965,-0.1311128960055358,-0.11675882757061615,-1.0,0.1167588275706162,False,-0.436842,-0.340655,-0.3887485,-1.0,0.388749,True,fires_AD_only,0.2527539137853081
cg13411286,2,190500412.0,-0.8210769944782573,-0.3856993877100863,-0.6033881910941719,-1.0,0.6033881910941719,True,0.281711,0.130159,0.20593499999999998,1.0,0.205935,False,fires_breast_only,0.4046615955470859
cg13412754,9,125545299.0,-0.9255388191871484,-0.1453434855128375,-0.5354411523499929,-1.0,0.535441152349993,False,-0.072904,0.179307,0.0532015,1.0,0.126105,False,fires_neither_background,0.3307730761749965
cg13415795,15,78103976.0,-0.4339767150294436,0.448174564863086,0.007098924916821181,1.0,0.4410756399462648,False,-0.087437,-0.025089,-0.056263,-1.0,0.056263,False,fires_neither_background,0.2486693199731324
cg13415831,9,89522876.0,-0.0091091784677605,-0.5221896206412191,-0.2656493995544898,-1.0,0.2656493995544898,False,-0.344032,-0.295973,-0.32000249999999997,-1.0,0.320002,True,fires_AD_only,0.29282569977724493
cg13421412,3,52495377.0,-0.2358331744378589,-0.5951549735666934,-0.41549407400227617,-1.0,0.4154940740022761,False,-0.018727,-0.063894,-0.0413105,-1.0,0.04131,False,fires_neither_background,0.22840203700113806
cg13430450,9,104928783.0,-0.6006462345003165,-0.4517264030928877,-0.526186318796602,-1.0,0.526186318796602,True,-0.139046,0.181887,0.021420499999999995,1.0,0.160467,False,fires_breast_only,0.34332665939830104
cg13432087,8,41665962.0,-0.8497232862999095,-0.1453553950437547,-0.4975393406718321,-1.0,0.4975393406718321,False,0.03655,0.327118,0.181834,1.0,0.181834,False,fires_neither_background,0.33968667033591604
cg13432682,1,226677620.0,0.0762413071420751,0.0086263735866535,0.042433840364364296,1.0,0.0424338403643643,False,-0.083149,-0.101438,-0.0922935,-1.0,0.092294,False,fires_neither_background,0.06736392018218215
cg13434570,1,206024234.0,-0.3819911893424026,-0.2749142661533171,-0.32845272774785983,-1.0,0.3284527277478599,False,0.078245,-0.029481,0.024381999999999997,1.0,0.053863,False,fires_neither_background,0.19115786387392994
cg13442034,6,135850372.0,-0.4505376245624843,0.6464659176724363,0.09796414655497601,1.0,0.5485017711174603,False,-0.072733,0.068292,-0.0022205000000000003,-1.0,0.070513,False,fires_neither_background,0.3095073855587302
cg13442386,6,38177349.0,-0.3471971572307282,-0.4831664075393741,-0.41518178238505116,-1.0,0.4151817823850512,True,0.044423,-0.009726,0.0173485,1.0,0.027074,False,fires_breast_only,0.2211278911925256
cg13443385,2,191380459.0,-1.6201649947771126,-0.6614438310075833,-1.140804412892348,-1.0,1.140804412892348,True,0.200556,-0.0672,0.06667800000000002,1.0,0.133878,False,fires_breast_only,0.637341206446174
cg13443968,2,220225787.0,0.2778740287573719,0.0464075396447526,0.16214078420106223,1.0,0.1621407842010623,False,-0.092108,-0.121471,-0.1067895,-1.0,0.106789,False,fires_neither_background,0.13446489210053114
cg13446911,9,93315418.0,-0.5862621109923057,0.28268345652701,-0.15178932723264787,-1.0,0.4344727837596579,False,-0.069014,0.124405,0.027695499999999998,1.0,0.096709,False,fires_neither_background,0.265590891879829
cg13448197,10,43350833.0,0.398330240196304,-0.1866040335631283,0.10586310331658784,1.0,0.2924671368797161,False,-0.024037,-0.003572,-0.013804499999999999,-1.0,0.013805,False,fires_neither_background,0.15313606843985805
cg13450427,13,26215142.0,-0.2282092743368458,-0.0949142928254287,-0.16156178358113724,-1.0,0.1615617835811373,False,-0.023748,0.075722,0.025987,1.0,0.049735,False,fires_neither_background,0.10564839179056865
cg13453589,9,33850101.0,0.0918503629542243,-0.0475134712388128,0.022168445857705752,1.0,0.0696819170965186,False,-0.034705,0.127811,0.046553000000000004,1.0,0.081258,False,fires_neither_background,0.0754699585482593
