"probeID","EID","BE","EC","Fib","LE","Leu","SM","weight"
"cg13184777","347735","0.81","0.81","0.81","0.0","0.81","0.81","0.81"
"cg13199958","9590","0.6576617356201644","0.6576617356201644","0.0","0.6576617356201644","0.6576617356201644","0.0","0.6576617356201644"
"cg13207467","1465","0.0","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889"
"cg13208102","51186","0.4175","0.0","0.0","0.4175","0.4175","0.0","0.4175"
"cg13211559","5320","0.9299999999999999","0.9299999999999999","0.9299999999999999","0.0","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"cg13228041","2207","0.895074651733345","0.895074651733345","0.895074651733345","0.895074651733345","0.0","0.895074651733345","0.895074651733345"
"cg13235717","2810","0.0","0.7221118247875102","0.7221118247875102","0.0","0.7221118247875102","0.7221118247875102","0.7221118247875102"
"cg13240311","11142","nan","0.0","nan","nan","nan","nan","0.0"
"cg13246468","7805","0.8597257640364617","0.8597257640364617","0.8597257640364617","0.8597257640364617","0.0","0.8597257640364617","0.8597257640364617"
"cg13248811","6649","0.3639285714285714","0.3639285714285714","0.0","0.3639285714285714","0.3639285714285714","0.0","0.3639285714285714"
"cg13249850","3119","0.06620392761324126","0.06620392761324126","0.06620392761324126","0.06620392761324126","0.0","0.06620392761324126","0.06620392761324126"
"cg13279774","27018","nan","nan","nan","0.0","nan","nan","0.0"
"cg13301014","10653","0.0","0.0887254695","0.0887254695","0.0","0.0887254695","0.0887254695","0.0887254695"
"cg13302154","4256","0.7755827599189722","0.0","0.0","0.7755827599189722","0.7755827599189722","0.0","0.7755827599189722"
"cg13306478","241","0.7428699813759462","0.7428699813759462","0.7428699813759462","0.7428699813759462","0.0","0.7428699813759462","0.7428699813759462"
"cg13311930","8837","0.7805555555555556","0.0","0.7805555555555556","0.7805555555555556","0.0","0.7805555555555556","0.7805555555555556"
"cg13319042","6678","nan","0.0","0.0","nan","nan","0.0","0.0"
"cg13331610","11167","nan","nan","0.0","nan","nan","nan","0.0"
"cg13349035","3115","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975"
"cg13353717","3119","0.06620392761324126","0.06620392761324126","0.06620392761324126","0.06620392761324126","0.0","0.06620392761324126","0.06620392761324126"
"cg13355032","7103","0.92","0.92","0.92","0.0","0.92","0.92","0.92"
"cg13362637","972","0.24037954358207297","0.0","0.24037954358207297","0.24037954358207297","0.0","0.24037954358207297","0.24037954358207297"
"cg13364230","2701","0.8876190476190476","0.8876190476190476","0.8876190476190476","0.8876190476190476","0.8876190476190476","0.0","0.8876190476190476"
"cg13368983","8837","0.7805555555555556","0.0","0.7805555555555556","0.7805555555555556","0.0","0.7805555555555556","0.7805555555555556"
"cg13374688","7341","nan","0.0","nan","0.0","nan","nan","0.0"
"cg13374701","2810","0.0","0.7221118247875102","0.7221118247875102","0.0","0.7221118247875102","0.7221118247875102","0.7221118247875102"
"cg13376104","397","0.94","0.94","0.94","0.94","0.0","0.94","0.94"
"cg13384453","27101","nan","nan","nan","nan","0.0","nan","0.0"
"cg13408152","11167","nan","nan","0.0","nan","nan","nan","0.0"
"cg13423887","3119","0.06620392761324126","0.06620392761324126","0.06620392761324126","0.06620392761324126","0.0","0.06620392761324126","0.06620392761324126"
"cg13443627","4070","0.0","0.29266189749056304","0.29266189749056304","0.0","0.29266189749056304","0.29266189749056304","0.29266189749056304"
"cg13445486","5552","0.6956465413453106","0.0","0.6956465413453106","0.6956465413453106","0.0","0.6956465413453106","0.6956465413453106"
"cg13448906","3488","0.5125","0.5125","0.0","0.5125","0.5125","0.0","0.5125"
"cg13458253","311","0.16153846153846155","0.16153846153846155","0.16153846153846155","0.0","0.16153846153846155","0.16153846153846155","0.16153846153846155"
"cg13460643","50486","0.024880952380952382","0.024880952380952382","0.0","0.024880952380952382","0.0","0.024880952380952382","0.024880952380952382"
"cg13466284","2810","0.0","0.7221118247875102","0.7221118247875102","0.0","0.7221118247875102","0.7221118247875102","0.7221118247875102"
"cg13466383","100131187","0.0","0.25493006993006995","0.25493006993006995","0.0","0.25493006993006995","0.25493006993006995","0.25493006993006995"
"cg13486082","27018","nan","nan","nan","0.0","nan","nan","0.0"
"cg13500720","9590","0.6576617356201644","0.6576617356201644","0.0","0.6576617356201644","0.6576617356201644","0.0","0.6576617356201644"
"cg13539395","1675","0.5968421921321027","0.5968421921321027","0.0","0.5968421921321027","0.5968421921321027","0.5968421921321027","0.5968421921321027"
"cg13549461","800","0.9","0.9","0.0","0.0","0.9","0.0","0.9"
"cg13554744","1465","0.0","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889"
"cg13561226","1465","0.0","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889","0.8013888888888889"
"cg13563405","427","nan","nan","nan","nan","0.0","nan","0.0"
"cg13573928","23022","0.0","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.0","0.8766666666666667"
"cg13581859","3115","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975"
"cg13588826","1292","0.14089492297460177","0.14089492297460177","0.0","0.14089492297460177","0.14089492297460177","0.0","0.14089492297460177"
"cg13624320","9555","nan","nan","nan","nan","0.0","nan","0.0"
"cg13626632","2040","nan","0.0","nan","nan","nan","0.0","0.0"
"cg13633756","2014","nan","nan","0.0","nan","0.0","nan","0.0"
"cg13635462","4718","nan","nan","nan","0.0","nan","nan","0.0"
"cg13645409","5552","0.6956465413453106","0.0","0.6956465413453106","0.6956465413453106","0.0","0.6956465413453106","0.6956465413453106"
"cg13657981","800","0.9","0.9","0.0","0.0","0.9","0.0","0.9"
"cg13661648","3113","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558"
"cg13667739","1397","0.8858333333333334","0.0","0.8858333333333334","0.8858333333333334","0.8858333333333334","0.8858333333333334","0.8858333333333334"
"cg13673319","27101","nan","nan","nan","nan","0.0","nan","0.0"
"cg13675957","3866","0.0","0.7039312603455276","0.7039312603455276","0.7039312603455276","0.7039312603455276","0.7039312603455276","0.7039312603455276"
"cg13678070","2739","nan","nan","nan","0.0","nan","nan","0.0"
"cg13685833","6342","nan","nan","nan","0.0","nan","nan","0.0"
"cg13695498","23022","0.0","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.0","0.8766666666666667"
"cg13696409","687","0.47","0.47","0.47","0.47","0.47","0.0","0.47"
"cg13724780","4245","nan","nan","nan","nan","0.0","nan","0.0"
"cg13754437","2274","0.0","nan","nan","nan","nan","nan","0.0"
"cg13770399","7803","nan","nan","0.0","nan","nan","nan","0.0"
"cg13786801","4070","0.0","0.29266189749056304","0.29266189749056304","0.0","0.29266189749056304","0.29266189749056304","0.29266189749056304"
"cg13788061","9452","0.3","0.0","0.3","0.3","0.3","0.3","0.3"
"cg13795831","1522","0.4261904761904762","0.4261904761904762","0.4261904761904762","0.4261904761904762","0.0","0.4261904761904762","0.4261904761904762"
"cg13802942","2040","nan","0.0","nan","nan","nan","0.0","0.0"
"cg13841742","132299","0.3514285714285714","0.3514285714285714","0.3514285714285714","0.0","0.3514285714285714","0.3514285714285714","0.3514285714285714"
"cg13852084","3108","nan","nan","nan","nan","0.0","nan","0.0"
"cg13853198","2207","0.895074651733345","0.895074651733345","0.895074651733345","0.895074651733345","0.0","0.895074651733345","0.895074651733345"
"cg13862983","687","0.47","0.47","0.47","0.47","0.47","0.0","0.47"
"cg13887424","6638","nan","nan","nan","0.0","nan","nan","0.0"
"cg13901526","2995","0.5969758988045732","0.5969758988045732","0.0","0.5969758988045732","0.5969758988045732","0.5969758988045732","0.5969758988045732"
"cg13902069","1292","0.14089492297460177","0.14089492297460177","0.0","0.14089492297460177","0.14089492297460177","0.0","0.14089492297460177"
"cg13906813","3113","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558"
"cg13906823","100131187","0.0","0.25493006993006995","0.25493006993006995","0.0","0.25493006993006995","0.25493006993006995","0.25493006993006995"
"cg13910830","22936","0.06555555555555556","0.06555555555555556","0.06555555555555556","0.0","0.06555555555555556","0.06555555555555556","0.06555555555555556"
"cg13921245","3115","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975"
"cg13925895","8837","0.7805555555555556","0.0","0.7805555555555556","0.7805555555555556","0.0","0.7805555555555556","0.7805555555555556"
"cg13967936","2701","0.8876190476190476","0.8876190476190476","0.8876190476190476","0.8876190476190476","0.8876190476190476","0.0","0.8876190476190476"
"cg13985445","1514","nan","nan","0.0","nan","nan","nan","0.0"
"cg13986860","241","0.7428699813759462","0.7428699813759462","0.7428699813759462","0.7428699813759462","0.0","0.7428699813759462","0.7428699813759462"
"cg13997435","6273","0.0","0.6087499999999999","0.6087499999999999","0.6087499999999999","0.6087499999999999","0.6087499999999999","0.6087499999999999"
"cg14002185","25984","0.0","0.6949243561158165","0.6949243561158165","0.6949243561158165","0.6949243561158165","0.6949243561158165","0.6949243561158165"
"cg14009688","800","0.9","0.9","0.0","0.0","0.9","0.0","0.9"
"cg14022090","26298","0.0","0.7250672507561546","0.7250672507561546","0.7250672507561546","0.7250672507561546","0.7250672507561546","0.7250672507561546"
"cg14041812","23022","0.0","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.0","0.8766666666666667"
"cg14058932","3122","0.20331295829546508","0.0","0.20331295829546508","0.20331295829546508","0.0","0.20331295829546508","0.20331295829546508"
"cg14064229","9167","nan","nan","nan","0.0","nan","nan","0.0"
"cg14069287","23022","0.0","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.0","0.8766666666666667"
"cg14073862","3959","nan","nan","0.0","nan","nan","nan","0.0"
"cg14075645","1292","0.14089492297460177","0.14089492297460177","0.0","0.14089492297460177","0.14089492297460177","0.0","0.14089492297460177"
"cg14083376","9556","0.0","nan","nan","0.0","0.0","nan","0.0"
"cg14085166","687","0.47","0.47","0.47","0.47","0.47","0.0","0.47"
"cg14088811","6688","0.6975","0.6975","0.6975","0.6975","0.0","0.6975","0.6975"
"cg14090201","54502","0.684375","0.684375","0.684375","0.0","0.684375","0.684375","0.684375"
"cg14128819","498","0.0","nan","nan","nan","nan","nan","0.0"
"cg14140874","871","0.08033333333333333","0.0","0.08033333333333333","0.08033333333333333","0.08033333333333333","0.08033333333333333","0.08033333333333333"
"cg14151166","8837","0.7805555555555556","0.0","0.7805555555555556","0.7805555555555556","0.0","0.7805555555555556","0.7805555555555556"
"cg14159901","9556","0.0","nan","nan","0.0","0.0","nan","0.0"
"cg14160419","54502","0.684375","0.684375","0.684375","0.0","0.684375","0.684375","0.684375"
"cg14178380","311","0.16153846153846155","0.16153846153846155","0.16153846153846155","0.0","0.16153846153846155","0.16153846153846155","0.16153846153846155"
"cg14180039","3108","nan","nan","nan","nan","0.0","nan","0.0"
"cg14187266","56999","0.0492","0.0","0.0492","0.0492","0.0492","0.0","0.0492"
"cg14190128","1514","nan","nan","0.0","nan","nan","nan","0.0"
"cg14212748","3875","0.0","0.31625","0.31625","0.0","0.31625","0.31625","0.31625"
"cg14215970","2040","nan","0.0","nan","nan","nan","0.0","0.0"
"cg14219620","9590","0.6576617356201644","0.6576617356201644","0.0","0.6576617356201644","0.6576617356201644","0.0","0.6576617356201644"
"cg14228103","5764","0.08333333333333333","0.08333333333333333","0.0","0.08333333333333333","0.08333333333333333","0.08333333333333333","0.08333333333333333"
"cg14236855","1514","nan","nan","0.0","nan","nan","nan","0.0"
"cg14242292","9555","nan","nan","nan","nan","0.0","nan","0.0"
"cg14243623","1514","nan","nan","0.0","nan","nan","nan","0.0"
"cg14256643","5270","nan","nan","0.0","nan","nan","nan","0.0"
"cg14265670","7378","nan","0.0","nan","nan","0.0","nan","0.0"
"cg14273126","1675","0.5968421921321027","0.5968421921321027","0.0","0.5968421921321027","0.5968421921321027","0.5968421921321027","0.5968421921321027"
"cg14302130","3113","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558"
"cg14311630","710","0.75","0.75","0.0","0.75","0.75","0.0","0.75"
"cg14314071","5376","0.6086609214368442","0.0","0.0","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.6086609214368442"
"cg14323910","3119","0.06620392761324126","0.06620392761324126","0.06620392761324126","0.06620392761324126","0.0","0.06620392761324126","0.06620392761324126"
"cg14333454","2810","0.0","0.7221118247875102","0.7221118247875102","0.0","0.7221118247875102","0.7221118247875102","0.7221118247875102"
"cg14334389","8404","0.58","0.0","0.0","0.58","0.58","0.0","0.58"
"cg14352715","3429","0.5792166453647069","0.0","0.5792166453647069","0.5792166453647069","0.5792166453647069","0.5792166453647069","0.5792166453647069"
"cg14356799","3115","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975"
"cg14365564","2040","nan","0.0","nan","nan","nan","0.0","0.0"
"cg14373797","3115","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975"
"cg14396381","9167","nan","nan","nan","0.0","nan","nan","0.0"
"cg14409083","2012","0.52","0.0","0.0","0.52","0.52","0.52","0.52"
"cg14428733","3115","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975"
"cg14442492","22936","0.06555555555555556","0.06555555555555556","0.06555555555555556","0.0","0.06555555555555556","0.06555555555555556","0.06555555555555556"
"cg14456395","22936","0.06555555555555556","0.06555555555555556","0.06555555555555556","0.0","0.06555555555555556","0.06555555555555556","0.06555555555555556"
"cg14464827","7035","nan","nan","0.0","nan","nan","nan","0.0"
"cg14475554","3914","0.0","0.6380300959605266","0.6380300959605266","0.6380300959605266","0.6380300959605266","0.6380300959605266","0.6380300959605266"
"cg14475758","3108","nan","nan","nan","nan","0.0","nan","0.0"
"cg14484145","972","0.24037954358207297","0.0","0.24037954358207297","0.24037954358207297","0.0","0.24037954358207297","0.24037954358207297"
"cg14518209","6678","nan","0.0","0.0","nan","nan","0.0","0.0"
"cg14519877","800","0.9","0.9","0.0","0.0","0.9","0.0","0.9"
"cg14526204","5329","0.08893006765046929","0.08893006765046929","0.0","0.08893006765046929","0.0","0.08893006765046929","0.08893006765046929"
"cg14553765","7122","0.8970095005763045","0.0","0.8970095005763045","0.8970095005763045","0.8970095005763045","0.8970095005763045","0.8970095005763045"
"cg14557185","25937","0.566392560112367","0.0","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367"
"cg14557714","1514","nan","nan","0.0","nan","nan","nan","0.0"
"cg14575484","3488","0.5125","0.5125","0.0","0.5125","0.5125","0.0","0.5125"
"cg14576681","9167","nan","nan","nan","0.0","nan","nan","0.0"
"cg14609407","6590","0.0","0.79","0.79","0.79","0.79","0.79","0.79"
"cg14632002","2040","nan","0.0","nan","nan","nan","0.0","0.0"
"cg14632030","58475","0.41","0.41","0.41","0.41","0.0","0.41","0.41"
"cg14652638","1992","0.48","0.48","0.48","0.48","0.0","0.48","0.48"
"cg14691871","710","0.75","0.75","0.0","0.75","0.75","0.0","0.75"
"cg14691963","25937","0.566392560112367","0.0","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367"
"cg14694191","199","0.6779539196068811","0.6779539196068811","0.6779539196068811","0.6779539196068811","0.0","0.6779539196068811","0.6779539196068811"
"cg14703482","2247","0.033727070604983055","0.033727070604983055","0.0","0.033727070604983055","0.033727070604983055","0.033727070604983055","0.033727070604983055"
"cg14717759","7803","nan","nan","0.0","nan","nan","nan","0.0"
"cg14731391","7103","0.92","0.92","0.92","0.0","0.92","0.92","0.92"
"cg14753599","10974","0.6705169692134806","0.0","0.6705169692134806","0.0","0.6705169692134806","0.0","0.6705169692134806"
"cg14775751","311","0.16153846153846155","0.16153846153846155","0.16153846153846155","0.0","0.16153846153846155","0.16153846153846155","0.16153846153846155"
"cg14781190","347735","0.81","0.81","0.81","0.0","0.81","0.81","0.81"
"cg14801692","3115","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975"
"cg14821008","7803","nan","nan","0.0","nan","nan","nan","0.0"
"cg14824901","50486","0.024880952380952382","0.024880952380952382","0.0","0.024880952380952382","0.0","0.024880952380952382","0.024880952380952382"
"cg14825555","2810","0.0","0.7221118247875102","0.7221118247875102","0.0","0.7221118247875102","0.7221118247875102","0.7221118247875102"
"cg14826404","4245","nan","nan","nan","nan","0.0","nan","0.0"
"cg14833385","3108","nan","nan","nan","nan","0.0","nan","0.0"
"cg14834257","140576","0.0","0.0","0.7083333333333333","0.7083333333333333","0.7083333333333333","0.7083333333333333","0.7083333333333333"
"cg14841879","23022","0.0","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.0","0.8766666666666667"
"cg14851271","3108","nan","nan","nan","nan","0.0","nan","0.0"
"cg14862378","311","0.16153846153846155","0.16153846153846155","0.16153846153846155","0.0","0.16153846153846155","0.16153846153846155","0.16153846153846155"
"cg14866907","11142","nan","0.0","nan","nan","nan","nan","0.0"
"cg14869028","64129","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.0","0.1632138375250183"
"cg14870156","3115","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975"
"cg14870271","3959","nan","nan","0.0","nan","nan","nan","0.0"
"cg14880527","311","0.16153846153846155","0.16153846153846155","0.16153846153846155","0.0","0.16153846153846155","0.16153846153846155","0.16153846153846155"
"cg14887335","2247","0.033727070604983055","0.033727070604983055","0.0","0.033727070604983055","0.033727070604983055","0.033727070604983055","0.033727070604983055"
"cg14892768","558","0.02","0.02","0.0","0.02","0.02","0.0","0.02"
"cg14898243","5552","0.6956465413453106","0.0","0.6956465413453106","0.6956465413453106","0.0","0.6956465413453106","0.6956465413453106"
"cg14912728","5376","0.6086609214368442","0.0","0.0","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.6086609214368442"
"cg14928764","22918","0.6015441923324496","0.0","0.6015441923324496","0.6015441923324496","0.6015441923324496","0.6015441923324496","0.6015441923324496"
"cg14935258","56999","0.0492","0.0","0.0492","0.0492","0.0492","0.0","0.0492"
"cg14960373","1292","0.14089492297460177","0.14089492297460177","0.0","0.14089492297460177","0.14089492297460177","0.0","0.14089492297460177"
"cg14983135","7378","nan","0.0","nan","nan","0.0","nan","0.0"
"cg14986136","51186","0.4175","0.0","0.0","0.4175","0.4175","0.0","0.4175"
"cg15006973","2701","0.8876190476190476","0.8876190476190476","0.8876190476190476","0.8876190476190476","0.8876190476190476","0.0","0.8876190476190476"
"cg15024277","27018","nan","nan","nan","0.0","nan","nan","0.0"
"cg15043384","25937","0.566392560112367","0.0","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367"
"cg15065854","1675","0.5968421921321027","0.5968421921321027","0.0","0.5968421921321027","0.5968421921321027","0.5968421921321027","0.5968421921321027"
"cg15074838","3122","0.20331295829546508","0.0","0.20331295829546508","0.20331295829546508","0.0","0.20331295829546508","0.20331295829546508"
"cg15079885","64129","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.0","0.1632138375250183"
"cg15087129","1292","0.14089492297460177","0.14089492297460177","0.0","0.14089492297460177","0.14089492297460177","0.0","0.14089492297460177"
"cg15095917","968","0.44","0.44","0.44","0.44","0.0","0.44","0.44"
"cg15104031","57402","0.0","0.8300055012965534","0.8300055012965534","0.8300055012965534","0.8300055012965534","0.8300055012965534","0.8300055012965534"
"cg15109851","11167","nan","nan","0.0","nan","nan","nan","0.0"
"cg15114202","22936","0.06555555555555556","0.06555555555555556","0.06555555555555556","0.0","0.06555555555555556","0.06555555555555556","0.06555555555555556"
"cg15119221","4239","0.4159903157253002","0.4159903157253002","0.0","0.4159903157253002","0.4159903157253002","0.4159903157253002","0.4159903157253002"
"cg15120085","64129","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.0","0.1632138375250183"
"cg15122384","498","0.0","nan","nan","nan","nan","nan","0.0"
"cg15128226","2247","0.033727070604983055","0.033727070604983055","0.0","0.033727070604983055","0.033727070604983055","0.033727070604983055","0.033727070604983055"
"cg15138289","3115","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975"
"cg15147113","5270","nan","nan","0.0","nan","nan","nan","0.0"
"cg15149645","26471","0.0","0.7710404384812783","0.7710404384812783","0.0","0.7710404384812783","0.0","0.7710404384812783"
"cg15152149","1992","0.48","0.48","0.48","0.48","0.0","0.48","0.48"
"cg15177964","4245","nan","nan","nan","nan","0.0","nan","0.0"
"cg15186042","311","0.16153846153846155","0.16153846153846155","0.16153846153846155","0.0","0.16153846153846155","0.16153846153846155","0.16153846153846155"
"cg15198788","347735","0.81","0.81","0.81","0.0","0.81","0.81","0.81"
"cg15199326","1992","0.48","0.48","0.48","0.48","0.0","0.48","0.48"
"cg15206981","10252","0.028888888888888888","0.0","0.028888888888888888","0.028888888888888888","0.028888888888888888","0.028888888888888888","0.028888888888888888"
"cg15211677","51186","0.4175","0.0","0.0","0.4175","0.4175","0.0","0.4175"
"cg15219347","83483","0.67","0.0","0.67","0.67","0.67","0.67","0.67"
"cg15231202","347","0.815","0.815","0.0","0.815","0.815","0.815","0.815"
"cg15242570","1514","nan","nan","0.0","nan","nan","nan","0.0"
"cg15253861","3113","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558"
"cg15264904","4245","nan","nan","nan","nan","0.0","nan","0.0"
"cg15266530","800","0.9","0.9","0.0","0.0","0.9","0.0","0.9"
"cg15271813","25937","0.566392560112367","0.0","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367"
"cg15277511","498","0.0","nan","nan","nan","nan","nan","0.0"
"cg15284177","5764","0.08333333333333333","0.08333333333333333","0.0","0.08333333333333333","0.08333333333333333","0.08333333333333333","0.08333333333333333"
"cg15309910","22918","0.6015441923324496","0.0","0.6015441923324496","0.6015441923324496","0.6015441923324496","0.6015441923324496","0.6015441923324496"
"cg15310637","55766","0.0","nan","nan","0.0","nan","0.0","0.0"
"cg15322876","3852","0.0","0.8081074017886702","0.8081074017886702","0.8081074017886702","0.8081074017886702","0.8081074017886702","0.8081074017886702"
"cg15338159","2274","0.0","nan","nan","nan","nan","nan","0.0"
"cg15340874","27101","nan","nan","nan","nan","0.0","nan","0.0"
"cg15343510","199","0.6779539196068811","0.6779539196068811","0.6779539196068811","0.6779539196068811","0.0","0.6779539196068811","0.6779539196068811"
"cg15353444","5270","nan","nan","0.0","nan","nan","nan","0.0"
"cg15371711","10398","0.0","0.1652941176470588","0.1652941176470588","0.1652941176470588","0.1652941176470588","0.0","0.1652941176470588"
"cg15375239","10653","0.0","0.0887254695","0.0887254695","0.0","0.0887254695","0.0887254695","0.0887254695"
"cg15376097","10205","0.0","0.4","0.4","0.4","0.4","0.4","0.4"
"cg15418419","3108","nan","nan","nan","nan","0.0","nan","0.0"
"cg15448990","8404","0.58","0.0","0.0","0.58","0.58","0.0","0.58"
"cg15450139","397","0.94","0.94","0.94","0.94","0.0","0.94","0.94"
"cg15459165","7805","0.8597257640364617","0.8597257640364617","0.8597257640364617","0.8597257640364617","0.0","0.8597257640364617","0.8597257640364617"
"cg15459820","5329","0.08893006765046929","0.08893006765046929","0.0","0.08893006765046929","0.0","0.08893006765046929","0.08893006765046929"
"cg15528736","2217","nan","0.0","0.0","nan","0.0","nan","0.0"
"cg15532667","1397","0.8858333333333334","0.0","0.8858333333333334","0.8858333333333334","0.8858333333333334","0.8858333333333334","0.8858333333333334"
"cg15534755","6876","0.49636363636363634","0.49636363636363634","0.49636363636363634","0.49636363636363634","0.49636363636363634","0.0","0.49636363636363634"
"cg15541008","22936","0.06555555555555556","0.06555555555555556","0.06555555555555556","0.0","0.06555555555555556","0.06555555555555556","0.06555555555555556"
"cg15552249","8404","0.58","0.0","0.0","0.58","0.58","0.0","0.58"
"cg15574301","8572","0.0","0.03200140972607659","0.0","0.03200140972607659","0.03200140972607659","0.03200140972607659","0.03200140972607659"
"cg15575880","3113","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558"
"cg15575914","2995","0.5969758988045732","0.5969758988045732","0.0","0.5969758988045732","0.5969758988045732","0.5969758988045732","0.5969758988045732"
"cg15613420","9555","nan","nan","nan","nan","0.0","nan","0.0"
"cg15617297","311","0.16153846153846155","0.16153846153846155","0.16153846153846155","0.0","0.16153846153846155","0.16153846153846155","0.16153846153846155"
"cg15617545","710","0.75","0.75","0.0","0.75","0.75","0.0","0.75"
"cg15635392","3122","0.20331295829546508","0.0","0.20331295829546508","0.20331295829546508","0.0","0.20331295829546508","0.20331295829546508"
"cg15636504","4258","0.0","0.0","0.30666666666666664","0.30666666666666664","0.30666666666666664","0.30666666666666664","0.30666666666666664"
"cg15636792","1292","0.14089492297460177","0.14089492297460177","0.0","0.14089492297460177","0.14089492297460177","0.0","0.14089492297460177"
"cg15644610","7305","0.81","0.81","0.81","0.81","0.0","0.81","0.81"
"cg15680603","3113","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558"
"cg15682807","9452","0.3","0.0","0.3","0.3","0.3","0.3","0.3"
"cg15684563","7103","0.92","0.92","0.92","0.0","0.92","0.92","0.92"
"cg15685672","22936","0.06555555555555556","0.06555555555555556","0.06555555555555556","0.0","0.06555555555555556","0.06555555555555556","0.06555555555555556"
"cg15687622","4245","nan","nan","nan","nan","0.0","nan","0.0"
"cg15688197","2","0.9135720165548153","0.9135720165548153","0.0","0.9135720165548153","0.9135720165548153","0.0","0.9135720165548153"
"cg15693625","6342","nan","nan","nan","0.0","nan","nan","0.0"
"cg15703690","3569","0.1701842557021957","0.1701842557021957","0.0","0.1701842557021957","0.1701842557021957","0.1701842557021957","0.1701842557021957"
"cg15709214","800","0.9","0.9","0.0","0.0","0.9","0.0","0.9"
"cg15718066","23022","0.0","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.0","0.8766666666666667"
"cg15731772","5270","nan","nan","0.0","nan","nan","nan","0.0"
"cg15734436","3115","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975"
"cg15742468","9590","0.6576617356201644","0.6576617356201644","0.0","0.6576617356201644","0.6576617356201644","0.0","0.6576617356201644"
"cg15752756","3119","0.06620392761324126","0.06620392761324126","0.06620392761324126","0.06620392761324126","0.0","0.06620392761324126","0.06620392761324126"
"cg15768103","2995","0.5969758988045732","0.5969758988045732","0.0","0.5969758988045732","0.5969758988045732","0.5969758988045732","0.5969758988045732"
"cg15776355","715","0.0325","0.0325","0.0","0.0325","0.0325","0.0325","0.0325"
"cg15801433","3866","0.0","0.7039312603455276","0.7039312603455276","0.7039312603455276","0.7039312603455276","0.7039312603455276","0.7039312603455276"
"cg15805540","7803","nan","nan","0.0","nan","nan","nan","0.0"
"cg15829535","3115","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975","0.0","0.37525694306935975","0.37525694306935975"
"cg15837470","715","0.0325","0.0325","0.0","0.0325","0.0325","0.0325","0.0325"
"cg15840660","140576","0.0","0.0","0.7083333333333333","0.7083333333333333","0.7083333333333333","0.7083333333333333","0.7083333333333333"
"cg15873303","55766","0.0","nan","nan","0.0","nan","0.0","0.0"
