cpg,bc_hc,bc_case,delta_bc,mean_beta_hc,mean_beta_case,sd_beta_hc,sd_beta_case,delta_var,bimodal_in_hc,lost_in_case,loss_of_bimodality,in_residual_concordant
cg13493526,0.4228027741798751,0.3718274845385524,-0.050975289641322696,0.9148883397027602,0.9148209068322982,0.014858147970099699,0.015663818089310652,2.459063603363782e-05,False,False,False,False
cg13495918,0.9649521384023952,0.5304551672772128,-0.4344969711251825,0.9452747303609341,0.9469888198757764,0.032974093195305185,0.006220267983463613,-0.0010485990882665693,True,True,True,False
cg13496041,0.733575420066504,0.9476874171334692,0.21411199706696515,0.9621415541401275,0.9582951925465839,0.008056131837536222,0.03710939747683791,0.0013122061209101792,True,False,False,False
cg13502716,0.35708893532732366,0.5003833204325017,0.143294385105178,0.9121331656050956,0.9141337142857142,0.010828512668451492,0.01108079111933607,5.527245219542646e-06,False,False,False,False
cg13508904,0.4087382109558449,0.6590417920377443,0.2503035810818994,0.887462501061571,0.8837395465838508,0.018458628110991686,0.027275698200034754,0.00040324276055948665,False,False,False,False
cg13513864,0.5591217012458662,0.8787579606131012,0.31963625936723494,0.022563997876857752,0.02453037888198758,0.005156824142038429,0.016934918642388018,0.0002601986341923909,True,False,False,False
cg13518121,0.930361306962985,0.9171070277568008,-0.013254279206184272,0.9254188938428874,0.9251124223602484,0.02578238071541618,0.025165926705974822,-3.1407288384167464e-05,True,False,False,False
cg13522882,0.29028736640081126,0.38326800092047236,0.0929806345196611,0.7131525498938429,0.7295448509316771,0.055155547829453984,0.06593994898781118,0.0013059424161479542,False,False,False,False
cg13523819,0.341109957445445,0.3398579492903885,-0.0012520081550564943,0.9155923779193206,0.916491248447205,0.010229068539854612,0.00820718808197352,-3.727590698015516e-05,False,False,False,False
cg13531977,0.3497742609211727,0.37241456298307335,0.022640302061900652,0.9106178747346071,0.9117801428571429,0.011207770413120146,0.011521838054785976,7.138634527502954e-06,False,False,False,False
cg13544966,0.33372899317524224,0.13276760201379711,-0.20096139116144512,0.9697561974522293,0.9701590372670807,0.004434621888613755,0.005131162060011597,6.662952791130229e-06,False,False,False,False
cg13545089,0.5695357992443995,0.6618375633912038,0.09230176414680435,0.974704458598726,0.9750045031055902,0.002436951811981634,0.002745237943066646,1.5975972301322194e-06,True,False,False,False
cg13545717,0.24772928785280734,0.41319755502324357,0.16546826717043622,0.7563332208067941,0.7478932422360248,0.03962763421877052,0.050091682150305204,0.0009388272268705331,False,False,False,False
cg13551074,0.37628773190821085,0.6143308268198252,0.23804309491161435,0.7746289978768578,0.772536347826087,0.04535309349492678,0.054291532204762474,0.0008906673795811915,False,False,False,False
cg13552373,0.28927170564222554,0.4035483680753741,0.11427666243314855,0.9624228726114649,0.9624023788819874,0.004142382807021564,0.0047960105295235984,5.842381679393375e-06,False,False,False,False
cg13553204,0.37384051178575706,0.44136415093940845,0.0675236391536514,0.8433376772823779,0.8428793726708074,0.025142652636884522,0.029559901264808862,0.00024163478116621235,False,False,False,False
cg13553293,0.30406337905633385,0.3140009109580162,0.00993753190168234,0.8892317515923567,0.8887946645962732,0.013112619722507724,0.011156755014868855,-4.74676135252972e-05,False,False,False,False
cg13555415,0.5310063545837685,0.7121945064972973,0.18118815191352877,0.049007140127388535,0.04915745962732919,0.03340049419097866,0.034625901329783784,8.336003069832321e-05,False,False,False,False
cg13558774,0.46919688103793367,0.6977530758170087,0.22855619477907507,0.04475196602972399,0.043864906832298135,0.009536967130810649,0.01066418566499644,2.2771113843352852e-05,False,False,False,False
cg13561792,0.334765438675457,0.4802179691480165,0.14545253047255952,0.9209079129511677,0.9202159068322981,0.01054847154415929,0.014065089736116703,8.655649736707716e-05,False,False,False,False
cg13568106,0.44997942183872824,0.3993351602791962,-0.050644261559532056,0.7756254883227177,0.7794467080745342,0.07778185005127694,0.08907871486287,0.0018850012442211657,False,False,False,False
cg13573115,0.34888853732605396,0.37647852914403146,0.0275899918179775,0.9224932059447983,0.9231761925465839,0.008813417173762573,0.008980223244382295,2.968087240171009e-06,False,False,False,False
cg13573245,0.3970384956299334,0.4167613364968599,0.01972284086692655,0.9392983460721868,0.9402772111801243,0.006346481988554215,0.007379653699031154,1.4181455086581123e-05,False,False,False,False
cg13573582,0.2860669910004347,0.398033410628079,0.11196641962764431,0.3987406602972399,0.3789992422360248,0.06915205429042931,0.07682613693567902,0.0011202487038732226,False,False,False,True
cg13581832,0.39655153092744244,0.43911799763506276,0.04256646670762032,0.054519242038216564,0.0509928447204969,0.013965506771770105,0.013632001949254832,-9.203902247869136e-06,False,False,False,True
cg13582950,0.35020290387297603,0.3622454920146143,0.012042588141638277,0.8856753503184713,0.8839171801242234,0.015816545098253948,0.019049045974434062,0.00011270305369100159,False,False,False,False
cg13587665,0.358458493657535,0.3284471439369597,-0.030011349720575342,0.8978626135881105,0.8986457763975155,0.014505064502901975,0.014948128135729552,1.3049638528842542e-05,False,False,False,False
cg13589218,0.49578116927106686,0.37925716793509734,-0.11652400133596952,0.7536335881104034,0.7559532795031055,0.06774232829643129,0.05975939411686785,-0.0010178378578063348,False,False,False,False
cg13590228,0.4066445768195848,0.5105333376759483,0.1038887608563635,0.8219283460721868,0.8260633167701864,0.044917980794611484,0.05229452769690897,0.0007170926283776931,False,False,False,False
cg13595161,0.39258597613635704,0.5281879759098288,0.13560199977347176,0.8877485796178344,0.8888607142857142,0.02084344823367073,0.030226386603931957,0.00047918511286064593,False,False,False,False
cg13595495,0.3705121357829424,0.3063462033857302,-0.06416593239721219,0.9192445944798301,0.9197812173913043,0.011306641878714538,0.011430209310034335,2.8095342976941886e-06,False,False,False,False
cg13597554,0.3099996344801245,0.31783280201427155,0.007833167534147034,0.32704835881104033,0.31494178260869565,0.04691871276132255,0.053728188314851974,0.0006853526124167048,False,False,False,True
cg13599613,0.31132240647898185,0.41243535704678597,0.10111295056780412,0.40972243099787686,0.3852656956521739,0.08873386848145447,0.10043244371977386,0.0022129763358414867,False,False,False,True
cg13600201,0.3987264423936864,0.33739024646479154,-0.06133619592889483,0.9082457537154988,0.9086927142857144,0.014871624436406158,0.013685082071104183,-3.388374208465562e-05,False,False,False,False
cg13600216,0.10602618898736556,0.24258529768567985,0.13655910869831428,0.8992891571125264,0.8993032546583851,0.008821370522694726,0.007702003121980269,-1.8495725807673618e-05,False,False,False,False
cg13603214,0.27378259687776624,0.311750979352151,0.037968382474384776,0.8925415180467091,0.8919737950310558,0.014250017928738002,0.013754055424273059,-1.388897035537934e-05,False,False,False,False
cg13603805,0.9176615659576192,0.9569411343679987,0.039279568410379495,0.9257004861995753,0.9193472670807452,0.025202817499943284,0.06196795189135648,0.003204845051674024,True,False,False,False
cg13608733,0.39299645553722407,0.43525667703610926,0.0422602214988852,0.16573943099787689,0.15832247826086956,0.054606374093286704,0.06550765476826802,0.001309396741622614,False,False,False,False
cg13616508,0.350932121743783,0.41075011339053047,0.05981799164674745,0.1616402101910828,0.1501367391304348,0.04807715495295681,0.0506129605274827,0.00025025894498590306,False,False,False,False
cg13617561,0.2301063912772738,0.26738631618380504,0.03727992490653123,0.6774213864118895,0.6672730186335404,0.03702472660371924,0.04268678112856954,0.0004513309030382449,False,False,False,False
cg13619387,0.34262516542411914,0.5450818482365852,0.2024566828124661,0.8832447515923567,0.8808424472049688,0.0139347591199769,0.02272973077461011,0.0003224631493544785,False,False,False,False
cg13622920,0.47110237645738184,0.4445317395431461,-0.026570636914235723,0.9153995329087049,0.9128536335403725,0.01289423785569484,0.0156964099803464,8.011591639188418e-05,False,False,False,False
cg13629388,0.4875422274525147,0.3713097263746983,-0.11623250107781641,0.15426653715498936,0.14031147204968944,0.03822850572046155,0.030241720206335424,-0.0005468570085810849,False,False,False,False
cg13632218,0.4903534211448183,0.37500643052597926,-0.11534699061883902,0.9368099363057325,0.9370785900621116,0.015732407781127437,0.012266157258628339,-9.705004069827846e-05,False,False,False,False
cg13635184,0.3649868160361632,0.3888869557502925,0.023900139714129298,0.9264590828025476,0.9265344844720498,0.00929173564641808,0.008957968925840267,-6.09114404659657e-06,False,False,False,False
cg13647973,0.5848498362358618,0.6024368058370879,0.017586969601226077,0.8732958365180467,0.8779480683229813,0.05059396217972486,0.05219603685699282,0.00016467725453312354,True,False,False,False
cg13648550,0.5709293389980198,0.40348877406352246,-0.16744056493449733,0.050406681528662414,0.051237975155279517,0.015312244174657014,0.011126113669510971,-0.00011067441627743877,True,True,True,False
cg13649600,0.3136259530449255,0.42181349575745536,0.10818754271252984,0.765676441613588,0.7685486894409937,0.034962505977548214,0.033213879107090914,-0.00011921505888964424,False,False,False,False
cg13656752,0.1399349923377191,0.1400586100096087,0.00012361767188959205,0.04148888535031847,0.04144039130434783,0.005228518627071725,0.005868326600460639,7.099850056037924e-06,False,False,False,False
cg13660082,0.4187088580413485,0.43873269360745687,0.020023835566108372,0.9075894692144374,0.9073934223602486,0.009783939839425475,0.009762702884985127,-4.151111610000845e-07,False,False,False,False
cg13661703,0.2770373756874895,0.3242681162067644,0.047230740519274894,0.9221201167728238,0.9214700931677017,0.006719700295776479,0.007496682336041426,1.104587398245703e-05,False,False,False,False
cg13663116,0.2874831582716988,0.4209982117371181,0.1335150534654193,0.9249907388535032,0.9257741118012422,0.008571757571317838,0.008399111926264729,-2.9299467115222714e-06,False,False,False,False
cg13666174,0.3764328922917179,0.3778410244865817,0.0014081321948637981,0.9011883694267515,0.9006854720496894,0.009541376731442829,0.009035516581843919,-9.397310030542232e-06,False,False,False,False
cg13670531,0.3954249004982066,0.36330054783176774,-0.03212435266643887,0.8950946199575371,0.896519049689441,0.009473844916172414,0.010709157595722245,2.493231891432954e-05,False,False,False,True
cg13672800,0.2560658759016237,0.24876534431663494,-0.007300531584988779,0.5048011677282378,0.4958477267080745,0.049802641043438595,0.06060779892400272,0.0011930022355107505,False,False,False,False
cg13675753,0.291554674905442,0.36858397458060305,0.07702929967516103,0.9211248768577495,0.9202328633540372,0.009437283973106827,0.00931134010796573,-2.3612741828477312e-06,False,False,False,False
cg13682735,0.3315606902693689,0.3613544998122175,0.029793809542848604,0.8872439702760087,0.8879709627329192,0.015972776600548494,0.01878072973884674,9.758621719257288e-05,False,False,False,False
cg13683667,0.6170316650845978,0.6585431988918048,0.04151153380720696,0.9608075859872611,0.96211949689441,0.018379218131580808,0.01793121025479186,-1.6267357926675913e-05,True,False,False,False
cg13689411,0.2954293453788833,0.2121350496184396,-0.08329429576044373,0.042305099787685777,0.042173521739130436,0.007555868743201494,0.009734287995333143,3.7665210311597625e-05,False,False,False,False
cg13690407,0.6848585280840417,0.4982323123198459,-0.1866262157641958,0.9237105095541401,0.9224794534161489,0.013199087797277041,0.01192956514554822,-3.1901394118348774e-05,True,True,True,False
cg13695041,0.3116114343312562,0.548136914018945,0.23652547968768883,0.9307511401273885,0.9296360807453417,0.008181509662589535,0.011981944897936626,7.662990317814362e-05,False,False,False,True
cg13695746,0.4589576553544257,0.34967268065826546,-0.10928497469616022,0.8677305138004248,0.865584198757764,0.03057549258494527,0.031609127652234385,6.427620412320526e-05,False,False,False,False
cg13700912,0.3215008667443946,0.27904745983997525,-0.042453406904419344,0.8188898535031848,0.8193023167701864,0.0209672157250664,0.01739176944218959,-0.00013715049093119218,False,False,False,False
cg13702536,0.7287474523438052,0.6796094510123439,-0.04913800133146129,0.8769590573248408,0.878658695652174,0.08356009077968664,0.09129225796556105,0.0013519875933410723,True,False,False,False
cg13703871,0.6014977991373278,0.7207645315524512,0.11926673241512342,0.06859313800424628,0.07449580124223602,0.027272569660391634,0.04506281123232602,0.001286863900279334,True,False,False,False
cg13705674,0.6816910755057665,0.5692086317111762,-0.11248244379459027,0.9562409766454353,0.9548825031055901,0.006242189058666377,0.004956447450195833,-1.4398552917581457e-05,True,False,False,False
cg13706079,0.30643522157900976,0.40466116459091345,0.09822594301190368,0.9030009129511678,0.902788900621118,0.007949526704154525,0.008092817839143677,2.2987257574962256e-06,False,False,False,False
cg13712197,0.38901240834019996,0.6505724188013258,0.2615600104611258,0.9438549341825903,0.9440377701863353,0.009104048569234349,0.011156005773936547,4.157276447712757e-05,False,False,False,False
cg13713739,0.7623199271705866,0.16281813552844024,-0.5995017916421463,0.9010432675159237,0.9020990000000001,0.02968020780753557,0.012461574742984928,-0.0007256238904234956,True,True,True,False
cg13716585,0.5196589697279292,0.6802934863087918,0.16063451658086259,0.025144469214437366,0.025981149068322978,0.010292535517001196,0.011573626946214386,2.8012553321408673e-05,False,False,False,False
cg13720048,0.3842296616078744,0.4125602801213171,0.028330618513442707,0.9200240127388536,0.9201985962732919,0.01084015060760606,0.0104125720636035,-9.087208215846016e-06,False,False,False,False
cg13721134,0.5464477592393476,0.8374068554823085,0.2909590962429609,0.07531082802547771,0.08137557763975156,0.02877004483608536,0.06472938702394375,0.0033621780646251355,False,False,False,False
cg13723005,0.5352267595672641,0.5165864628165255,-0.018640296750738528,0.7802928641188959,0.7830305465838509,0.04245894139025957,0.0476067964836627,0.00046364536745538204,False,False,False,False
cg13725899,0.2899323843291614,0.33785784662481305,0.047925462295651644,0.9053188535031846,0.9052247329192548,0.016968135610727096,0.014636034379980529,-7.370412373205299e-05,False,False,False,False
cg13737221,0.6745996829117892,0.5075289302872029,-0.16707075262458626,0.9528399787685776,0.9538130248447205,0.011642860211560184,0.007299031731118782,-8.228032969405239e-05,True,True,True,False
cg13739417,0.4989347930757466,0.45116581298003605,-0.04776898009571057,0.032909815286624206,0.030368329192546582,0.011068348352726243,0.009254810921067214,-3.685681007259276e-05,False,False,False,False
cg13743731,0.3311741883196957,0.7784758875500164,0.4473016992303207,0.8194257261146497,0.817473204968944,0.014970245468479445,0.032445060590966315,0.0008285737073649462,False,False,False,False
cg13747137,0.6632826486916159,0.3429275333097647,-0.3203551153818512,0.9259101613588111,0.9269268012422359,0.009746224016415958,0.0060545889464313305,-5.833083526791476e-05,True,True,True,False
cg13761321,0.33061007284891114,0.3814193623614876,0.05080928951257646,0.7434856114649683,0.7291592919254658,0.06892350137562933,0.07095407664342125,0.00028403195044411893,False,False,False,False
cg13774342,0.44531207962301544,0.527309475750569,0.08199739612755352,0.8822882399150743,0.8823051428571429,0.02305095671969782,0.028926832394391446,0.00030541502667983224,False,False,False,False
cg13777287,0.4419524496095969,0.6057062180588816,0.1637537684492847,0.8871700891719745,0.8841449316770186,0.018125446390292035,0.02299394901901482,0.0002001898846417021,False,False,False,False
cg13778201,0.6352002699230901,0.7097980234462309,0.0745977535231408,0.10450325053078556,0.11113514285714286,0.05654196387098846,0.06369797376642536,0.0008604381835600489,True,False,False,False
cg13784312,0.40897432339397716,0.4671286434612414,0.05815432006726423,0.05741299787685775,0.05172335403726707,0.017296913589952785,0.015356599538720291,-6.335807034566908e-05,False,False,False,False
cg13788625,0.4107197041240123,0.4042888557698712,-0.006430848354141094,0.9213611464968152,0.9192754347826089,0.016798823546250716,0.02045733471361268,0.00013630207104671494,False,False,False,False
cg13799772,0.2530395902584057,0.3656862451771114,0.11264665491870568,0.32395498513800425,0.31033579503105585,0.04982443093693234,0.05586257629197274,0.0006381535117873345,False,False,False,False
cg13802883,0.7437266009737237,0.3526479080347741,-0.3910786929389496,0.8829098450106156,0.8829835403726709,0.018804886438171412,0.009844184921181767,-0.0002567157771901006,True,True,True,False
cg13807254,0.414131873286031,0.5627001502088179,0.1485682769227869,0.8887355138004246,0.88761599378882,0.021743870998594813,0.023994814832453103,0.00010295521284017881,False,False,False,False
cg13810101,0.22640518394170914,0.4088482875437623,0.18244310360205315,0.9084148704883226,0.9071303664596272,0.013465851569022129,0.013093551469945728,-9.888068382817798e-06,False,False,False,False
cg13810673,0.5007758035343125,0.6262273056218391,0.12545150208752665,0.08095607006369426,0.08084877639751553,0.04164966400841944,0.05176353505521227,0.0009447690493979599,False,False,False,False
cg13821008,0.24507407270474674,0.31298754315577204,0.0679134704510253,0.035029123142250526,0.03505841614906833,0.004780916584616285,0.004975914372704536,1.9025604554285364e-06,False,False,False,False
cg13823492,0.33866289924128,0.6210316964965457,0.28236879725526565,0.07142207430997877,0.07521991304347826,0.016509924138026873,0.028415885728407118,0.0005348849666864889,False,False,False,False
cg13826564,0.4714749380018831,0.9636809071968594,0.4922059691949763,0.9693793842887473,0.9680273726708076,0.004000850314791801,0.025328028510382492,0.0006255022249813787,False,False,False,False
cg13828227,0.3927609764187604,0.32678222324749134,-0.06597875317126906,0.9549982420382166,0.9554566211180123,0.01126247635654426,0.012108275932159011,1.976697236758272e-05,False,False,False,False
cg13828674,0.3451797159566245,0.6568201758183672,0.31164045986174266,0.9340881210191083,0.9327008757763975,0.005639479508973474,0.010733434280181345,8.340288231484033e-05,False,False,False,False
cg13852536,0.5022183294650479,0.5404775787184314,0.03825924925338353,0.7362516135881104,0.7385360372670807,0.041759589892206336,0.04511671663750148,0.0002916547721833417,False,False,False,False
cg13853198,0.4331842481046865,0.42458161959388907,-0.008602628510797405,0.11106498089171973,0.10333198757763976,0.037926698153451725,0.04177702442147292,0.00030688533668930644,False,False,False,False
cg13857210,0.5141324308030099,0.6033693557353419,0.08923692493233204,0.0585256220806794,0.055410155279503104,0.018432755258698735,0.02010592924567247,6.448192440490171e-05,False,False,False,False
cg13858407,0.4120879148464306,0.46723105335357173,0.05514313850714114,0.7821575307855626,0.782041695652174,0.03591714491997901,0.04232567497823329,0.0005014214631602694,False,False,False,False
cg13859346,0.24823720942696845,0.09308723589314954,-0.1551499735338189,0.9068845222929937,0.907461844720497,0.009780790792498816,0.011426638193033314,3.4904191867858044e-05,False,False,False,False
cg13861904,0.6885639904864788,0.5979274165820033,-0.09063657390447544,0.026773469214437365,0.025226931677018637,0.012133878786739395,0.008024026684062857,-8.284601018473152e-05,True,False,False,False
cg13871565,0.800440247983781,0.6955972969475347,-0.1048429510362463,0.9176346263269639,0.9186951677018633,0.02909888879139741,0.028396418527306403,-4.038874371616345e-05,True,False,False,False
cg13883576,0.5760477477539834,0.5368036157353406,-0.03924413201864274,0.8661302887473461,0.8625683602484473,0.04402952711308122,0.03805082257694188,-0.0004907341590196441,True,True,True,False
cg13885357,0.8236648891213777,0.8448393413924284,0.021174452271050748,0.04106160721868366,0.04350527950310559,0.03783267629540704,0.04703890195149797,0.0007813469011295857,True,False,False,False
cg13898166,0.7180529779403397,0.3944716492347117,-0.32358132870562806,0.8959336602972399,0.8963733416149068,0.024093533527874748,0.011514283398840756,-0.0004479196356700047,True,True,True,False
cg13898510,0.15156902282482548,0.3844792724517139,0.23291024962688844,0.934234787685775,0.9338708012422361,0.005955672277604854,0.005340544631425565,-6.948615317982576e-06,False,False,False,False
cg13899718,0.44844936239907973,0.5749799692375105,0.12653060683843076,0.051042008492569,0.04770022360248447,0.029392320048363986,0.027403970035602316,-0.00011293090411326984,False,False,False,False
cg13900763,0.3696298931642272,0.5219713538243004,0.1523414606600732,0.04655525690021232,0.046156316770186334,0.011126646677264016,0.014201857749262223,7.789049724960911e-05,False,False,False,False
cg13904968,0.42856196054759854,0.4929015237277122,0.06433956318011363,0.8942975244161359,0.8951728819875777,0.01978311321161438,0.022132682263560736,9.848405583618455e-05,False,False,False,False
cg13912307,0.2774061081955172,0.9890529711385283,0.711646862943011,0.011350594479830148,0.012991832298136646,0.0013438431531655353,0.01966777800433873,0.0003850155772076405,False,False,False,False
cg13917433,0.1477697568891949,0.3120066915186306,0.1642369346294357,0.9212465371549894,0.9207093291925464,0.007423966417795326,0.006971161977906193,-6.518178050347782e-06,False,False,False,False
cg13924510,0.3353259065062417,0.4466488257842069,0.11132291927796517,0.10916129936305731,0.10676310559006212,0.02653656761169747,0.030195382641556825,0.00020757171225984,False,False,False,False
cg13924715,0.7050996767327912,0.7600320701423853,0.054932393409594105,0.9266198365180468,0.9230636832298136,0.0519628404877786,0.06037817877112375,0.0009453876801594559,True,False,False,False
cg13924996,0.28479427625313763,0.3260548416963175,0.04126056544317985,0.2530359702760085,0.24260036024844722,0.06419790549064937,0.06501730064678486,0.00010587831400806283,False,False,False,False
cg13933043,0.22175283052269373,0.1881022618416874,-0.033650568681006326,0.028066067940552022,0.027418633540372675,0.00392650442772018,0.003629094500852521,-2.2471101247881734e-06,False,False,False,False
cg13934406,0.6811503729729533,0.7290403907932074,0.04789001782025404,0.8323026624203821,0.8262332608695652,0.06411454858390343,0.0857651493655437,0.003244985505576308,True,False,False,False
cg13937155,0.2708946396495567,0.3949735809171,0.12407894126754332,0.2433761380042463,0.23153288819875775,0.04971289953523193,0.05622749838501996,0.0006901591944373591,False,False,False,True
cg13937462,0.34204182745299955,0.39442214704302053,0.052380319590020985,0.8662524458598726,0.8655894534161489,0.022445254749333725,0.026453844411765164,0.00019601642339939088,False,False,False,False
cg13952483,0.34645246843937655,0.30083551160103833,-0.04561695683833822,0.9066479702760084,0.9086799689440993,0.012418184757330667,0.011871038660023795,-1.3289753799420196e-05,False,False,False,False
cg13960999,0.4551295084746504,0.5131619830259456,0.05803247455129523,0.9047252505307856,0.9041688447204969,0.016155440373725988,0.019520027761429734,0.00012003323013797185,False,False,False,False
cg13969788,0.37005224641242174,0.7371064743721927,0.36705422795977094,0.9133680127388536,0.9101409813664595,0.011184549923122348,0.02170162714996045,0.00034586646397308447,False,False,False,False
cg13972706,0.12189921867504572,0.27676615378746683,0.1548669351124211,0.04290047770700637,0.04233660869565217,0.006810436447337672,0.007795320019227813,1.4384969598948538e-05,False,False,False,False
cg13973436,0.6923084686369926,0.6503243411479205,-0.0419841274890721,0.026115783439490444,0.02715566459627329,0.012667168793977975,0.017306360401216695,0.00013905294508167185,True,False,False,False
cg13977427,0.07570747170493819,0.3699984218403379,0.2942909501353997,0.8710895265392782,0.8720531180124224,0.011579433461816457,0.012277227301175789,1.6647030908101496e-05,False,False,False,False
cg13980266,0.6178079763964988,0.6772012391656375,0.0593932627691387,0.9453960233545647,0.9439128447204969,0.02458773900340276,0.03149601847645964,0.0003874422705700338,True,False,False,False
cg13985135,0.23605154183905808,0.18147112767958032,-0.05458041415947776,0.9195829787685774,0.9197802608695652,0.007031320406821045,0.006792429141626856,-3.3023730193563192e-06,False,False,False,False
cg13995599,0.10793233920110576,0.1936281803052804,0.08569584110417464,0.9568261167728238,0.9572266086956523,0.003500962727343722,0.004087269296507622,4.449030283923922e-06,False,False,False,False
cg13997975,0.8918030153718551,0.6822321207762923,-0.20957089459556288,0.9645382802547772,0.9650017701863356,0.02344464337436331,0.0076464996258487836,-0.0004911823464229717,True,False,False,False
cg13998890,0.2617708849105256,0.2762309781269029,0.014460093216377312,0.863201779193206,0.8613751428571429,0.014981874011620735,0.016571180129541598,5.0147461985637496e-05,False,False,False,False
cg14003853,0.373689622636477,0.23991644630335798,-0.133773176333119,0.03404863906581741,0.03358629192546584,0.0038468266951658774,0.0044062909893692786,4.6173246603560705e-06,False,False,False,False
cg14004847,0.926682684655855,0.30297220459151386,-0.6237104800643412,0.9327084118895967,0.9350251490683228,0.04077893215255062,0.010439653633628837,-0.001553934939512187,True,True,True,False
cg14009912,0.37534834376174014,0.7140797376364858,0.33873139387474566,0.917756016985138,0.9162162732919252,0.01691105375089525,0.031868581987983785,0.0007296227789591762,False,False,False,False
cg14011554,0.4607809850629653,0.311069372294021,-0.1497116127689443,0.9009336581740977,0.8995681304347826,0.014638566305944881,0.011296802831515226,-8.666986927941431e-05,False,False,False,False
cg14013103,0.3387633664325153,0.31049411215172895,-0.02826925428078636,0.056419095541401273,0.056759086956521744,0.008672617499642639,0.00866617733734957,-1.1166465271643595e-07,False,False,False,False
cg14015285,0.6405912381935789,0.7594014015754496,0.11881016338187067,0.8935112271762208,0.8894921428571428,0.046967157180145054,0.052959229066076995,0.0005987660896887631,True,False,False,False
cg14020052,0.4982934844541668,0.49951310576540336,0.0012196213112365406,0.14153952229299363,0.1302468757763975,0.050391684575877345,0.050184304938989364,-2.085741218524253e-05,False,False,False,False
cg14022995,0.32340319577307275,0.40346500242011013,0.08006180664703738,0.9192130806794054,0.9198778322981367,0.0070269873988869,0.006646123954264643,-5.2075882886649876e-06,False,False,False,False
cg14023009,0.3181750830605377,0.35665936640372625,0.03848428334318854,0.21371321019108283,0.19863608074534161,0.05093226418774025,0.06133745346146341,0.0011681876618474217,False,False,False,True
cg14023573,0.3192350888601377,0.359868138897717,0.04063305003757933,0.8574915265392782,0.8576290062111801,0.019835041587597968,0.020764623816571084,3.7740727461970194e-05,False,False,False,False
cg14028671,0.3251597130267775,0.43387371570514177,0.10871400267836429,0.8592744522292993,0.8593239999999999,0.024197704854882204,0.024248400371467804,2.4560003310102486e-06,False,False,False,False
cg14040131,0.4974302876411666,0.5864360721443793,0.08900578450321273,0.8875109490445859,0.8887662732919254,0.040252568540716224,0.04956909012882771,0.0008368254220747873,False,False,False,False
cg14040679,0.3291284589535088,0.37449666801520837,0.04536820906169958,0.9484917409766453,0.9482327515527952,0.0101861841558146,0.01023002956192641,8.951571817198534e-07,False,False,False,False
cg14042099,0.3354943626947083,0.5941619248502075,0.2586675621554992,0.9018627855626328,0.903343248447205,0.01440568173321206,0.01935182226498032,0.00016696935877678844,False,False,False,False
cg14043752,0.30338531394919216,0.40162785184372524,0.09824253789453308,0.9173238895966029,0.9173335590062113,0.005982211737195217,0.0056265394091803,-4.1289115455772185e-06,False,False,False,False
cg14051336,0.4027603472575994,0.4140587897700509,0.01129844251245149,0.7983392823779194,0.8034594472049689,0.033061244148419,0.03494998198424082,0.0001284553760573881,False,False,False,False
cg14064762,0.5861494659091729,0.5008002750443364,-0.0853491908648365,0.11141783651804671,0.1118342919254658,0.045840932104546504,0.03824786990027022,-0.0006384915043056456,True,True,True,False
cg14071179,0.4661664531209213,0.6569033876109017,0.19073693448998041,0.10514225265392782,0.10691033540372671,0.03201959073033504,0.043601784396246915,0.000875861411998643,False,False,False,False
cg14072016,0.45289641368398104,0.49550618647126754,0.042609772787286504,0.8963928789808916,0.90022650310559,0.016761952751223805,0.01548786894924711,-4.108897544520654e-05,False,False,False,False
cg14075393,0.6216139931442636,0.7008551316954489,0.07924113855118531,0.8834975138004247,0.884164596273292,0.030953422237485196,0.037626026855485765,0.00045760354871769314,True,False,False,False
cg14076258,0.48877973800911084,0.44630350737459157,-0.042476230634519274,0.7867909915074308,0.7774279937888199,0.04577688419678523,0.053716052166286485,0.0007898911335653255,False,False,False,False
cg14076360,0.15278624317515016,0.3608790302157972,0.20809278704064704,0.9443165605095541,0.9443215403726709,0.004521501706391948,0.004495268041220941,-2.3654291848294623e-07,False,False,False,False
cg14076977,0.32607822354722615,0.3897335114369873,0.06365528788976116,0.01385047558386412,0.013768875776397517,0.0010107878762557268,0.001065249822563726,1.1306505368648738e-07,False,False,False,False
cg14081667,0.6889009291173901,0.70787248713468,0.01897155801728989,0.061900605095541406,0.06272587577639752,0.03905239874847224,0.044650383919088224,0.0004685669361122961,True,False,False,False
cg14081744,0.31591409269536297,0.574580493661152,0.2586664009657891,0.8921593163481953,0.8910619627329194,0.015807478107492664,0.022036927494233454,0.00023574980926724252,False,False,False,False
cg14082893,0.44160603959329553,0.462650679222073,0.02104463962877745,0.058914,0.057121391304347825,0.01346659460863033,0.0139256355982294,1.257415646148242e-05,False,False,False,False
cg14083015,0.48157468082396826,0.5228171676936005,0.04124248686963228,0.03791663481953291,0.037806782608695653,0.008956721574087318,0.008114132206908861,-1.438371988452554e-05,False,False,False,False
cg14088196,0.3888600641243628,0.40409282783949874,0.015232763715135933,0.04971023142250531,0.04954352795031056,0.008942144157146021,0.009953748463557656,1.9115166348595674e-05,False,False,False,False
cg14088811,0.2785635364154705,0.33711049473924815,0.058546958323777654,0.28968167940552014,0.2750183291925466,0.06339551864829533,0.0703123256163861,0.0009248313488983443,False,False,False,False
