"probeID","EID","EC","Epi_basal","Epi_stratified","Epi_suprabasal","Epi_upper","Fib","Gland","IC","weight"
"cg13022993","3122","0.0","0.203312958295465","0.203312958295465","0.203312958295465","0.203312958295465","0.203312958295465","0.203312958295465","0.203312958295465","0.203312958295465"
"cg13030582","4239","0.4159903157253002","0.4159903157253002","0.4159903157253002","0.4159903157253002","0.4159903157253002","0.0","0.4159903157253002","0.4159903157253002","0.4159903157253002"
"cg13031167","3113","0.0","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558"
"cg13050716","11343","0.1170242656449553","0.1170242656449553","0.1170242656449553","0.1170242656449553","0.0","0.1170242656449553","0.1170242656449553","0.1170242656449553","0.1170242656449553"
"cg13081720","2878","0.088","0.088","0.088","0.088","0.0","0.0","0.088","0.088","0.088"
"cg13084525","26298","0.7250672507561546","0.7250672507561546","0.0","0.7250672507561546","0.0","0.7250672507561546","0.0","0.7250672507561546","0.7250672507561546"
"cg13086581","2752","0.7249970237586538","0.0","0.7249970237586538","0.0","0.7249970237586538","0.0","0.0","0.7249970237586538","0.7249970237586538"
"cg13087969","10268","0.0","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024"
"cg13091627","6275","0.8914285714285715","0.8914285714285715","0.8914285714285715","0.8914285714285715","0.8914285714285715","0.0","0.8914285714285715","0.0","0.8914285714285715"
"cg13096007","6649","0.3639285714285714","0.3639285714285714","0.3639285714285714","0.3639285714285714","0.3639285714285714","0.0","0.3639285714285714","0.3639285714285714","0.3639285714285714"
"cg13098960","6665","0.6300499582288808","0.6300499582288808","0.6300499582288808","0.0","0.6300499582288808","0.6300499582288808","0.6300499582288808","0.6300499582288808","0.6300499582288808"
"cg13128596","837","0.9325","0.9325","0.9325","0.9325","0.0","0.9325","0.9325","0.9325","0.9325"
"cg13150785","6692","0.2938292690483333","0.2938292690483333","0.0","0.2938292690483333","0.0","0.2938292690483333","0.0","0.2938292690483333","0.2938292690483333"
"cg13159929","6665","0.6300499582288808","0.6300499582288808","0.6300499582288808","0.0","0.6300499582288808","0.6300499582288808","0.6300499582288808","0.6300499582288808","0.6300499582288808"
"cg13164164","5376","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.0","0.6086609214368442","0.6086609214368442","0.6086609214368442"
"cg13170235","2709","0.6158499312259635","0.6158499312259635","0.0","0.6158499312259635","0.6158499312259635","0.6158499312259635","0.6158499312259635","0.6158499312259635","0.6158499312259635"
"cg13179549","3868","0.5449336377331986","0.5449336377331986","0.0","0.0","0.0","0.5449336377331986","0.5449336377331986","0.5449336377331986","0.5449336377331986"
"cg13180005","2752","0.7249970237586538","0.0","0.7249970237586538","0.0","0.7249970237586538","0.0","0.0","0.7249970237586538","0.7249970237586538"
"cg13181284","3854","0.8968917733938657","0.8968917733938657","0.0","0.0","0.0","0.8968917733938657","0.8968917733938657","0.8968917733938657","0.8968917733938657"
"cg13181537","3248","0.0466666666666666","0.0466666666666666","0.0466666666666666","0.0466666666666666","0.0","0.0466666666666666","0.0466666666666666","0.0466666666666666","0.0466666666666666"
"cg13184777","347735","0.81","0.81","0.81","0.81","0.0","0.81","0.81","0.81","0.81"
"cg13195218","824","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.0","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.9067800212305476"
"cg13209739","144568","0.7859847964209168","0.7859847964209168","0.0","0.7859847964209168","0.0","0.7859847964209168","0.7859847964209168","0.7859847964209168","0.7859847964209168"
"cg13211559","5320","0.93","0.93","0.93","0.93","0.93","0.0","0.93","0.93","0.93"
"cg13212283","56901","0.0454545454545454","0.0454545454545454","0.0","0.0454545454545454","0.0","0.0454545454545454","0.0454545454545454","0.0454545454545454","0.0454545454545454"
"cg13221107","3854","0.8968917733938657","0.8968917733938657","0.0","0.0","0.0","0.8968917733938657","0.8968917733938657","0.8968917733938657","0.8968917733938657"
"cg13227646","282991","0.1497848177421901","0.1497848177421901","0.1497848177421901","0.0","0.1497848177421901","0.1497848177421901","0.1497848177421901","0.1497848177421901","0.1497848177421901"
"cg13246468","7805","0.8597257640364617","0.8597257640364617","0.8597257640364617","0.8597257640364617","0.8597257640364617","0.8597257640364617","0.8597257640364617","0.0","0.8597257640364617"
"cg13248811","6649","0.3639285714285714","0.3639285714285714","0.3639285714285714","0.3639285714285714","0.3639285714285714","0.0","0.3639285714285714","0.3639285714285714","0.3639285714285714"
"cg13254286","3682","0.9175","0.9175","0.9175","0.0","0.9175","0.9175","0.9175","0.9175","0.9175"
"cg13263483","2707","0.7929772561885285","0.7929772561885285","0.7929772561885285","0.0","0.7929772561885285","0.7929772561885285","0.7929772561885285","0.7929772561885285","0.7929772561885285"
"cg13302154","4256","0.0","0.7755827599189722","0.7755827599189722","0.7755827599189722","0.7755827599189722","0.0","0.7755827599189722","0.7755827599189722","0.7755827599189722"
"cg13318914","23564","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.0","0.0","0.035378180641","0.035378180641"
"cg13322066","643161","0.8704830744908799","0.8704830744908799","0.8704830744908799","0.8704830744908799","0.0","0.8704830744908799","0.8704830744908799","0.8704830744908799","0.8704830744908799"
"cg13341668","8692","0.0","0.878","0.878","0.878","0.878","0.878","0.878","0.878","0.878"
"cg13343486","5655","0.5007664868436384","0.5007664868436384","0.5007664868436384","0.5007664868436384","0.0","0.5007664868436384","0.5007664868436384","0.5007664868436384","0.5007664868436384"
"cg13349035","3115","0.0","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597"
"cg13353160","201799","0.2705077961880558","0.2705077961880558","0.2705077961880558","0.2705077961880558","0.0","0.2705077961880558","0.2705077961880558","0.2705077961880558","0.2705077961880558"
"cg13357229","6423","0.02","0.02","0.02","0.02","0.02","0.0","0.02","0.02","0.02"
"cg13362637","972","0.0","0.2403795435820729","0.2403795435820729","0.2403795435820729","0.2403795435820729","0.2403795435820729","0.0","0.0","0.2403795435820729"
"cg13370086","55001","0.1206666666666666","0.1206666666666666","0.1206666666666666","0.1206666666666666","0.0","0.1206666666666666","0.1206666666666666","0.1206666666666666","0.1206666666666666"
"cg13376104","397","0.94","0.94","0.94","0.94","0.94","0.94","0.94","0.0","0.94"
"cg13388983","29984","0.0473529411764705","0.0473529411764705","0.0","0.0473529411764705","0.0","0.0473529411764705","0.0473529411764705","0.0473529411764705","0.0473529411764705"
"cg13392302","8000","0.6084291502812684","0.6084291502812684","0.6084291502812684","0.6084291502812684","0.0","0.6084291502812684","0.6084291502812684","0.6084291502812684","0.6084291502812684"
"cg13411229","57152","0.6585733265531799","0.6585733265531799","0.0","0.6585733265531799","0.0","0.6585733265531799","0.6585733265531799","0.6585733265531799","0.6585733265531799"
"cg13423383","9022","0.4218357395719425","0.4218357395719425","0.0","0.4218357395719425","0.0","0.4218357395719425","0.4218357395719425","0.4218357395719425","0.4218357395719425"
"cg13429414","2707","0.7929772561885285","0.7929772561885285","0.7929772561885285","0.0","0.7929772561885285","0.7929772561885285","0.7929772561885285","0.7929772561885285","0.7929772561885285"
"cg13433012","56901","0.0454545454545454","0.0454545454545454","0.0","0.0454545454545454","0.0","0.0454545454545454","0.0454545454545454","0.0454545454545454","0.0454545454545454"
"cg13436879","6692","0.2938292690483333","0.2938292690483333","0.0","0.2938292690483333","0.0","0.2938292690483333","0.0","0.2938292690483333","0.2938292690483333"
"cg13439730","5652","0.4485575347825703","0.4485575347825703","0.4485575347825703","0.4485575347825703","0.0","0.4485575347825703","0.4485575347825703","0.4485575347825703","0.4485575347825703"
"cg13445486","5552","0.0","0.6956465413453106","0.6956465413453106","0.6956465413453106","0.6956465413453106","0.6956465413453106","0.6956465413453106","0.0","0.6956465413453106"
"cg13446199","8000","0.6084291502812684","0.6084291502812684","0.6084291502812684","0.6084291502812684","0.0","0.6084291502812684","0.6084291502812684","0.6084291502812684","0.6084291502812684"
"cg13446874","8796","0.7736945882200432","0.7736945882200432","0.0","0.7736945882200432","0.0","0.7736945882200432","0.7736945882200432","0.7736945882200432","0.7736945882200432"
"cg13448625","1308","0.8565320304861759","0.0","0.8565320304861759","0.8565320304861759","0.8565320304861759","0.8565320304861759","0.8565320304861759","0.8565320304861759","0.8565320304861759"
"cg13448906","3488","0.5125","0.5125","0.5125","0.5125","0.5125","0.0","0.5125","0.5125","0.5125"
"cg13453973","358","0.0","0.557120275326885","0.557120275326885","0.557120275326885","0.557120275326885","0.557120275326885","0.557120275326885","0.557120275326885","0.557120275326885"
"cg13458253","311","0.1615384615384615","0.1615384615384615","0.0","0.1615384615384615","0.0","0.1615384615384615","0.1615384615384615","0.1615384615384615","0.1615384615384615"
"cg13458609","2022","0.0","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208"
"cg13483263","6665","0.6300499582288808","0.6300499582288808","0.6300499582288808","0.0","0.6300499582288808","0.6300499582288808","0.6300499582288808","0.6300499582288808","0.6300499582288808"
"cg13483603","4938","0.6941120964959745","0.6941120964959745","0.6941120964959745","0.6941120964959745","0.0","0.6941120964959745","0.6941120964959745","0.6941120964959745","0.6941120964959745"
"cg13488851","2707","0.7929772561885285","0.7929772561885285","0.7929772561885285","0.0","0.7929772561885285","0.7929772561885285","0.7929772561885285","0.7929772561885285","0.7929772561885285"
"cg13495928","5646","0.7042857142857143","0.7042857142857143","0.7042857142857143","0.7042857142857143","0.0","0.7042857142857143","0.7042857142857143","0.7042857142857143","0.7042857142857143"
"cg13507489","647024","0.61","0.61","0.0","0.61","0.0","0.61","0.61","0.61","0.61"
"cg13518265","3934","0.8278273797763644","0.8278273797763644","0.8278273797763644","0.8278273797763644","0.0","0.8278273797763644","0.8278273797763644","0.8278273797763644","0.8278273797763644"
"cg13520394","56901","0.0454545454545454","0.0454545454545454","0.0","0.0454545454545454","0.0","0.0454545454545454","0.0454545454545454","0.0454545454545454","0.0454545454545454"
"cg13520525","5753","0.7243335801189887","0.7243335801189887","0.7243335801189887","0.7243335801189887","0.0","0.7243335801189887","0.7243335801189887","0.7243335801189887","0.7243335801189887"
"cg13539395","1675","0.5968421921321027","0.5968421921321027","0.5968421921321027","0.5968421921321027","0.5968421921321027","0.0","0.5968421921321027","0.5968421921321027","0.5968421921321027"
"cg13549461","800","0.9","0.9","0.9","0.9","0.9","0.0","0.9","0.9","0.9"
"cg13553455","1308","0.8565320304861759","0.0","0.8565320304861759","0.8565320304861759","0.8565320304861759","0.8565320304861759","0.8565320304861759","0.8565320304861759","0.8565320304861759"
"cg13555772","64787","0.0638095238095238","0.0638095238095238","0.0638095238095238","0.0638095238095238","0.0","0.0638095238095238","0.0638095238095238","0.0638095238095238","0.0638095238095238"
"cg13573276","195814","0.779596705432529","0.779596705432529","0.779596705432529","0.779596705432529","0.0","0.779596705432529","0.779596705432529","0.779596705432529","0.779596705432529"
"cg13573980","824","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.0","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.9067800212305476"
"cg13574099","824","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.0","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.9067800212305476"
"cg13580654","8692","0.0","0.878","0.878","0.878","0.878","0.878","0.878","0.878","0.878"
"cg13581859","3115","0.0","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597"
"cg13582001","64787","0.0638095238095238","0.0638095238095238","0.0638095238095238","0.0638095238095238","0.0","0.0638095238095238","0.0638095238095238","0.0638095238095238","0.0638095238095238"
"cg13588826","1292","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.0","0.1408949229746017","0.1408949229746017","0.1408949229746017"
"cg13597051","23564","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.0","0.0","0.035378180641","0.035378180641"
"cg13615650","196264","0.0222222222222222","0.0222222222222222","0.0222222222222222","0.0222222222222222","0.0","0.0222222222222222","0.0222222222222222","0.0222222222222222","0.0222222222222222"
"cg13643452","161198","0.0","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.7816798560661681"
"cg13645409","5552","0.0","0.6956465413453106","0.6956465413453106","0.6956465413453106","0.6956465413453106","0.6956465413453106","0.6956465413453106","0.0","0.6956465413453106"
"cg13655570","5118","0.8916061148881612","0.8916061148881612","0.8916061148881612","0.8916061148881612","0.8916061148881612","0.0","0.8916061148881612","0.8916061148881612","0.8916061148881612"
"cg13657981","800","0.9","0.9","0.9","0.9","0.9","0.0","0.9","0.9","0.9"
"cg13661648","3113","0.0","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558"
"cg13667739","1397","0.0","0.8858333333333334","0.8858333333333334","0.8858333333333334","0.0","0.8858333333333334","0.8858333333333334","0.8858333333333334","0.8858333333333334"
"cg13675859","266977","0.799070973365461","0.799070973365461","0.799070973365461","0.799070973365461","0.0","0.799070973365461","0.799070973365461","0.799070973365461","0.799070973365461"
"cg13675957","3866","0.7039312603455276","0.0","0.0","0.0","0.7039312603455276","0.7039312603455276","0.0","0.7039312603455276","0.7039312603455276"
"cg13679724","8076","0.8600000000000001","0.8600000000000001","0.8600000000000001","0.8600000000000001","0.8600000000000001","0.0","0.8600000000000001","0.8600000000000001","0.8600000000000001"
"cg13712852","10791","0.0","0.1823809523809524","0.1823809523809524","0.1823809523809524","0.1823809523809524","0.1823809523809524","0.1823809523809524","0.1823809523809524","0.1823809523809524"
"cg13718960","6035","0.0","0.875","0.875","0.875","0.875","0.875","0.875","0.875","0.875"
"cg13726191","9982","0.4480932502865585","0.0","0.0","0.0","0.4480932502865585","0.4480932502865585","0.4480932502865585","0.4480932502865585","0.4480932502865585"
"cg13728108","2525","0.8210997551004438","0.8210997551004438","0.8210997551004438","0.8210997551004438","0.0","0.8210997551004438","0.8210997551004438","0.8210997551004438","0.8210997551004438"
"cg13732865","6423","0.02","0.02","0.02","0.02","0.02","0.0","0.02","0.02","0.02"
"cg13761843","2022","0.0","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208"
"cg13769223","58494","0.0","0.0311111111111111","0.0311111111111111","0.0311111111111111","0.0311111111111111","0.0311111111111111","0.0311111111111111","0.0311111111111111","0.0311111111111111"
"cg13787135","6035","0.0","0.875","0.875","0.875","0.875","0.875","0.875","0.875","0.875"
"cg13794009","23564","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.0","0.0","0.035378180641","0.035378180641"
"cg13817732","282991","0.1497848177421901","0.1497848177421901","0.1497848177421901","0.0","0.1497848177421901","0.1497848177421901","0.1497848177421901","0.1497848177421901","0.1497848177421901"
"cg13841742","132299","0.3514285714285714","0.0","0.3514285714285714","0.0","0.3514285714285714","0.3514285714285714","0.0","0.3514285714285714","0.3514285714285714"
"cg13844922","2877","0.7866666666666666","0.7866666666666666","0.0","0.0","0.7866666666666666","0.7866666666666666","0.7866666666666666","0.7866666666666666","0.7866666666666666"
"cg13863204","144568","0.7859847964209168","0.7859847964209168","0.0","0.7859847964209168","0.0","0.7859847964209168","0.7859847964209168","0.7859847964209168","0.7859847964209168"
"cg13870990","1824","0.113171771053573","0.113171771053573","0.0","0.113171771053573","0.0","0.113171771053573","0.113171771053573","0.113171771053573","0.113171771053573"
"cg13900737","5646","0.7042857142857143","0.7042857142857143","0.7042857142857143","0.7042857142857143","0.0","0.7042857142857143","0.7042857142857143","0.7042857142857143","0.7042857142857143"
"cg13902069","1292","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.0","0.1408949229746017","0.1408949229746017","0.1408949229746017"
"cg13906813","3113","0.0","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558"
"cg13918228","969","0.7106283288009225","0.7106283288009225","0.7106283288009225","0.7106283288009225","0.7106283288009225","0.7106283288009225","0.7106283288009225","0.0","0.7106283288009225"
"cg13921245","3115","0.0","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597"
"cg13929970","9982","0.4480932502865585","0.0","0.0","0.0","0.4480932502865585","0.4480932502865585","0.4480932502865585","0.4480932502865585","0.4480932502865585"
"cg13955512","217","0.2563636363636364","0.0","0.2563636363636364","0.0","0.2563636363636364","0.2563636363636364","0.2563636363636364","0.2563636363636364","0.2563636363636364"
"cg13960126","92359","0.90125","0.90125","0.90125","0.90125","0.0","0.90125","0.90125","0.90125","0.90125"
"cg13984169","824","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.0","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.9067800212305476"
"cg13984928","3682","0.9175","0.9175","0.9175","0.0","0.9175","0.9175","0.9175","0.9175","0.9175"
"cg14002185","25984","0.6949243561158165","0.6949243561158165","0.6949243561158165","0.6949243561158165","0.6949243561158165","0.6949243561158165","0.0","0.6949243561158165","0.6949243561158165"
"cg14006741","27111","0.7744151646886404","0.7744151646886404","0.7744151646886404","0.7744151646886404","0.0","0.7744151646886404","0.7744151646886404","0.7744151646886404","0.7744151646886404"
"cg14009688","800","0.9","0.9","0.9","0.9","0.9","0.0","0.9","0.9","0.9"
"cg14010720","5753","0.7243335801189887","0.7243335801189887","0.7243335801189887","0.7243335801189887","0.0","0.7243335801189887","0.7243335801189887","0.7243335801189887","0.7243335801189887"
"cg14016554","23564","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.0","0.0","0.035378180641","0.035378180641"
"cg14022090","26298","0.7250672507561546","0.7250672507561546","0.0","0.7250672507561546","0.0","0.7250672507561546","0.0","0.7250672507561546","0.7250672507561546"
"cg14027524","375791","0.6444968176702044","0.6444968176702044","0.0","0.6444968176702044","0.0","0.6444968176702044","0.6444968176702044","0.6444968176702044","0.6444968176702044"
"cg14037652","5507","0.0226315789473684","0.0226315789473684","0.0226315789473684","0.0226315789473684","0.0","0.0226315789473684","0.0226315789473684","0.0226315789473684","0.0226315789473684"
"cg14042714","718","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.0","0.5835689820236495","0.5835689820236495","0.5835689820236495"
"cg14044905","375791","0.6444968176702044","0.6444968176702044","0.0","0.6444968176702044","0.0","0.6444968176702044","0.6444968176702044","0.6444968176702044","0.6444968176702044"
"cg14047091","5118","0.8916061148881612","0.8916061148881612","0.8916061148881612","0.8916061148881612","0.8916061148881612","0.0","0.8916061148881612","0.8916061148881612","0.8916061148881612"
"cg14055970","2022","0.0","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208"
"cg14058932","3122","0.0","0.203312958295465","0.203312958295465","0.203312958295465","0.203312958295465","0.203312958295465","0.203312958295465","0.203312958295465","0.203312958295465"
"cg14063488","6423","0.02","0.02","0.02","0.02","0.02","0.0","0.02","0.02","0.02"
"cg14074201","23564","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.0","0.0","0.035378180641","0.035378180641"
"cg14075645","1292","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.0","0.1408949229746017","0.1408949229746017","0.1408949229746017"
"cg14090201","54502","0.684375","0.684375","0.684375","0.684375","0.0","0.684375","0.684375","0.684375","0.684375"
"cg14120636","5646","0.7042857142857143","0.7042857142857143","0.7042857142857143","0.7042857142857143","0.0","0.7042857142857143","0.7042857142857143","0.7042857142857143","0.7042857142857143"
"cg14126484","27111","0.7744151646886404","0.7744151646886404","0.7744151646886404","0.7744151646886404","0.0","0.7744151646886404","0.7744151646886404","0.7744151646886404","0.7744151646886404"
"cg14127589","196264","0.0222222222222222","0.0222222222222222","0.0222222222222222","0.0222222222222222","0.0","0.0222222222222222","0.0222222222222222","0.0222222222222222","0.0222222222222222"
"cg14127641","2125","0.7355827996552953","0.7355827996552953","0.7355827996552953","0.7355827996552953","0.0","0.7355827996552953","0.7355827996552953","0.7355827996552953","0.7355827996552953"
"cg14133635","5646","0.7042857142857143","0.7042857142857143","0.7042857142857143","0.7042857142857143","0.0","0.7042857142857143","0.7042857142857143","0.7042857142857143","0.7042857142857143"
"cg14135214","64787","0.0638095238095238","0.0638095238095238","0.0638095238095238","0.0638095238095238","0.0","0.0638095238095238","0.0638095238095238","0.0638095238095238","0.0638095238095238"
"cg14140379","6286","0.7761954966092683","0.7761954966092683","0.7761954966092683","0.7761954966092683","0.0","0.7761954966092683","0.7761954966092683","0.7761954966092683","0.7761954966092683"
"cg14160419","54502","0.684375","0.684375","0.684375","0.684375","0.0","0.684375","0.684375","0.684375","0.684375"
"cg14178043","824","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.0","0.9067800212305476","0.9067800212305476","0.9067800212305476","0.9067800212305476"
"cg14178380","311","0.1615384615384615","0.1615384615384615","0.0","0.1615384615384615","0.0","0.1615384615384615","0.1615384615384615","0.1615384615384615","0.1615384615384615"
"cg14185922","2022","0.0","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208","0.742288624065208"
"cg14211387","9689","0.073503726694117","0.073503726694117","0.073503726694117","0.0","0.0","0.073503726694117","0.073503726694117","0.073503726694117","0.073503726694117"
"cg14228103","5764","0.0833333333333333","0.0","0.0","0.0","0.0833333333333333","0.0833333333333333","0.0833333333333333","0.0833333333333333","0.0833333333333333"
"cg14230810","2125","0.7355827996552953","0.7355827996552953","0.7355827996552953","0.7355827996552953","0.0","0.7355827996552953","0.7355827996552953","0.7355827996552953","0.7355827996552953"
"cg14273126","1675","0.5968421921321027","0.5968421921321027","0.5968421921321027","0.5968421921321027","0.5968421921321027","0.0","0.5968421921321027","0.5968421921321027","0.5968421921321027"
"cg14279361","718","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.0","0.5835689820236495","0.5835689820236495","0.5835689820236495"
"cg14282612","282991","0.1497848177421901","0.1497848177421901","0.1497848177421901","0.0","0.1497848177421901","0.1497848177421901","0.1497848177421901","0.1497848177421901","0.1497848177421901"
"cg14283328","29984","0.0473529411764705","0.0473529411764705","0.0","0.0473529411764705","0.0","0.0473529411764705","0.0473529411764705","0.0473529411764705","0.0473529411764705"
"cg14289246","6423","0.02","0.02","0.02","0.02","0.02","0.0","0.02","0.02","0.02"
"cg14293129","23564","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.0","0.0","0.035378180641","0.035378180641"
"cg14294076","23564","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.0","0.0","0.035378180641","0.035378180641"
"cg14302130","3113","0.0","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.1968861997488558"
"cg14308254","84985","0.6819841875964059","0.6819841875964059","0.6819841875964059","0.6819841875964059","0.0","0.6819841875964059","0.6819841875964059","0.6819841875964059","0.6819841875964059"
"cg14311630","710","0.75","0.75","0.75","0.75","0.75","0.0","0.75","0.75","0.75"
"cg14314071","5376","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.0","0.6086609214368442","0.6086609214368442","0.6086609214368442"
"cg14315008","375791","0.6444968176702044","0.6444968176702044","0.0","0.6444968176702044","0.0","0.6444968176702044","0.6444968176702044","0.6444968176702044","0.6444968176702044"
"cg14323173","54809","0.7849999999999999","0.7849999999999999","0.7849999999999999","0.7849999999999999","0.0","0.7849999999999999","0.7849999999999999","0.7849999999999999","0.7849999999999999"
"cg14323984","6286","0.7761954966092683","0.7761954966092683","0.7761954966092683","0.7761954966092683","0.0","0.7761954966092683","0.7761954966092683","0.7761954966092683","0.7761954966092683"
"cg14325025","7850","0.92","0.0","0.92","0.92","0.92","0.92","0.92","0.92","0.92"
"cg14328676","6820","0.6742857142857143","0.6742857142857143","0.0","0.6742857142857143","0.0","0.6742857142857143","0.6742857142857143","0.6742857142857143","0.6742857142857143"
"cg14330641","6423","0.02","0.02","0.02","0.02","0.02","0.0","0.02","0.02","0.02"
"cg14334389","8404","0.0","0.58","0.58","0.58","0.58","0.0","0.58","0.58","0.58"
"cg14347177","1474","0.1475616288569474","0.1475616288569474","0.1475616288569474","0.1475616288569474","0.0","0.1475616288569474","0.1475616288569474","0.1475616288569474","0.1475616288569474"
"cg14347436","54809","0.7849999999999999","0.7849999999999999","0.7849999999999999","0.7849999999999999","0.0","0.7849999999999999","0.7849999999999999","0.7849999999999999","0.7849999999999999"
"cg14352715","3429","0.0","0.5792166453647069","0.0","0.5792166453647069","0.0","0.5792166453647069","0.5792166453647069","0.5792166453647069","0.5792166453647069"
"cg14356799","3115","0.0","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597"
"cg14369648","5646","0.7042857142857143","0.7042857142857143","0.7042857142857143","0.7042857142857143","0.0","0.7042857142857143","0.7042857142857143","0.7042857142857143","0.7042857142857143"
"cg14373797","3115","0.0","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597"
"cg14408173","9022","0.4218357395719425","0.4218357395719425","0.0","0.4218357395719425","0.0","0.4218357395719425","0.4218357395719425","0.4218357395719425","0.4218357395719425"
"cg14425843","54809","0.7849999999999999","0.7849999999999999","0.7849999999999999","0.7849999999999999","0.0","0.7849999999999999","0.7849999999999999","0.7849999999999999","0.7849999999999999"
"cg14428733","3115","0.0","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.3752569430693597"
"cg14435644","6423","0.02","0.02","0.02","0.02","0.02","0.0","0.02","0.02","0.02"
"cg14444376","10457","0.91780441177638","0.0","0.91780441177638","0.91780441177638","0.91780441177638","0.0","0.91780441177638","0.91780441177638","0.91780441177638"
"cg14469436","11343","0.1170242656449553","0.1170242656449553","0.1170242656449553","0.1170242656449553","0.0","0.1170242656449553","0.1170242656449553","0.1170242656449553","0.1170242656449553"
"cg14473145","161198","0.0","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.7816798560661681","0.7816798560661681"
"cg14476212","11343","0.1170242656449553","0.1170242656449553","0.1170242656449553","0.1170242656449553","0.0","0.1170242656449553","0.1170242656449553","0.1170242656449553","0.1170242656449553"
"cg14484145","972","0.0","0.2403795435820729","0.2403795435820729","0.2403795435820729","0.2403795435820729","0.2403795435820729","0.0","0.0","0.2403795435820729"
"cg14506696","27071","0.905","0.905","0.905","0.905","0.0","0.905","0.905","0.905","0.905"
"cg14519877","800","0.9","0.9","0.9","0.9","0.9","0.0","0.9","0.9","0.9"
"cg14529758","2525","0.8210997551004438","0.8210997551004438","0.8210997551004438","0.8210997551004438","0.0","0.8210997551004438","0.8210997551004438","0.8210997551004438","0.8210997551004438"
"cg14533957","23564","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.0","0.0","0.035378180641","0.035378180641"
