"probeID","EID","CM","EC","FB","MP","SMC","weight"
"cg12547516",55268,0,0.0339366723793389,0,0.0339366723793389,0.0339366723793389,0.0339366723793389
"cg12547531",358,0.557120275326885,0,0.557120275326885,0.557120275326885,0,0.557120275326885
"cg12556802",152503,0,0.496064956869516,0,0.496064956869516,0.496064956869516,0.496064956869516
"cg12568368",1997,0.365,0,0.365,0,0.365,0.365
"cg12569246",27145,0,0.579039530732712,0.579039530732712,0.579039530732712,0.579039530732712,0.579039530732712
"cg12577469",23345,0,0,0.831437463012655,0.831437463012655,0.831437463012655,0.831437463012655
"cg12579230",84033,0,0.464,0.464,0.464,0.464,0.464
"cg12594244",4016,0,0.333857788544925,0.333857788544925,0.333857788544925,0.333857788544925,0.333857788544925
"cg12598198",3316,0,0.398,0.398,0.398,0.398,0.398
"cg12600378",4338,0,0.028540133338534,0.028540133338534,0.028540133338534,0.028540133338534,0.028540133338534
"cg12622519",113622,0,0.835,0.835,0.835,0.835,0.835
"cg12625300",5269,0,0.061644362051661,0.061644362051661,0.061644362051661,0.061644362051661,0.061644362051661
"cg12630520",8404,0.58,0,0,0.58,0,0.58
"cg12664649",90523,0,0.81,0.81,0.81,0.81,0.81
"cg12670626",11034,0,0.0282210793016236,0,0.0282210793016236,0,0.0282210793016236
"cg12681727",1293,0.782593082650716,0.782593082650716,0,0.782593082650716,0.782593082650716,0.782593082650716
"cg12684668",2878,0,0.088,0,0.088,0.088,0.088
"cg12690978",8076,0.86,0.86,0,0.86,0.86,0.86
"cg12691679",1997,0.365,0,0.365,0,0.365,0.365
"cg12727363",11343,0.117024265644955,0,0.117024265644955,0.117024265644955,0,0.117024265644955
"cg12727795",5159,0.302507045788869,0.302507045788869,0,0.302507045788869,0,0.302507045788869
"cg12729166",54873,0,0.5275,0.5275,0.5275,0.5275,0.5275
"cg12734920",9689,0.073503726694117,0.073503726694117,0,0,0.073503726694117,0.073503726694117
"cg12742937",6546,0,0.9025,0.9025,0.9025,0.9025,0.9025
"cg12748607",6546,0,0.9025,0.9025,0.9025,0.9025,0.9025
"cg12768969",127294,0,0.368823632360427,0.368823632360427,0.368823632360427,0.368823632360427,0.368823632360427
"cg12771118",22808,0,0.628333333333333,0.628333333333333,0.628333333333333,0.628333333333333,0.628333333333333
"cg12776822",3320,0,0.034169886697411,0.034169886697411,0,0.034169886697411,0.034169886697411
"cg12783776",710,0.75,0.75,0,0.75,0,0.75
"cg12787553",1522,0.426190476190476,0.426190476190476,0.426190476190476,0,0.426190476190476,0.426190476190476
"cg12794224",9590,0.657661735620164,0.657661735620164,0,0.657661735620164,0,0.657661735620164
"cg12795952",3280,0.0291666666666667,0.0291666666666667,0,0.0291666666666667,0,0.0291666666666667
"cg12798118",5376,0.608660921436844,0.608660921436844,0,0.608660921436844,0.608660921436844,0.608660921436844
"cg12798700",51020,0,0.584859664255911,0.584859664255911,0.584859664255911,0.584859664255911,0.584859664255911
"cg12831034",1522,0.426190476190476,0.426190476190476,0.426190476190476,0,0.426190476190476,0.426190476190476
"cg12837046",10252,0.0288888888888889,0,0,0.0288888888888889,0,0.0288888888888889
"cg12853539",51020,0,0.584859664255911,0.584859664255911,0.584859664255911,0.584859664255911,0.584859664255911
"cg12855213",23412,0,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842
"cg12856407",9452,0.3,0,0.3,0.3,0.3,0.3
"cg12858166",3113,0.196886199748856,0,0.196886199748856,0,0.196886199748856,0.196886199748856
"cg12873119",22918,0.60154419233245,0,0.60154419233245,0,0.60154419233245,0.60154419233245
"cg12878213",11034,0,0.0282210793016236,0,0.0282210793016236,0,0.0282210793016236
"cg12887188",311,0,0.161538461538462,0.161538461538462,0.161538461538462,0.161538461538462,0.161538461538462
"cg12888534",10267,0,0.1115625,0.1115625,0.1115625,0.1115625,0.1115625
"cg12888861",1653,0,0.0727380466364186,0.0727380466364186,0.0727380466364186,0.0727380466364186,0.0727380466364186
"cg12893780",3115,0.37525694306936,0,0.37525694306936,0,0.37525694306936,0.37525694306936
"cg12899649",3115,0.37525694306936,0,0.37525694306936,0,0.37525694306936,0.37525694306936
"cg12912869",113622,0,0.835,0.835,0.835,0.835,0.835
"cg12916671",153579,0.845,0,0.845,0.845,0.845,0.845
"cg12923449",1281,0.652538817944741,0.652538817944741,0,0.652538817944741,0,0.652538817944741
"cg12924956",161247,0,0.61296555178962,0.61296555178962,0.61296555178962,0.61296555178962,0.61296555178962
"cg12926357",57159,0,0.71,0.71,0.71,0.71,0.71
"cg12939283",3115,0.37525694306936,0,0.37525694306936,0,0.37525694306936,0.37525694306936
"cg12940993",6035,0,0,0,0,0.875,0.875
"cg12956507",3280,0.0291666666666667,0.0291666666666667,0,0.0291666666666667,0,0.0291666666666667
"cg12958020",5159,0.302507045788869,0.302507045788869,0,0.302507045788869,0,0.302507045788869
"cg12961656",3280,0.0291666666666667,0.0291666666666667,0,0.0291666666666667,0,0.0291666666666667
"cg12975862",2200,0.339991944480098,0.339991944480098,0,0.339991944480098,0.339991944480098,0.339991944480098
"cg12976582",8692,0.878,0,0.878,0.878,0.878,0.878
"cg12980419",167838,0,0.55,0.55,0.55,0.55,0.55
"cg13007701",10395,0.776666666666667,0,0.776666666666667,0.776666666666667,0,0.776666666666667
"cg13021192",1522,0.426190476190476,0.426190476190476,0.426190476190476,0,0.426190476190476,0.426190476190476
"cg13022993",3122,0.203312958295465,0,0.203312958295465,0,0.203312958295465,0.203312958295465
"cg13031029",3912,0.0095609256426193,0.0095609256426193,0,0.0095609256426193,0.0095609256426193,0.0095609256426193
"cg13031167",3113,0.196886199748856,0,0.196886199748856,0,0.196886199748856,0.196886199748856
"cg13033898",9590,0.657661735620164,0.657661735620164,0,0.657661735620164,0,0.657661735620164
"cg13050716",11343,0.117024265644955,0,0.117024265644955,0.117024265644955,0,0.117024265644955
"cg13058214",7140,0.655702489902919,0,0,0.655702489902919,0.655702489902919,0.655702489902919
"cg13065537",3280,0.0291666666666667,0.0291666666666667,0,0.0291666666666667,0,0.0291666666666667
"cg13078931",6342,0,0.0187772027288867,0.0187772027288867,0.0187772027288867,0.0187772027288867,0.0187772027288867
"cg13081720",2878,0,0.088,0,0.088,0.088,0.088
"cg13086581",2752,0,0.724997023758654,0,0,0.724997023758654,0.724997023758654
"cg13087969",10268,0.024,0,0.024,0.024,0.024,0.024
"cg13099839",55679,0,0.952929006781629,0.952929006781629,0.952929006781629,0.952929006781629,0.952929006781629
"cg13107669",84033,0,0.464,0.464,0.464,0.464,0.464
"cg13109528",84033,0,0.464,0.464,0.464,0.464,0.464
"cg13109911",8682,0,0.865062165438821,0.865062165438821,0.865062165438821,0.865062165438821,0.865062165438821
"cg13112903",6277,0.0236363636363636,0.0236363636363636,0,0,0.0236363636363636,0.0236363636363636
"cg13118590",23676,0,0.92,0.92,0.92,0.92,0.92
"cg13120519",84266,0,0.345798848604935,0.345798848604935,0.345798848604935,0.345798848604935,0.345798848604935
"cg13133084",152503,0,0.496064956869516,0,0.496064956869516,0.496064956869516,0.496064956869516
"cg13149890",477,0,0.44,0.44,0.44,0.44,0.44
"cg13152082",128,0,0.0114885692948064,0.0114885692948064,0.0114885692948064,0.0114885692948064,0.0114885692948064
"cg13164164",5376,0.608660921436844,0.608660921436844,0,0.608660921436844,0.608660921436844,0.608660921436844
"cg13167631",6546,0,0.9025,0.9025,0.9025,0.9025,0.9025
"cg13167816",161247,0,0.61296555178962,0.61296555178962,0.61296555178962,0.61296555178962,0.61296555178962
"cg13168042",6445,0,0.772841191528339,0.772841191528339,0.772841191528339,0.772841191528339,0.772841191528339
"cg13172001",150572,0,0.77,0.77,0.77,0.77,0.77
"cg13179074",92235,0,0.91,0.91,0.91,0.91,0.91
"cg13180005",2752,0,0.724997023758654,0,0,0.724997023758654,0.724997023758654
"cg13183998",5048,0,0.054601115440877,0.054601115440877,0.054601115440877,0.054601115440877,0.054601115440877
"cg13199958",9590,0.657661735620164,0.657661735620164,0,0.657661735620164,0,0.657661735620164
"cg13207467",1465,0.801388888888889,0.801388888888889,0,0.801388888888889,0,0.801388888888889
"cg13210078",6442,0,0.867525890228631,0.867525890228631,0.867525890228631,0.867525890228631,0.867525890228631
"cg13210534",3316,0,0.398,0.398,0.398,0.398,0.398
"cg13211559",5320,0.93,0.93,0,0.93,0,0.93
"cg13217451",1293,0.782593082650716,0.782593082650716,0,0.782593082650716,0.782593082650716,0.782593082650716
"cg13219552",23345,0,0,0.831437463012655,0.831437463012655,0.831437463012655,0.831437463012655
"cg13231131",92235,0,0.91,0.91,0.91,0.91,0.91
"cg13240311",11142,0,0.108375899242747,0,0.108375899242747,0,0.108375899242747
"cg13240326",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg13247990",91807,0,0.70625,0.70625,0.70625,0.70625,0.70625
"cg13256891",128,0,0.0114885692948064,0.0114885692948064,0.0114885692948064,0.0114885692948064,0.0114885692948064
"cg13263472",3320,0,0.034169886697411,0.034169886697411,0,0.034169886697411,0.034169886697411
"cg13264394",4154,0,0.6025,0.6025,0.6025,0.6025,0.6025
"cg13281868",90523,0,0.81,0.81,0.81,0.81,0.81
"cg13302154",4256,0.775582759918972,0,0,0.775582759918972,0.775582759918972,0.775582759918972
"cg13308744",9086,0,0.190667479258488,0.190667479258488,0.190667479258488,0.190667479258488,0.190667479258488
"cg13319042",6678,0.0466331204150219,0,0,0.0466331204150219,0,0.0466331204150219
"cg13321399",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg13331610",11167,0.460958636671629,0.460958636671629,0,0.460958636671629,0.460958636671629,0.460958636671629
"cg13336860",27258,0,0.0217403133466853,0.0217403133466853,0.0217403133466853,0.0217403133466853,0.0217403133466853
"cg13341668",8692,0.878,0,0.878,0.878,0.878,0.878
"cg13348246",84700,0,0.72684211163612,0.72684211163612,0.72684211163612,0.72684211163612,0.72684211163612
"cg13349035",3115,0.37525694306936,0,0.37525694306936,0,0.37525694306936,0.37525694306936
"cg13362637",972,0.240379543582073,0,0.240379543582073,0,0.240379543582073,0.240379543582073
"cg13372766",84033,0,0.464,0.464,0.464,0.464,0.464
"cg13376104",397,0.94,0.94,0.94,0,0.94,0.94
"cg13381015",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg13388333",7534,0.488836927599688,0.488836927599688,0.488836927599688,0,0.488836927599688,0.488836927599688
"cg13406893",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg13408152",11167,0.460958636671629,0.460958636671629,0,0.460958636671629,0.460958636671629,0.460958636671629
"cg13411948",6546,0,0.9025,0.9025,0.9025,0.9025,0.9025
"cg13416283",3320,0,0.034169886697411,0.034169886697411,0,0.034169886697411,0.034169886697411
"cg13418415",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg13445486",5552,0.695646541345311,0,0.695646541345311,0,0.695646541345311,0.695646541345311
"cg13448906",3488,0.5125,0.5125,0,0.5125,0,0.5125
"cg13453973",358,0.557120275326885,0,0.557120275326885,0.557120275326885,0,0.557120275326885
"cg13458253",311,0,0.161538461538462,0.161538461538462,0.161538461538462,0.161538461538462,0.161538461538462
"cg13458609",2022,0.742288624065208,0,0,0.742288624065208,0.742288624065208,0.742288624065208
"cg13460643",50486,0,0.0248809523809524,0.0248809523809524,0.0248809523809524,0.0248809523809524,0.0248809523809524
"cg13461509",55268,0,0.0339366723793389,0,0.0339366723793389,0.0339366723793389,0.0339366723793389
"cg13462232",11034,0,0.0282210793016236,0,0.0282210793016236,0,0.0282210793016236
"cg13476664",947,0.28,0,0,0.28,0.28,0.28
"cg13496039",152503,0,0.496064956869516,0,0.496064956869516,0.496064956869516,0.496064956869516
"cg13500720",9590,0.657661735620164,0.657661735620164,0,0.657661735620164,0,0.657661735620164
"cg13501202",1293,0.782593082650716,0.782593082650716,0,0.782593082650716,0.782593082650716,0.782593082650716
"cg13502931",1293,0.782593082650716,0.782593082650716,0,0.782593082650716,0.782593082650716,0.782593082650716
"cg13521002",157310,0,0.735,0.735,0.735,0.735,0.735
"cg13537346",1293,0.782593082650716,0.782593082650716,0,0.782593082650716,0.782593082650716,0.782593082650716
"cg13539395",1675,0.596842192132103,0.596842192132103,0,0.596842192132103,0.596842192132103,0.596842192132103
"cg13549461",800,0.9,0.9,0,0.9,0,0.9
"cg13549592",84033,0,0.464,0.464,0.464,0.464,0.464
"cg13554744",1465,0.801388888888889,0.801388888888889,0,0.801388888888889,0,0.801388888888889
"cg13559439",10395,0.776666666666667,0,0.776666666666667,0.776666666666667,0,0.776666666666667
"cg13561081",29103,0,0.963,0.963,0.963,0.963,0.963
"cg13561226",1465,0.801388888888889,0.801388888888889,0,0.801388888888889,0,0.801388888888889
"cg13563668",401265,0,0.415454545454545,0.415454545454545,0.415454545454545,0.415454545454545,0.415454545454545
"cg13578020",5885,0,0.0293949803345339,0.0293949803345339,0.0293949803345339,0.0293949803345339,0.0293949803345339
"cg13580654",8692,0.878,0,0.878,0.878,0.878,0.878
"cg13581859",3115,0.37525694306936,0,0.37525694306936,0,0.37525694306936,0.37525694306936
"cg13582782",22931,0,0.0293999913608183,0.0293999913608183,0.0293999913608183,0.0293999913608183,0.0293999913608183
"cg13586425",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg13588826",1292,0.140894922974602,0.140894922974602,0,0.140894922974602,0.140894922974602,0.140894922974602
"cg13618111",22808,0,0.628333333333333,0.628333333333333,0.628333333333333,0.628333333333333,0.628333333333333
"cg13626632",2040,0.694509219786758,0,0.694509219786758,0.694509219786758,0.694509219786758,0.694509219786758
"cg13643452",161198,0.781679856066168,0,0.781679856066168,0.781679856066168,0.781679856066168,0.781679856066168
"cg13645409",5552,0.695646541345311,0,0.695646541345311,0,0.695646541345311,0.695646541345311
"cg13652954",8722,0,0.88125,0,0.88125,0.88125,0.88125
"cg13657981",800,0.9,0.9,0,0.9,0,0.9
"cg13658921",23190,0,0.00912638854270297,0.00912638854270297,0.00912638854270297,0.00912638854270297,0.00912638854270297
"cg13659813",1891,0,0.0438816265603941,0.0438816265603941,0.0438816265603941,0.0438816265603941,0.0438816265603941
"cg13661648",3113,0.196886199748856,0,0.196886199748856,0,0.196886199748856,0.196886199748856
"cg13661703",3912,0.0095609256426193,0.0095609256426193,0,0.0095609256426193,0.0095609256426193,0.0095609256426193
"cg13662290",55303,0.91,0,0.91,0,0.91,0.91
"cg13676312",1805,0.885,0.885,0,0.885,0.885,0.885
"cg13678070",2739,0,0.024990425380049,0.024990425380049,0.024990425380049,0.024990425380049,0.024990425380049
"cg13679724",8076,0.86,0.86,0,0.86,0.86,0.86
"cg13685833",6342,0,0.0187772027288867,0.0187772027288867,0.0187772027288867,0.0187772027288867,0.0187772027288867
"cg13687885",27145,0,0.579039530732712,0.579039530732712,0.579039530732712,0.579039530732712,0.579039530732712
"cg13702222",4154,0,0.6025,0.6025,0.6025,0.6025,0.6025
"cg13702678",51142,0,0.0106319809147745,0.0106319809147745,0.0106319809147745,0.0106319809147745,0.0106319809147745
"cg13709529",90523,0,0.81,0.81,0.81,0.81,0.81
"cg13712852",10791,0.182380952380952,0,0,0.182380952380952,0.182380952380952,0.182380952380952
"cg13718960",6035,0,0,0,0,0.875,0.875
"cg13754437",2274,0,0.600913267118698,0.600913267118698,0.600913267118698,0.600913267118698,0.600913267118698
"cg13754687",6546,0,0.9025,0.9025,0.9025,0.9025,0.9025
"cg13761843",2022,0.742288624065208,0,0,0.742288624065208,0.742288624065208,0.742288624065208
"cg13787135",6035,0,0,0,0,0.875,0.875
"cg13788061",9452,0.3,0,0.3,0.3,0.3,0.3
"cg13791379",84033,0,0.464,0.464,0.464,0.464,0.464
"cg13795831",1522,0.426190476190476,0.426190476190476,0.426190476190476,0,0.426190476190476,0.426190476190476
"cg13797425",3320,0,0.034169886697411,0.034169886697411,0,0.034169886697411,0.034169886697411
"cg13802942",2040,0.694509219786758,0,0.694509219786758,0.694509219786758,0.694509219786758,0.694509219786758
"cg13806292",23345,0,0,0.831437463012655,0.831437463012655,0.831437463012655,0.831437463012655
"cg13821287",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg13827677",6418,0,0.942507842623867,0.942507842623867,0.942507842623867,0.942507842623867,0.942507842623867
"cg13830163",6418,0,0.942507842623867,0.942507842623867,0.942507842623867,0.942507842623867,0.942507842623867
"cg13840445",401265,0,0.415454545454545,0.415454545454545,0.415454545454545,0.415454545454545,0.415454545454545
"cg13842421",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg13857921",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg13859324",146862,0,0.5725,0.5725,0.5725,0.5725,0.5725
"cg13880379",10395,0.776666666666667,0,0.776666666666667,0.776666666666667,0,0.776666666666667
"cg13887424",6638,0,0.525209218848025,0.525209218848025,0.525209218848025,0.525209218848025,0.525209218848025
"cg13902069",1292,0.140894922974602,0.140894922974602,0,0.140894922974602,0.140894922974602,0.140894922974602
"cg13906813",3113,0.196886199748856,0,0.196886199748856,0,0.196886199748856,0.196886199748856
"cg13921245",3115,0.37525694306936,0,0.37525694306936,0,0.37525694306936,0.37525694306936
"cg13929566",23345,0,0,0.831437463012655,0.831437463012655,0.831437463012655,0.831437463012655
"cg13964726",5239,0,0.0178571428571429,0.0178571428571429,0.0178571428571429,0.0178571428571429,0.0178571428571429
"cg13993274",50808,0,0.0843422102774502,0.0843422102774502,0.0843422102774502,0.0843422102774502,0.0843422102774502
"cg13998293",84676,0,0.736666666666667,0.736666666666667,0.736666666666667,0.736666666666667,0.736666666666667
"cg14009688",800,0.9,0.9,0,0.9,0,0.9
"cg14014799",23412,0,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842
"cg14023874",1805,0.885,0.885,0,0.885,0.885,0.885
"cg14037652",5507,0,0.0226315789473684,0.0226315789473684,0.0226315789473684,0.0226315789473684,0.0226315789473684
"cg14039246",55268,0,0.0339366723793389,0,0.0339366723793389,0.0339366723793389,0.0339366723793389
"cg14042714",718,0.583568982023649,0.583568982023649,0,0.583568982023649,0.583568982023649,0.583568982023649
"cg14051336",5159,0.302507045788869,0.302507045788869,0,0.302507045788869,0,0.302507045788869
"cg14055970",2022,0.742288624065208,0,0,0.742288624065208,0.742288624065208,0.742288624065208
"cg14058932",3122,0.203312958295465,0,0.203312958295465,0,0.203312958295465,0.203312958295465
"cg14064229",9167,0,0.803021695680542,0.803021695680542,0.803021695680542,0.803021695680542,0.803021695680542
"cg14073862",3959,0,0.404755635476551,0.404755635476551,0.404755635476551,0.404755635476551,0.404755635476551
"cg14075645",1292,0.140894922974602,0.140894922974602,0,0.140894922974602,0.140894922974602,0.140894922974602
"cg14078368",84033,0,0.464,0.464,0.464,0.464,0.464
"cg14097046",6418,0,0.942507842623867,0.942507842623867,0.942507842623867,0.942507842623867,0.942507842623867
"cg14099457",3913,0,0.935,0.935,0.935,0.935,0.935
"cg14127947",94031,0.0534848484848485,0.0534848484848485,0,0.0534848484848485,0.0534848484848485,0.0534848484848485
"cg14140060",5239,0,0.0178571428571429,0.0178571428571429,0.0178571428571429,0.0178571428571429,0.0178571428571429
"cg14155196",157310,0,0.735,0.735,0.735,0.735,0.735
"cg14158573",11034,0,0.0282210793016236,0,0.0282210793016236,0,0.0282210793016236
"cg14164380",2200,0.339991944480098,0.339991944480098,0,0.339991944480098,0.339991944480098,0.339991944480098
"cg14174215",151230,0.039047619047619,0.039047619047619,0.039047619047619,0.039047619047619,0,0.039047619047619
"cg14178380",311,0,0.161538461538462,0.161538461538462,0.161538461538462,0.161538461538462,0.161538461538462
"cg14185922",2022,0.742288624065208,0,0,0.742288624065208,0.742288624065208,0.742288624065208
"cg14185957",6418,0,0.942507842623867,0.942507842623867,0.942507842623867,0.942507842623867,0.942507842623867
"cg14187409",51142,0,0.0106319809147745,0.0106319809147745,0.0106319809147745,0.0106319809147745,0.0106319809147745
"cg14209487",23345,0,0,0.831437463012655,0.831437463012655,0.831437463012655,0.831437463012655
"cg14211387",9689,0.073503726694117,0.073503726694117,0,0,0.073503726694117,0.073503726694117
"cg14215970",2040,0.694509219786758,0,0.694509219786758,0.694509219786758,0.694509219786758,0.694509219786758
"cg14219620",9590,0.657661735620164,0.657661735620164,0,0.657661735620164,0,0.657661735620164
"cg14228103",5764,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333
"cg14242771",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg14248680",5269,0,0.061644362051661,0.061644362051661,0.061644362051661,0.061644362051661,0.061644362051661
"cg14252617",113622,0,0.835,0.835,0.835,0.835,0.835
"cg14270293",152503,0,0.496064956869516,0,0.496064956869516,0.496064956869516,0.496064956869516
"cg14273126",1675,0.596842192132103,0.596842192132103,0,0.596842192132103,0.596842192132103,0.596842192132103
"cg14279361",718,0.583568982023649,0.583568982023649,0,0.583568982023649,0.583568982023649,0.583568982023649
"cg14282137",55679,0,0.952929006781629,0.952929006781629,0.952929006781629,0.952929006781629,0.952929006781629
"cg14284055",127294,0,0.368823632360427,0.368823632360427,0.368823632360427,0.368823632360427,0.368823632360427
"cg14288066",1293,0.782593082650716,0.782593082650716,0,0.782593082650716,0.782593082650716,0.782593082650716
"cg14288486",50808,0,0.0843422102774502,0.0843422102774502,0.0843422102774502,0.0843422102774502,0.0843422102774502
"cg14302130",3113,0.196886199748856,0,0.196886199748856,0,0.196886199748856,0.196886199748856
"cg14311630",710,0.75,0.75,0,0.75,0,0.75
"cg14314071",5376,0.608660921436844,0.608660921436844,0,0.608660921436844,0.608660921436844,0.608660921436844
"cg14321859",10395,0.776666666666667,0,0.776666666666667,0.776666666666667,0,0.776666666666667
"cg14332120",10404,0.029375,0.029375,0,0.029375,0.029375,0.029375
"cg14334389",8404,0.58,0,0,0.58,0,0.58
"cg14339867",113622,0,0.835,0.835,0.835,0.835,0.835
"cg14343962",2200,0.339991944480098,0.339991944480098,0,0.339991944480098,0.339991944480098,0.339991944480098
"cg14352715",3429,0.579216645364707,0,0,0.579216645364707,0.579216645364707,0.579216645364707
"cg14356799",3115,0.37525694306936,0,0.37525694306936,0,0.37525694306936,0.37525694306936
"cg14365564",2040,0.694509219786758,0,0.694509219786758,0.694509219786758,0.694509219786758,0.694509219786758
"cg14372468",51650,0,0.09235012093712,0.09235012093712,0.09235012093712,0.09235012093712,0.09235012093712
"cg14373797",3115,0.37525694306936,0,0.37525694306936,0,0.37525694306936,0.37525694306936
"cg14386193",115701,0,0.636347310744189,0.636347310744189,0.636347310744189,0.636347310744189,0.636347310744189
"cg14396381",9167,0,0.803021695680542,0.803021695680542,0.803021695680542,0.803021695680542,0.803021695680542
"cg14409083",2012,0.52,0.52,0,0.52,0.52,0.52
"cg14411266",6546,0,0.9025,0.9025,0.9025,0.9025,0.9025
"cg14419079",10395,0.776666666666667,0,0.776666666666667,0.776666666666667,0,0.776666666666667
"cg14420567",84033,0,0.464,0.464,0.464,0.464,0.464
"cg14423702",845,0,0.895518479979958,0.895518479979958,0.895518479979958,0.895518479979958,0.895518479979958
"cg14428733",3115,0.37525694306936,0,0.37525694306936,0,0.37525694306936,0.37525694306936
"cg14435807",4016,0,0.333857788544925,0.333857788544925,0.333857788544925,0.333857788544925,0.333857788544925
"cg14444376",10457,0,0.91780441177638,0.91780441177638,0.91780441177638,0.91780441177638,0.91780441177638
"cg14462830",10345,0,0.78,0.78,0.78,0.78,0.78
"cg14464827",7035,0.836233760877622,0,0,0.836233760877622,0,0.836233760877622
"cg14469436",11343,0.117024265644955,0,0.117024265644955,0.117024265644955,0,0.117024265644955
"cg14473145",161198,0.781679856066168,0,0.781679856066168,0.781679856066168,0.781679856066168,0.781679856066168
"cg14475875",3280,0.0291666666666667,0.0291666666666667,0,0.0291666666666667,0,0.0291666666666667
"cg14476212",11343,0.117024265644955,0,0.117024265644955,0.117024265644955,0,0.117024265644955
"cg14480789",4820,0.3275,0,0,0.3275,0.3275,0.3275
"cg14484145",972,0.240379543582073,0,0.240379543582073,0,0.240379543582073,0.240379543582073
"cg14489933",55679,0,0.952929006781629,0.952929006781629,0.952929006781629,0.952929006781629,0.952929006781629
"cg14490552",7534,0.488836927599688,0.488836927599688,0.488836927599688,0,0.488836927599688,0.488836927599688
"cg14499928",283383,0,0.8275,0,0.8275,0.8275,0.8275
"cg14518209",6678,0.0466331204150219,0,0,0.0466331204150219,0,0.0466331204150219
"cg14519877",800,0.9,0.9,0,0.9,0,0.9
"cg14530994",84033,0,0.464,0.464,0.464,0.464,0.464
"cg14538320",157310,0,0.735,0.735,0.735,0.735,0.735
"cg14549078",2200,0.339991944480098,0.339991944480098,0,0.339991944480098,0.339991944480098,0.339991944480098
"cg14553765",7122,0.897009500576304,0,0.897009500576304,0.897009500576304,0.897009500576304,0.897009500576304
"cg14556851",1293,0.782593082650716,0.782593082650716,0,0.782593082650716,0.782593082650716,0.782593082650716
"cg14559139",150572,0,0.77,0.77,0.77,0.77,0.77
"cg14564939",127294,0,0.368823632360427,0.368823632360427,0.368823632360427,0.368823632360427,0.368823632360427
"cg14571619",25890,0.45,0.45,0,0.45,0.45,0.45
"cg14575484",3488,0.5125,0.5125,0,0.5125,0,0.5125
"cg14576681",9167,0,0.803021695680542,0.803021695680542,0.803021695680542,0.803021695680542,0.803021695680542
"cg14577835",51142,0,0.0106319809147745,0.0106319809147745,0.0106319809147745,0.0106319809147745,0.0106319809147745
"cg14600987",7140,0.655702489902919,0,0,0.655702489902919,0.655702489902919,0.655702489902919
"cg14611727",27145,0,0.579039530732712,0.579039530732712,0.579039530732712,0.579039530732712,0.579039530732712
"cg14622533",113622,0,0.835,0.835,0.835,0.835,0.835
"cg14623735",22906,0,0.827993627466717,0.827993627466717,0.827993627466717,0.827993627466717,0.827993627466717
"cg14632002",2040,0.694509219786758,0,0.694509219786758,0.694509219786758,0.694509219786758,0.694509219786758
"cg14639567",1293,0.782593082650716,0.782593082650716,0,0.782593082650716,0.782593082650716,0.782593082650716
"cg14661383",84033,0,0.464,0.464,0.464,0.464,0.464
"cg14664764",55679,0,0.952929006781629,0.952929006781629,0.952929006781629,0.952929006781629,0.952929006781629
"cg14678829",10404,0.029375,0.029375,0,0.029375,0.029375,0.029375
"cg14685356",23345,0,0,0.831437463012655,0.831437463012655,0.831437463012655,0.831437463012655
"cg14686012",6546,0,0.9025,0.9025,0.9025,0.9025,0.9025
"cg14691871",710,0.75,0.75,0,0.75,0,0.75
"cg14694085",4820,0.3275,0,0,0.3275,0.3275,0.3275
"cg14694744",165904,0,0.885,0.885,0.885,0.885,0.885
"cg14715778",201294,0,0.613186358071922,0.613186358071922,0.613186358071922,0.613186358071922,0.613186358071922
"cg14721213",2327,0.675,0,0,0.675,0.675,0.675
"cg14729071",5885,0,0.0293949803345339,0.0293949803345339,0.0293949803345339,0.0293949803345339,0.0293949803345339
"cg14729962",29103,0,0.963,0.963,0.963,0.963,0.963
"cg14750757",11343,0.117024265644955,0,0.117024265644955,0.117024265644955,0,0.117024265644955
"cg14766145",4892,0,0.91379652302128,0.91379652302128,0.91379652302128,0.91379652302128,0.91379652302128
"cg14769021",165904,0,0.885,0.885,0.885,0.885,0.885
"cg14773685",3280,0.0291666666666667,0.0291666666666667,0,0.0291666666666667,0,0.0291666666666667
"cg14773826",4724,0,0.0296529337108292,0.0296529337108292,0.0296529337108292,0.0296529337108292,0.0296529337108292
"cg14775751",311,0,0.161538461538462,0.161538461538462,0.161538461538462,0.161538461538462,0.161538461538462
"cg14778137",8722,0,0.88125,0,0.88125,0.88125,0.88125
"cg14780066",84266,0,0.345798848604935,0.345798848604935,0.345798848604935,0.345798848604935,0.345798848604935
"cg14788334",83442,0.246627095981925,0.246627095981925,0,0,0.246627095981925,0.246627095981925
