"probeID","EID","Basal","Fib","Gland","Macro","NeuIm","NeuMa","Peri","Plasma","Tcell","weight"
"cg14691963","25937","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.0","0.566392560112367","0.566392560112367","0.566392560112367"
"cg14693112","5521","0.485","0.485","0.485","0.485","0.0","0.0","0.485","0.485","0.485","0.485"
"cg14693391","2487","0.044","0.0","0.044","0.044","0.044","0.044","0.044","0.044","0.044","0.044"
"cg14694191","199","0.6779539196068811","0.6779539196068811","0.6779539196068811","0.0","0.6779539196068811","0.6779539196068811","0.6779539196068811","0.6779539196068811","0.6779539196068811","0.6779539196068811"
"cg14697334","84152","0.0771428571428571","0.0771428571428571","0.0","0.0771428571428571","0.0771428571428571","0.0771428571428571","0.0771428571428571","0.0771428571428571","0.0771428571428571","0.0771428571428571"
"cg14700325","1277","nan","0.0","nan","nan","nan","nan","nan","nan","nan","0.0"
"cg14705778","3148","nan","nan","nan","nan","0.0","0.0","0.0","nan","nan","0.0"
"cg14710984","51237","0.7383599612225291","0.7383599612225291","0.7383599612225291","0.7383599612225291","0.7383599612225291","0.7383599612225291","0.7383599612225291","0.0","0.7383599612225291","0.7383599612225291"
"cg14711428","3475","0.0","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992"
"cg14717759","7803","0.0","nan","0.0","nan","nan","nan","nan","nan","nan","0.0"
"cg14721213","2327","0.0","0.675","0.675","0.675","0.675","0.675","0.675","0.675","0.675","0.675"
"cg14729071","5885","nan","nan","nan","nan","0.0","0.0","0.0","nan","nan","0.0"
"cg14735689","25987","0.0","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"cg14736058","8842","0.112","0.112","0.0","0.112","0.112","0.112","0.112","0.112","0.112","0.112"
"cg14742079","11135","nan","nan","0.0","nan","nan","nan","nan","nan","nan","0.0"
"cg14766621","23040","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.0","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572"
"cg14770958","29114","0.24","0.24","0.24","0.24","0.24","0.0","0.24","0.24","0.24","0.24"
"cg14773480","952","0.22","0.22","0.22","0.22","0.22","0.22","0.22","0.0","0.22","0.22"
"cg14773685","3280","0.0","0.0291666666666666","0.0291666666666666","0.0291666666666666","0.0291666666666666","0.0291666666666666","0.0","0.0291666666666666","0.0291666666666666","0.0291666666666666"
"cg14775751","311","0.0","0.1615384615384615","0.0","0.1615384615384615","0.1615384615384615","0.1615384615384615","0.1615384615384615","0.1615384615384615","0.1615384615384615","0.1615384615384615"
"cg14776201","6664","0.042074889038616","0.042074889038616","0.042074889038616","0.042074889038616","0.0","0.0","0.042074889038616","0.042074889038616","0.042074889038616","0.042074889038616"
"cg14778137","8722","0.88125","0.88125","0.0","0.88125","0.88125","0.0","0.88125","0.88125","0.88125","0.88125"
"cg14781190","347735","0.81","0.81","0.81","0.81","0.0","0.81","0.81","0.81","0.81","0.81"
"cg14782543","9678","0.02625","0.02625","0.02625","0.02625","0.0","0.0","0.0","0.02625","0.02625","0.02625"
"cg14790552","780","0.0","nan","nan","nan","nan","nan","nan","nan","nan","0.0"
"cg14793596","54587","0.1670523252623975","0.0","0.1670523252623975","0.1670523252623975","0.1670523252623975","0.1670523252623975","0.1670523252623975","0.1670523252623975","0.1670523252623975","0.1670523252623975"
"cg14796318","6352","0.8442393684521723","0.8442393684521723","0.8442393684521723","0.8442393684521723","0.8442393684521723","0.8442393684521723","0.8442393684521723","0.8442393684521723","0.0","0.8442393684521723"
"cg14799008","284340","0.0","0.886941516499854","0.0","0.886941516499854","0.886941516499854","0.886941516499854","0.886941516499854","0.886941516499854","0.886941516499854","0.886941516499854"
"cg14801290","22931","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg14801692","3115","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.0","0.3752569430693597","0.3752569430693597","0.0","0.3752569430693597","0.3752569430693597","0.3752569430693597"
"cg14810242","731220","0.2005","0.2005","0.2005","0.2005","0.2005","0.0","0.2005","0.2005","0.2005","0.2005"
"cg14818176","51155","0.0","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg14819160","10267","0.1115625","0.1115625","0.0","0.1115625","0.1115625","0.1115625","0.1115625","0.1115625","0.1115625","0.1115625"
"cg14821008","7803","0.0","nan","0.0","nan","nan","nan","nan","nan","nan","0.0"
"cg14826031","4135","0.02","0.02","0.02","0.02","0.0","0.02","0.02","0.02","0.02","0.02"
"cg14826404","4245","nan","nan","nan","nan","nan","nan","0.0","nan","nan","0.0"
"cg14829409","51574","0.1836363636363636","0.1836363636363636","0.1836363636363636","0.1836363636363636","0.0","0.0","0.1836363636363636","0.1836363636363636","0.1836363636363636","0.1836363636363636"
"cg14832352","1277","nan","0.0","nan","nan","nan","nan","nan","nan","nan","0.0"
"cg14833337","83416","0.6733333333333333","0.6733333333333333","0.6733333333333333","0.6733333333333333","0.6733333333333333","0.6733333333333333","0.6733333333333333","0.0","0.6733333333333333","0.6733333333333333"
"cg14833385","3108","nan","nan","nan","0.0","nan","nan","0.0","nan","nan","0.0"
"cg14841879","23022","0.0","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667","0.8766666666666667"
"cg14843902","5245","0.0","nan","nan","nan","nan","0.0","nan","nan","nan","0.0"
"cg14848289","53826","0.77","0.77","0.77","0.77","0.0","0.0","0.77","0.77","0.77","0.77"
"cg14849262","10267","0.1115625","0.1115625","0.0","0.1115625","0.1115625","0.1115625","0.1115625","0.1115625","0.1115625","0.1115625"
"cg14851271","3108","nan","nan","nan","0.0","nan","nan","0.0","nan","nan","0.0"
"cg14855519","64641","0.1508988659323364","0.1508988659323364","0.1508988659323364","0.1508988659323364","0.0","0.0","0.1508988659323364","0.1508988659323364","0.1508988659323364","0.1508988659323364"
"cg14862378","311","0.0","0.1615384615384615","0.0","0.1615384615384615","0.1615384615384615","0.1615384615384615","0.1615384615384615","0.1615384615384615","0.1615384615384615","0.1615384615384615"
"cg14866907","11142","nan","0.0","nan","nan","nan","0.0","nan","nan","nan","0.0"
"cg14869028","64129","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.0","0.1632138375250183","0.1632138375250183","0.1632138375250183"
"cg14869721","109","0.5066666666666667","0.5066666666666667","0.5066666666666667","0.5066666666666667","0.5066666666666667","0.0","0.5066666666666667","0.5066666666666667","0.5066666666666667","0.5066666666666667"
"cg14870156","3115","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.0","0.3752569430693597","0.3752569430693597","0.0","0.3752569430693597","0.3752569430693597","0.3752569430693597"
"cg14880257","23040","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.0","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572"
"cg14880527","311","0.0","0.1615384615384615","0.0","0.1615384615384615","0.1615384615384615","0.1615384615384615","0.1615384615384615","0.1615384615384615","0.1615384615384615","0.1615384615384615"
"cg14881098","55188","0.211578947368421","0.211578947368421","0.211578947368421","0.211578947368421","0.211578947368421","0.0","0.211578947368421","0.211578947368421","0.211578947368421","0.211578947368421"
"cg14882054","6857","0.02","0.02","0.02","0.02","0.0","0.0","0.02","0.02","0.02","0.02"
"cg14885742","10410","0.0","0.0","0.0","0.0","nan","nan","0.0","nan","nan","0.0"
"cg14892768","558","0.02","0.02","0.02","0.0","0.02","0.02","0.02","0.02","0.02","0.02"
"cg14893163","27253","0.03","0.03","0.03","0.03","0.0","0.03","0.03","0.03","0.03","0.03"
"cg14894384","51155","0.0","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg14904305","10395","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.0","0.7766666666666666","0.7766666666666666","0.7766666666666666"
"cg14912728","5376","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.6086609214368442","0.0","0.6086609214368442","0.6086609214368442","0.6086609214368442"
"cg14928451","780","0.0","nan","nan","nan","nan","nan","nan","nan","nan","0.0"
"cg14928764","22918","0.6015441923324496","0.6015441923324496","0.6015441923324496","0.6015441923324496","0.6015441923324496","0.6015441923324496","0.0","0.6015441923324496","0.6015441923324496","0.6015441923324496"
"cg14947787","2877","0.7866666666666666","0.7866666666666666","0.7866666666666666","0.7866666666666666","0.0","0.0","0.7866666666666666","0.7866666666666666","0.7866666666666666","0.7866666666666666"
"cg14958265","9891","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.0","0.1722222222222222","0.1722222222222222","0.1722222222222222"
"cg14958969","23040","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.0","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572"
"cg14960373","1292","0.1408949229746017","0.0","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.0","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.1408949229746017"
"cg14966346","3831","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg14968603","282991","0.1497848177421901","0.1497848177421901","0.1497848177421901","0.1497848177421901","0.0","0.0","0.1497848177421901","0.1497848177421901","0.1497848177421901","0.1497848177421901"
"cg14969789","79812","0.87","0.87","0.87","0.87","0.87","0.87","0.0","0.87","0.87","0.87"
"cg14976447","10863","0.0","0.6275726538079496","0.6275726538079496","0.0","0.6275726538079496","0.6275726538079496","0.6275726538079496","0.6275726538079496","0.6275726538079496","0.6275726538079496"
"cg14980060","51650","0.0","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg14983728","10043","nan","nan","nan","nan","nan","0.0","nan","nan","nan","0.0"
"cg14986136","51186","0.0","0.0","0.0","0.4175","0.4175","0.0","0.0","0.4175","0.4175","0.4175"
"cg14987112","23040","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.0","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572"
"cg14995562","1454","nan","nan","nan","nan","0.0","nan","nan","nan","nan","0.0"
"cg14999001","10268","0.024","0.024","0.024","0.024","0.024","0.024","0.0","0.024","0.024","0.024"
"cg15021031","5521","0.485","0.485","0.485","0.485","0.0","0.0","0.485","0.485","0.485","0.485"
"cg15023571","9262","0.93","0.93","0.93","0.0","0.93","0.93","0.93","0.93","0.0","0.93"
"cg15032098","7345","0.1210709008664623","0.1210709008664623","0.1210709008664623","0.1210709008664623","0.0","0.0","0.1210709008664623","0.1210709008664623","0.1210709008664623","0.1210709008664623"
"cg15034345","6664","0.042074889038616","0.042074889038616","0.042074889038616","0.042074889038616","0.0","0.0","0.042074889038616","0.042074889038616","0.042074889038616","0.042074889038616"
"cg15035133","11135","nan","nan","0.0","nan","nan","nan","nan","nan","nan","0.0"
"cg15042747","55742","0.0","nan","nan","nan","nan","nan","nan","nan","nan","0.0"
"cg15043384","25937","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.0","0.566392560112367","0.566392560112367","0.566392560112367"
"cg15046675","951","0.9021819420607722","0.9021819420607722","0.9021819420607722","0.0","0.9021819420607722","0.9021819420607722","0.9021819420607722","0.9021819420607722","0.9021819420607722","0.9021819420607722"
"cg15054873","23345","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.0","0.8314374630126548","0.8314374630126548","0.8314374630126548"
"cg15058605","8609","0.268","0.268","0.268","0.268","0.0","0.268","0.268","0.268","0.268","0.268"
"cg15059608","57415","0.2749400911086802","0.2749400911086802","0.2749400911086802","0.2749400911086802","0.0","0.0","0.2749400911086802","0.2749400911086802","0.2749400911086802","0.2749400911086802"
"cg15070513","84152","0.0771428571428571","0.0771428571428571","0.0","0.0771428571428571","0.0771428571428571","0.0771428571428571","0.0771428571428571","0.0771428571428571","0.0771428571428571","0.0771428571428571"
"cg15074047","8436","0.7475","0.7475","0.7475","0.7475","0.7475","0.7475","0.0","0.7475","0.7475","0.7475"
"cg15074838","3122","0.203312958295465","0.203312958295465","0.203312958295465","0.0","0.203312958295465","0.203312958295465","0.0","0.203312958295465","0.203312958295465","0.203312958295465"
"cg15079315","9962","0.0","nan","nan","nan","nan","nan","nan","nan","nan","0.0"
"cg15079885","64129","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.0","0.1632138375250183","0.1632138375250183","0.1632138375250183"
"cg15087129","1292","0.1408949229746017","0.0","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.0","0.1408949229746017","0.1408949229746017","0.1408949229746017","0.1408949229746017"
"cg15088324","718","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.0","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.5835689820236495"
"cg15090005","116362","0.0607142857142857","0.0607142857142857","0.0607142857142857","0.0607142857142857","0.0607142857142857","0.0607142857142857","0.0","0.0607142857142857","0.0607142857142857","0.0607142857142857"
"cg15095917","968","0.44","0.44","0.44","0.0","0.44","0.44","0.44","0.44","0.44","0.44"
"cg15101392","53826","0.77","0.77","0.77","0.77","0.0","0.0","0.77","0.77","0.77","0.77"
"cg15104031","57402","0.0","0.8300055012965534","0.8300055012965534","0.8300055012965534","0.8300055012965534","0.8300055012965534","0.8300055012965534","0.8300055012965534","0.8300055012965534","0.8300055012965534"
"cg15112032","27253","0.03","0.03","0.03","0.03","0.0","0.03","0.03","0.03","0.03","0.03"
"cg15119221","4239","0.4159903157253002","0.0","0.4159903157253002","0.4159903157253002","0.4159903157253002","0.4159903157253002","0.4159903157253002","0.4159903157253002","0.4159903157253002","0.4159903157253002"
"cg15120085","64129","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.1632138375250183","0.0","0.1632138375250183","0.1632138375250183","0.1632138375250183"
"cg15120445","3475","0.0","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992"
"cg15123662","55742","0.0","nan","nan","nan","nan","nan","nan","nan","nan","0.0"
"cg15125424","8835","0.036","0.036","0.036","0.036","0.036","0.036","0.0","0.036","0.036","0.036"
"cg15128898","79925","0.007651687307299","0.007651687307299","0.007651687307299","0.007651687307299","0.007651687307299","0.0","0.007651687307299","0.007651687307299","0.007651687307299","0.007651687307299"
"cg15131001","10395","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.7766666666666666","0.0","0.7766666666666666","0.7766666666666666","0.7766666666666666"
"cg15138289","3115","0.3752569430693597","0.3752569430693597","0.3752569430693597","0.0","0.3752569430693597","0.3752569430693597","0.0","0.3752569430693597","0.3752569430693597","0.3752569430693597"
"cg15143702","2596","0.1475","0.1475","0.1475","0.1475","0.0","0.0","0.1475","0.1475","0.1475","0.1475"
"cg15146621","7045","nan","0.0","nan","nan","nan","nan","nan","nan","nan","0.0"
"cg15147113","5270","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg15149645","26471","0.7710404384812783","0.0","0.0","0.7710404384812783","0.7710404384812783","0.7710404384812783","0.0","0.7710404384812783","0.7710404384812783","0.7710404384812783"
"cg15153068","23040","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.0","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572"
"cg15153976","5208","0.79","0.79","0.79","0.79","0.0","0.79","0.79","0.79","0.79","0.79"
"cg15159104","4130","0.03","0.03","0.03","0.03","0.0","0.0","0.03","0.03","0.03","0.03"
"cg15162392","25797","nan","nan","nan","nan","nan","0.0","nan","nan","nan","0.0"
"cg15170783","25987","0.0","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"cg15176213","1346","0.9","0.9","0.9","0.9","0.9","0.9","0.0","0.9","0.9","0.9"
"cg15177315","282991","0.1497848177421901","0.1497848177421901","0.1497848177421901","0.1497848177421901","0.0","0.0","0.1497848177421901","0.1497848177421901","0.1497848177421901","0.1497848177421901"
"cg15177964","4245","nan","nan","nan","nan","nan","nan","0.0","nan","nan","0.0"
"cg15186042","311","0.0","0.1615384615384615","0.0","0.1615384615384615","0.1615384615384615","0.1615384615384615","0.1615384615384615","0.1615384615384615","0.1615384615384615","0.1615384615384615"
"cg15192688","23412","0.0263157894736842","0.0263157894736842","0.0263157894736842","0.0263157894736842","0.0","0.0263157894736842","0.0263157894736842","0.0","0.0263157894736842","0.0263157894736842"
"cg15198788","347735","0.81","0.81","0.81","0.81","0.0","0.81","0.81","0.81","0.81","0.81"
"cg15201909","3561","0.6111481469387491","0.6111481469387491","0.6111481469387491","0.6111481469387491","0.6111481469387491","0.6111481469387491","0.6111481469387491","0.0","0.6111481469387491","0.6111481469387491"
"cg15202102","112464","0.0271428571428571","0.0271428571428571","0.0271428571428571","0.0271428571428571","0.0271428571428571","0.0271428571428571","0.0","0.0271428571428571","0.0271428571428571","0.0271428571428571"
"cg15202908","718","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.0","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.5835689820236495"
"cg15210596","51097","0.11","0.11","0.11","0.11","0.11","0.0","0.11","0.11","0.11","0.11"
"cg15211677","51186","0.0","0.0","0.0","0.4175","0.4175","0.0","0.0","0.4175","0.4175","0.4175"
"cg15218509","10410","0.0","0.0","0.0","0.0","nan","nan","0.0","nan","nan","0.0"
"cg15219347","83483","0.67","0.67","0.67","0.67","0.67","0.67","0.0","0.67","0.67","0.67"
"cg15224767","5048","nan","nan","nan","nan","0.0","nan","nan","nan","nan","0.0"
"cg15225844","23040","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.0","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572","0.8471428571428572"
"cg15231202","347","0.815","0.0","0.815","0.815","0.815","0.815","0.815","0.815","0.815","0.815"
"cg15242570","1514","nan","nan","nan","nan","nan","nan","0.0","nan","nan","0.0"
"cg15245095","6857","0.02","0.02","0.02","0.02","0.0","0.0","0.02","0.02","0.02","0.02"
"cg15246712","64641","0.1508988659323364","0.1508988659323364","0.1508988659323364","0.1508988659323364","0.0","0.0","0.1508988659323364","0.1508988659323364","0.1508988659323364","0.1508988659323364"
"cg15247144","29108","0.0728021978021978","0.0728021978021978","0.0728021978021978","0.0","0.0728021978021978","0.0728021978021978","0.0728021978021978","0.0728021978021978","0.0728021978021978","0.0728021978021978"
"cg15250373","9891","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.1722222222222222","0.0","0.1722222222222222","0.1722222222222222","0.1722222222222222"
"cg15253861","3113","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558","0.1968861997488558"
"cg15260780","23564","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.0","0.0","0.0","0.035378180641","0.035378180641","0.035378180641"
"cg15264752","23564","0.035378180641","0.035378180641","0.035378180641","0.035378180641","0.0","0.0","0.0","0.035378180641","0.035378180641","0.035378180641"
"cg15264904","4245","nan","nan","nan","nan","nan","nan","0.0","nan","nan","0.0"
"cg15266530","800","0.9","0.0","0.9","0.9","0.9","0.9","0.0","0.9","0.9","0.9"
"cg15270970","11185","0.7620453602778802","0.0","0.7620453602778802","0.7620453602778802","0.7620453602778802","0.7620453602778802","0.7620453602778802","0.7620453602778802","0.7620453602778802","0.7620453602778802"
"cg15271813","25937","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.566392560112367","0.0","0.566392560112367","0.566392560112367","0.566392560112367"
"cg15284177","5764","0.0833333333333333","0.0","0.0833333333333333","0.0833333333333333","0.0833333333333333","0.0","0.0833333333333333","0.0833333333333333","0.0833333333333333","0.0833333333333333"
"cg15298486","282991","0.1497848177421901","0.1497848177421901","0.1497848177421901","0.1497848177421901","0.0","0.0","0.1497848177421901","0.1497848177421901","0.1497848177421901","0.1497848177421901"
"cg15309910","22918","0.6015441923324496","0.6015441923324496","0.6015441923324496","0.6015441923324496","0.6015441923324496","0.6015441923324496","0.0","0.6015441923324496","0.6015441923324496","0.6015441923324496"
"cg15310637","55766","nan","nan","0.0","nan","nan","nan","nan","nan","nan","0.0"
"cg15316789","27303","0.47","0.47","0.47","0.47","0.47","0.47","0.0","0.47","0.47","0.47"
"cg15322516","3831","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg15322876","3852","0.0","0.8081074017886702","0.8081074017886702","0.8081074017886702","0.8081074017886702","0.8081074017886702","0.8081074017886702","0.8081074017886702","0.8081074017886702","0.8081074017886702"
"cg15332386","23345","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.0","0.8314374630126548","0.8314374630126548","0.8314374630126548"
"cg15340874","27101","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg15343510","199","0.6779539196068811","0.6779539196068811","0.6779539196068811","0.0","0.6779539196068811","0.6779539196068811","0.6779539196068811","0.6779539196068811","0.6779539196068811","0.6779539196068811"
"cg15347156","79812","0.87","0.87","0.87","0.87","0.87","0.87","0.0","0.87","0.87","0.87"
"cg15352829","122618","0.8316666666666667","0.8316666666666667","0.8316666666666667","0.0","0.8316666666666667","0.8316666666666667","0.8316666666666667","0.8316666666666667","0.8316666666666667","0.8316666666666667"
"cg15353444","5270","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg15356966","4005","0.7821591210416399","0.7821591210416399","0.7821591210416399","0.7821591210416399","0.7821591210416399","0.7821591210416399","0.0","0.7821591210416399","0.7821591210416399","0.7821591210416399"
"cg15359142","79717","0.1253333333333333","0.1253333333333333","0.0","0.1253333333333333","0.1253333333333333","0.1253333333333333","0.1253333333333333","0.1253333333333333","0.1253333333333333","0.1253333333333333"
"cg15363890","3423","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg15369419","8609","0.268","0.268","0.268","0.268","0.0","0.268","0.268","0.268","0.268","0.268"
"cg15371711","10398","0.1652941176470588","0.0","0.1652941176470588","0.1652941176470588","0.1652941176470588","0.1652941176470588","0.1652941176470588","0.1652941176470588","0.1652941176470588","0.1652941176470588"
"cg15374515","3831","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg15376097","10205","0.0","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
"cg15383072","5885","nan","nan","nan","nan","0.0","0.0","0.0","nan","nan","0.0"
"cg15383847","4731","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg15386434","54587","0.1670523252623975","0.0","0.1670523252623975","0.1670523252623975","0.1670523252623975","0.1670523252623975","0.1670523252623975","0.1670523252623975","0.1670523252623975","0.1670523252623975"
"cg15390518","5521","0.485","0.485","0.485","0.485","0.0","0.0","0.485","0.485","0.485","0.485"
"cg15397308","22827","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg15413940","23345","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.8314374630126548","0.0","0.8314374630126548","0.8314374630126548","0.8314374630126548"
"cg15418419","3108","nan","nan","nan","0.0","nan","nan","0.0","nan","nan","0.0"
"cg15418499","3606","0.698","0.698","0.698","0.0","0.698","0.698","0.698","0.698","0.698","0.698"
"cg15435765","1277","nan","0.0","nan","nan","nan","nan","nan","nan","nan","0.0"
"cg15441392","64641","0.1508988659323364","0.1508988659323364","0.1508988659323364","0.1508988659323364","0.0","0.0","0.1508988659323364","0.1508988659323364","0.1508988659323364","0.1508988659323364"
"cg15441973","3176","0.7436474486118714","0.7436474486118714","0.0","0.7436474486118714","0.7436474486118714","0.7436474486118714","0.7436474486118714","0.7436474486118714","0.7436474486118714","0.7436474486118714"
"cg15443145","128","0.0","nan","nan","nan","nan","nan","nan","nan","nan","0.0"
"cg15446210","9678","0.02625","0.02625","0.02625","0.02625","0.0","0.0","0.0","0.02625","0.02625","0.02625"
"cg15450139","397","0.94","0.94","0.94","0.0","0.94","0.94","0.0","0.94","0.0","0.94"
"cg15458222","3059","0.7864910425730678","0.7864910425730678","0.7864910425730678","0.0","0.7864910425730678","0.7864910425730678","0.7864910425730678","0.7864910425730678","0.7864910425730678","0.7864910425730678"
"cg15459165","7805","0.8597257640364617","0.8597257640364617","0.8597257640364617","0.0","0.8597257640364617","0.8597257640364617","0.8597257640364617","0.8597257640364617","0.0","0.8597257640364617"
"cg15459820","5329","0.0889300676504692","0.0889300676504692","0.0889300676504692","0.0","0.0889300676504692","0.0889300676504692","0.0889300676504692","0.0889300676504692","0.0889300676504692","0.0889300676504692"
"cg15468095","29108","0.0728021978021978","0.0728021978021978","0.0728021978021978","0.0","0.0728021978021978","0.0728021978021978","0.0728021978021978","0.0728021978021978","0.0728021978021978","0.0728021978021978"
"cg15472728","54587","0.1670523252623975","0.0","0.1670523252623975","0.1670523252623975","0.1670523252623975","0.1670523252623975","0.1670523252623975","0.1670523252623975","0.1670523252623975","0.1670523252623975"
"cg15474859","8609","0.268","0.268","0.268","0.268","0.0","0.268","0.268","0.268","0.268","0.268"
"cg15481294","718","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.0","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.5835689820236495","0.5835689820236495"
"cg15488194","4154","0.6025","0.6025","0.6025","0.6025","0.6025","0.6025","0.0","0.6025","0.6025","0.6025"
"cg15495901","284434","0.7072342498132452","0.7072342498132452","0.7072342498132452","0.7072342498132452","0.0","0.7072342498132452","0.7072342498132452","0.7072342498132452","0.7072342498132452","0.7072342498132452"
"cg15534755","6876","0.4963636363636363","0.0","0.4963636363636363","0.4963636363636363","0.4963636363636363","0.4963636363636363","0.4963636363636363","0.4963636363636363","0.4963636363636363","0.4963636363636363"
"cg15542968","3475","0.0","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992","0.3398108300051992"
"cg15543167","5885","nan","nan","nan","nan","0.0","0.0","0.0","nan","nan","0.0"
"cg15553155","9450","0.7866666666666666","0.7866666666666666","0.7866666666666666","0.0","0.7866666666666666","0.7866666666666666","0.7866666666666666","0.7866666666666666","0.7866666666666666","0.7866666666666666"
"cg15558129","127018","nan","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg15575880","3113","0.1968861997488558","0.1968861997488558","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558","0.0","0.1968861997488558","0.1968861997488558","0.1968861997488558"
"cg15575914","2995","0.5969758988045732","0.5969758988045732","0.5969758988045732","0.5969758988045732","0.5969758988045732","0.5969758988045732","0.5969758988045732","0.0","0.5969758988045732","0.5969758988045732"
"cg15578837","27249","0.0","nan","nan","nan","0.0","0.0","nan","nan","nan","0.0"
"cg15602241","4857","0.0224333661795566","0.0224333661795566","0.0224333661795566","0.0224333661795566","0.0","0.0224333661795566","0.0224333661795566","0.0224333661795566","0.0224333661795566","0.0224333661795566"
"cg15611150","58477","nan","nan","nan","nan","nan","nan","nan","0.0","nan","0.0"
